CUTTING-INTERCALATION2,,,CUTTING-INTERCALATION4,,,CUTTING-INTERCALATION8,,,CUTTING-INTERCALATION16,,,CUTTING-INTERCALATION32,,,
260,300,200,60,80,70,50,50,60,60,50,40,40,40,40
260,300,220,100,80,70,50,50,60,60,50,50,40,60,50
280,300,320,100,80,110,50,60,60,60,50,50,40,60,50
320,300,320,100,120,110,50,60,60,60,50,50,40,60,50
320,300,470,100,120,110,70,70,60,60,50,70,50,60,70
320,420,470,100,120,110,70,70,60,70,70,70,50,60,70
400,420,470,100,120,110,70,70,60,70,70,70,50,60,70
500,420,470,100,120,110,70,70,60,70,70,70,50,60,70
500,420,470,120,120,110,70,70,60,70,70,70,50,60,70
500,480,470,120,120,110,70,70,60,70,70,70,60,60,70
500,480,470,120,120,110,70,70,60,70,80,70,60,60,70
500,480,470,120,120,110,70,70,60,70,80,70,60,60,70
500,480,470,120,120,110,70,80,60,70,80,70,60,60,70
500,480,470,120,120,110,70,80,60,70,80,70,60,60,70
500,480,470,120,120,110,70,80,60,70,90,70,60,60,70
500,480,490,120,120,110,70,80,60,70,90,70,60,60,70
500,480,490,120,120,110,70,80,70,70,90,70,60,60,70
500,500,490,120,120,130,70,80,70,80,90,70,60,60,70
500,500,490,130,140,130,70,80,70,80,90,70,60,60,70
510,500,490,130,140,140,70,80,70,80,90,70,60,60,70
510,500,490,130,140,140,70,80,70,80,90,70,60,60,70
510,500,490,130,140,140,70,80,70,80,90,70,60,60,70
510,500,500,130,140,140,70,80,70,80,90,70,60,60,70
510,500,500,130,140,140,70,80,70,80,90,70,60,70,70
510,500,500,130,140,140,70,80,70,90,90,70,70,70,70
510,500,500,130,140,140,70,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,140,230,210,80,80,70,90,90,70,70,70,70
510,500,500,160,230,240,80,80,70,90,90,70,70,70,70
510,500,500,160,230,240,80,80,70,90,90,70,70,70,70
510,500,500,160,230,240,80,80,70,90,90,70,70,70,70
510,500,500,160,230,240,80,80,70,90,90,70,70,70,70
510,500,500,160,230,240,80,80,70,90,90,70,80,70,70
510,500,500,160,230,240,80,80,70,90,90,70,80,70,70
510,500,500,160,230,240,80,80,80,90,90,90,80,70,90
510,500,500,160,300,270,80,80,80,90,90,90,80,80,90
510,500,500,160,300,270,80,80,80,90,90,90,80,80,90
510,500,500,160,300,270,80,80,80,90,90,90,80,80,90
510,500,500,160,300,270,90,80,80,90,90,90,80,80,90
510,500,500,160,300,270,90,90,90,90,90,90,80,80,90
510,500,500,160,300,270,90,90,90,90,90,90,80,80,90
510,500,500,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,160,300,270,90,90,90,90,90,90,80,80,90
510,500,510,170,300,270,90,90,90,90,90,90,80,80,90
510,500,510,170,300,270,90,90,90,90,90,90,80,80,90
510,500,510,170,300,280,90,90,90,90,100,90,80,80,90
510,500,510,170,300,280,90,90,90,90,100,90,80,80,90
510,500,510,300,300,280,90,90,90,90,100,90,80,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,80,90
510,500,510,300,300,280,90,90,90,90,100,90,90,100,90
510,500,510,300,300,280,90,90,90,90,100,90,90,100,90
510,500,510,300,300,280,90,90,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,90,90,100,90,90,100,90
510,500,510,300,300,280,90,100,100,90,100,90,90,100,90
510,500,510,300,300,280,90,100,100,90,100,90,90,100,90
510,500,510,300,300,280,90,100,100,90,100,90,90,100,90
510,500,510,300,300,280,90,100,100,90,100,90,90,100,90
510,500,510,300,300,280,90,100,100,90,100,90,90,100,90
