INFARO2,,,INFARO4,,,INFARO8,,,INFARO16,,,INFARO32,,,
100,130,150,90,60,60,40,40,40,40,60,50,40,40,50
100,130,150,90,60,60,50,40,50,50,60,50,40,50,50
110,130,150,90,60,60,50,40,50,50,60,50,50,50,50
110,130,150,90,60,60,50,60,50,60,60,50,50,50,50
110,190,180,90,60,60,50,60,50,60,60,50,50,50,50
110,190,180,90,70,60,50,60,50,60,60,50,70,50,50
110,240,180,90,70,70,50,60,50,60,60,50,70,50,50
200,240,180,90,70,70,50,60,50,60,60,50,70,50,50
220,240,180,90,70,70,50,70,50,60,60,50,70,50,50
220,240,500,90,70,70,50,70,50,60,60,60,70,70,60
220,470,500,90,70,70,50,70,50,60,70,60,70,70,60
220,470,500,90,70,70,50,70,60,60,70,60,70,70,60
230,500,500,90,100,70,60,70,60,60,70,60,70,70,60
250,500,500,90,100,70,60,70,60,60,70,60,70,70,60
250,500,500,90,100,70,70,70,60,60,70,60,70,70,60
290,500,500,90,100,70,70,70,60,60,70,60,70,70,60
290,500,500,90,100,90,70,70,60,70,70,60,70,70,60
290,500,500,90,100,90,70,70,60,70,70,60,70,70,60
290,500,500,90,100,90,70,70,70,70,70,60,70,70,60
290,500,500,90,100,90,70,70,70,70,70,60,70,70,60
290,500,500,90,100,90,70,70,70,70,70,60,70,70,60
300,510,500,90,100,90,70,70,70,70,70,60,70,70,60
300,510,500,90,100,90,70,70,70,70,70,60,70,80,60
300,510,500,90,100,90,70,70,70,70,70,60,70,80,60
300,510,500,90,100,90,70,70,70,70,70,60,70,80,60
300,510,500,90,100,90,70,70,70,70,70,60,70,80,60
300,510,500,90,100,90,70,70,80,70,70,60,80,80,60
300,510,500,100,100,90,70,70,80,70,70,60,80,90,60
300,510,500,100,100,90,70,70,80,70,70,60,80,90,60
300,510,500,100,100,90,70,70,80,70,70,60,80,90,60
310,510,500,100,100,90,70,70,80,70,70,60,80,90,60
310,510,500,100,100,90,70,70,80,70,70,60,80,90,60
310,510,500,100,100,90,70,70,80,70,70,60,80,90,60
310,510,500,100,100,90,70,70,80,70,70,70,80,90,70
310,510,500,100,100,90,70,70,90,80,70,70,80,90,70
310,510,500,100,100,90,70,70,90,80,70,70,80,90,70
310,510,500,100,100,90,80,70,90,80,80,70,80,90,70
310,510,500,100,100,90,80,70,100,80,80,70,80,90,70
310,510,500,100,100,90,80,80,100,80,80,70,80,90,70
310,510,500,100,100,90,80,80,100,80,80,70,80,90,70
310,510,510,100,100,90,80,80,100,80,80,70,80,90,70
310,510,510,100,100,90,80,80,100,80,80,70,80,90,70
310,510,510,100,100,90,80,80,100,80,80,70,80,90,70
310,510,510,100,100,100,90,80,100,80,80,70,80,90,70
310,510,510,100,100,100,90,80,100,80,80,70,80,90,70
310,510,510,100,100,100,90,80,100,80,80,70,80,90,70
310,510,510,100,100,100,90,80,100,80,80,70,80,90,70
310,510,510,100,100,100,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,100,80,90,70,80,100,70
310,510,510,100,100,110,90,80,110,80,90,70,80,100,70
310,510,510,100,100,110,90,80,110,80,90,70,80,100,70
310,510,510,100,100,110,90,80,110,80,90,70,80,100,70
310,510,510,100,100,110,90,90,110,80,90,70,80,100,70
310,510,510,100,100,110,90,90,110,80,90,70,80,100,70
310,510,510,100,100,110,90,90,110,90,90,70,80,100,70
310,510,510,100,100,110,90,90,110,90,90,70,80,100,70
310,510,510,100,100,110,90,90,110,90,90,70,80,100,70
310,510,510,110,100,110,90,90,110,90,90,70,80,100,70
310,510,510,110,100,110,90,90,110,90,90,70,80,100,70
310,510,510,110,100,110,90,90,110,90,100,70,80,100,70
310,510,510,110,100,110,90,100,110,90,100,70,80,100,70
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,110,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,80,80,100,80
310,510,510,110,100,120,90,100,110,90,100,90,80,100,90
310,510,510,110,100,120,90,100,110,90,100,90,80,100,90
310,510,510,110,100,120,90,100,110,100,100,90,80,100,90
310,510,510,110,100,120,90,100,110,100,100,90,80,100,90
310,510,510,110,100,120,90,100,110,100,100,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,90,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,100,110,100,110,90,80,100,90
310,510,510,110,100,120,100,110,110,100,110,90,80,100,90
310,510,510,110,100,120,100,110,110,100,110,100,80,100,100
310,510,510,110,100,120,100,110,110,100,110,100,80,100,100
310,510,510,110,100,120,100,110,110,100,110,100,80,100,100
310,510,510,110,100,120,100,110,110,100,110,100,80,100,100
310,510,510,110,100,120,100,110,110,100,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,80,100,100
310,510,510,110,100,120,110,110,110,110,110,100,90,100,100
310,510,510,110,100,120,110,110,110,110,110,100,90,100,100
310,510,510,110,100,120,110,110,110,110,110,100,90,100,100
310,510,510,110,100,120,110,110,110,110,110,100,90,100,100
310,510,510,120,100,120,110,110,110,110,110,100,90,100,100
310,510,510,120,100,120,110,110,110,110,110,100,90,100,100
310,510,510,120,100,120,110,110,110,110,110,100,90,100,100
310,510,510,120,100,120,110,110,110,110,120,100,90,100,100
320,510,510,120,100,120,110,110,110,110,120,100,90,100,100
320,510,510,120,100,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
320,510,510,120,110,120,110,110,110,110,120,100,90,100,100
