maintained,technique,is,INFARO,and,the,number,is,40
infaro,40,infaro,40,infaro,40,infaroup,30,35
infaro,40,infaro,40,infaro,40,infaroup,31,45
infaro,40,infaro,40,infaro,40,infaroup,32,55
infaro,40,infaro,40,infaro,40,infaroup,33,65
infaro,40,infaro,40,infaro,40,infaroup,34,75
infaro,40,infaro,40,infaro,40,infaroup,35,85
infaro,40,infaro,40,infaro,40,infaroup,36,95
infaro,40,infaro,40,infaro,40,infaroup,37,105
infaro,40,infaro,40,infaro,40,infaroup,38,115
infaro,40,infaro,40,infaro,40,infaroup,39,125
infaro,40,infaro,40,infaro,40,infaroup,40,245
infaro,40,infaro,40,infaro,40,infaroup,41,135
infaro,40,infaro,40,infaro,40,infaroup,42,135
infaro,40,infaro,40,infaro,40,outfaro,10,95
infaro,40,infaro,40,infaro,40,outfaro,11,85
infaro,40,infaro,40,infaro,40,outfaro,12,75
infaro,40,infaro,40,infaro,40,outfaro,13,70
infaro,40,infaro,40,infaro,40,outfaro,14,60
infaro,40,infaro,40,infaro,40,outfaro,15,50
infaro,40,infaro,40,infaro,40,outfaro,16,40
infaro,40,infaro,40,infaro,40,outfaro,17,30
infaro,40,infaro,40,infaro,40,outfaro,18,20
infaro,40,infaro,40,infaro,40,outfaro,19,10
infaro,40,infaro,40,infaro,40,outfaro,20,0
infaro,40,infaro,40,infaro,40,outfaro,21,0
infaro,40,infaro,40,infaro,40,outfaro,22,0
infaro,40,infaro,40,infaro,40,outfaro,23,0
infaro,40,infaro,40,infaro,40,outfaro,24,0
infaro,40,infaro,40,infaro,40,outfaro,25,0
infaro,40,infaro,40,infaro,40,outfaro,26,0
infaro,40,infaro,40,infaro,40,outfaro,27,5
infaro,40,infaro,40,infaro,40,outfaro,28,15
infaro,40,infaro,40,infaro,40,outfaro,29,25
infaro,40,infaro,40,infaro,40,outfaro,30,35
infaro,40,infaro,40,infaro,40,outfaro,31,45
infaro,40,infaro,40,infaro,40,outfaro,32,55
infaro,40,infaro,40,infaro,40,outfaro,33,65
infaro,40,infaro,40,infaro,40,outfaro,34,75
infaro,40,infaro,40,infaro,40,outfaro,35,85
infaro,40,infaro,40,infaro,40,outfaro,36,95
infaro,40,infaro,40,infaro,40,outfaro,37,105
infaro,40,infaro,40,infaro,40,outfaro,38,115
infaro,40,infaro,40,infaro,40,outfaro,39,125
infaro,40,infaro,40,infaro,40,outfaro,40,270
infaro,40,infaro,40,infaro,40,outfaro,41,245
infaro,40,infaro,40,infaro,40,outfaro,42,135
infaro,40,infaro,40,infaro,40,outfaroup,10,100
infaro,40,infaro,40,infaro,40,outfaroup,11,90
infaro,40,infaro,40,infaro,40,outfaroup,12,80
infaro,40,infaro,40,infaro,40,outfaroup,13,75
infaro,40,infaro,40,infaro,40,outfaroup,14,65
infaro,40,infaro,40,infaro,40,outfaroup,15,55
infaro,40,infaro,40,infaro,40,outfaroup,16,45
infaro,40,infaro,40,infaro,40,outfaroup,17,35
infaro,40,infaro,40,infaro,40,outfaroup,18,25
infaro,40,infaro,40,infaro,40,outfaroup,19,15
infaro,40,infaro,40,infaro,40,outfaroup,20,5
infaro,40,infaro,40,infaro,40,outfaroup,21,0
infaro,40,infaro,40,infaro,40,outfaroup,22,0
infaro,40,infaro,40,infaro,40,outfaroup,23,0
infaro,40,infaro,40,infaro,40,outfaroup,24,0
infaro,40,infaro,40,infaro,40,outfaroup,25,0
infaro,40,infaro,40,infaro,40,outfaroup,26,0
infaro,40,infaro,40,infaro,40,outfaroup,27,0
infaro,40,infaro,40,infaro,40,outfaroup,28,10
infaro,40,infaro,40,infaro,40,outfaroup,29,20
infaro,40,infaro,40,infaro,40,outfaroup,30,30
infaro,40,infaro,40,infaro,40,outfaroup,31,40
infaro,40,infaro,40,infaro,40,outfaroup,32,50
infaro,40,infaro,40,infaro,40,outfaroup,33,60
infaro,40,infaro,40,infaro,40,outfaroup,34,70
infaro,40,infaro,40,infaro,40,outfaroup,35,80
infaro,40,infaro,40,infaro,40,outfaroup,36,90
infaro,40,infaro,40,infaro,40,outfaroup,37,100
infaro,40,infaro,40,infaro,40,outfaroup,38,110
infaro,40,infaro,40,infaro,40,outfaroup,39,120
infaro,40,infaro,40,infaro,40,outfaroup,40,130
infaro,40,infaro,40,infaro,40,outfaroup,41,245
infaro,40,infaro,40,infaro,40,outfaroup,42,135
