maintained,technique,is,INFARO,and,the,number,is,30
infaro,30,infaro,30,infaro,30,cut,1,-10
infaro,30,infaro,30,infaro,30,cut,2,-10
infaro,30,infaro,30,infaro,30,cut,3,-10
infaro,30,infaro,30,infaro,30,cut,4,-10
infaro,30,infaro,30,infaro,30,cut,5,-10
infaro,30,infaro,30,infaro,30,cut,6,-10
infaro,30,infaro,30,infaro,30,cut,7,-10
infaro,30,infaro,30,infaro,30,cut,8,-10
infaro,30,infaro,30,infaro,30,cut,9,0
infaro,30,infaro,30,infaro,30,cut,10,0
infaro,30,infaro,30,infaro,30,cut,11,0
infaro,30,infaro,30,infaro,30,cut,12,0
infaro,30,infaro,30,infaro,30,cut,13,0
infaro,30,infaro,30,infaro,30,cut,14,0
infaro,30,infaro,30,infaro,30,cut,15,0
infaro,30,infaro,30,infaro,30,cut,16,0
infaro,30,infaro,30,infaro,30,cut,17,0
infaro,30,infaro,30,infaro,30,cut,18,0
infaro,30,infaro,30,infaro,30,cut,19,0
infaro,30,infaro,30,infaro,30,cut,20,0
infaro,30,infaro,30,infaro,30,cut,21,0
infaro,30,infaro,30,infaro,30,cut,22,0
infaro,30,infaro,30,infaro,30,cut,23,0
infaro,30,infaro,30,infaro,30,cut,24,0
infaro,30,infaro,30,infaro,30,cut,25,0
infaro,30,infaro,30,infaro,30,cut,26,0
infaro,30,infaro,30,infaro,30,cut,27,0
infaro,30,infaro,30,infaro,30,cut,28,0
infaro,30,infaro,30,infaro,30,cut,29,0
infaro,30,infaro,30,infaro,30,cut,30,90
infaro,30,infaro,30,infaro,30,cut,31,0
infaro,30,infaro,30,infaro,30,cut,32,0
infaro,30,infaro,30,infaro,30,cut,33,0
infaro,30,infaro,30,infaro,30,cut,34,0
infaro,30,infaro,30,infaro,30,cut,35,0
infaro,30,infaro,30,infaro,30,cut,36,0
infaro,30,infaro,30,infaro,30,cut,37,0
infaro,30,infaro,30,infaro,30,cut,38,0
infaro,30,infaro,30,infaro,30,cut,39,0
infaro,30,infaro,30,infaro,30,cut,40,0
infaro,30,infaro,30,infaro,30,cut,41,0
infaro,30,infaro,30,infaro,30,cut,42,0
infaro,30,infaro,30,infaro,30,cut,43,0
infaro,30,infaro,30,infaro,30,cut,44,0
infaro,30,infaro,30,infaro,30,cut,45,0
infaro,30,infaro,30,infaro,30,cut,46,0
infaro,30,infaro,30,infaro,30,cut,47,0
infaro,30,infaro,30,infaro,30,cut,48,0
infaro,30,infaro,30,infaro,30,cut,49,0
infaro,30,infaro,30,infaro,30,cut,50,0
infaro,30,infaro,30,infaro,30,cut,51,0
infaro,30,infaro,30,infaro,30,slipcut,2,0
infaro,30,infaro,30,infaro,30,slipcut,3,-10
infaro,30,infaro,30,infaro,30,slipcut,4,-10
infaro,30,infaro,30,infaro,30,slipcut,5,-10
infaro,30,infaro,30,infaro,30,slipcut,6,-10
infaro,30,infaro,30,infaro,30,slipcut,7,-10
infaro,30,infaro,30,infaro,30,slipcut,8,-10
infaro,30,infaro,30,infaro,30,slipcut,9,-10
infaro,30,infaro,30,infaro,30,slipcut,10,-10
infaro,30,infaro,30,infaro,30,slipcut,11,-10
infaro,30,infaro,30,infaro,30,slipcut,12,-10
infaro,30,infaro,30,infaro,30,slipcut,13,-10
infaro,30,infaro,30,infaro,30,slipcut,14,-10
infaro,30,infaro,30,infaro,30,slipcut,15,-10
infaro,30,infaro,30,infaro,30,slipcut,16,-10
infaro,30,infaro,30,infaro,30,slipcut,17,-10
infaro,30,infaro,30,infaro,30,slipcut,18,-10
infaro,30,infaro,30,infaro,30,slipcut,19,-10
infaro,30,infaro,30,infaro,30,slipcut,20,-10
infaro,30,infaro,30,infaro,30,slipcut,21,-10
infaro,30,infaro,30,infaro,30,slipcut,22,-10
infaro,30,infaro,30,infaro,30,slipcut,23,-10
infaro,30,infaro,30,infaro,30,slipcut,24,-10
infaro,30,infaro,30,infaro,30,slipcut,25,-10
infaro,30,infaro,30,infaro,30,slipcut,26,-10
infaro,30,infaro,30,infaro,30,slipcut,27,-10
infaro,30,infaro,30,infaro,30,slipcut,28,-10
infaro,30,infaro,30,infaro,30,slipcut,29,-10
infaro,30,infaro,30,infaro,30,slipcut,30,-10
infaro,30,infaro,30,infaro,30,slipcut,31,-10
infaro,30,infaro,30,infaro,30,slipcut,32,-10
infaro,30,infaro,30,infaro,30,slipcut,33,-10
infaro,30,infaro,30,infaro,30,slipcut,34,-10
infaro,30,infaro,30,infaro,30,slipcut,35,-10
infaro,30,infaro,30,infaro,30,slipcut,36,-10
infaro,30,infaro,30,infaro,30,slipcut,37,-10
infaro,30,infaro,30,infaro,30,slipcut,38,-10
infaro,30,infaro,30,infaro,30,slipcut,39,-10
infaro,30,infaro,30,infaro,30,slipcut,40,-10
infaro,30,infaro,30,infaro,30,slipcut,41,-10
infaro,30,infaro,30,infaro,30,slipcut,42,-10
infaro,30,infaro,30,infaro,30,slipcut,43,-10
infaro,30,infaro,30,infaro,30,slipcut,44,-10
infaro,30,infaro,30,infaro,30,slipcut,45,-10
infaro,30,infaro,30,infaro,30,slipcut,46,-10
infaro,30,infaro,30,infaro,30,slipcut,47,-10
infaro,30,infaro,30,infaro,30,slipcut,48,-10
infaro,30,infaro,30,infaro,30,slipcut,49,-10
infaro,30,infaro,30,infaro,30,slipcut,50,-10
infaro,30,infaro,30,infaro,30,slipcut,51,-10
infaro,30,infaro,30,infaro,30,slipcut,2,-10
infaro,30,infaro,30,infaro,30,slipcut,3,-10
