maintained,technique,is,CUT,and,the,number,is,40
cut,40,cut,40,cut,40,infaro,25,0
cut,40,cut,40,cut,40,infaro,26,0
cut,40,cut,40,cut,40,infaro,27,0
cut,40,cut,40,cut,40,infaro,28,0
cut,40,cut,40,cut,40,infaro,29,0
cut,40,cut,40,cut,40,infaro,30,0
cut,40,cut,40,cut,40,infaro,31,0
cut,40,cut,40,cut,40,infaro,32,0
cut,40,cut,40,cut,40,infaro,33,0
cut,40,cut,40,cut,40,infaro,34,0
cut,40,cut,40,cut,40,infaro,35,0
cut,40,cut,40,cut,40,infaro,36,0
cut,40,cut,40,cut,40,infaro,37,0
cut,40,cut,40,cut,40,infaro,38,0
cut,40,cut,40,cut,40,infaro,39,0
cut,40,cut,40,cut,40,infaro,40,290
cut,40,cut,40,cut,40,infaro,41,0
cut,40,cut,40,cut,40,infaro,42,0
cut,40,cut,40,cut,40,infaroup,10,-10
cut,40,cut,40,cut,40,infaroup,11,-10
cut,40,cut,40,cut,40,infaroup,12,0
cut,40,cut,40,cut,40,infaroup,13,0
cut,40,cut,40,cut,40,infaroup,14,0
cut,40,cut,40,cut,40,infaroup,15,0
cut,40,cut,40,cut,40,infaroup,16,0
cut,40,cut,40,cut,40,infaroup,17,0
cut,40,cut,40,cut,40,infaroup,18,0
cut,40,cut,40,cut,40,infaroup,19,0
cut,40,cut,40,cut,40,infaroup,20,0
cut,40,cut,40,cut,40,infaroup,21,0
cut,40,cut,40,cut,40,infaroup,22,0
cut,40,cut,40,cut,40,infaroup,23,0
cut,40,cut,40,cut,40,infaroup,24,0
cut,40,cut,40,cut,40,infaroup,25,0
cut,40,cut,40,cut,40,infaroup,26,0
cut,40,cut,40,cut,40,infaroup,27,0
cut,40,cut,40,cut,40,infaroup,28,0
cut,40,cut,40,cut,40,infaroup,29,0
cut,40,cut,40,cut,40,infaroup,30,0
cut,40,cut,40,cut,40,infaroup,31,0
cut,40,cut,40,cut,40,infaroup,32,-10
cut,40,cut,40,cut,40,infaroup,33,-10
cut,40,cut,40,cut,40,infaroup,34,-10
cut,40,cut,40,cut,40,infaroup,35,-10
cut,40,cut,40,cut,40,infaroup,36,-10
cut,40,cut,40,cut,40,infaroup,37,-10
cut,40,cut,40,cut,40,infaroup,38,-10
cut,40,cut,40,cut,40,infaroup,39,-10
cut,40,cut,40,cut,40,infaroup,40,-10
cut,40,cut,40,cut,40,infaroup,41,-10
cut,40,cut,40,cut,40,infaroup,42,-10
cut,40,cut,40,cut,40,outfaro,10,-10
cut,40,cut,40,cut,40,outfaro,11,-10
cut,40,cut,40,cut,40,outfaro,12,-10
cut,40,cut,40,cut,40,outfaro,13,0
cut,40,cut,40,cut,40,outfaro,14,0
cut,40,cut,40,cut,40,outfaro,15,0
cut,40,cut,40,cut,40,outfaro,16,0
cut,40,cut,40,cut,40,outfaro,17,0
cut,40,cut,40,cut,40,outfaro,18,0
cut,40,cut,40,cut,40,outfaro,19,0
cut,40,cut,40,cut,40,outfaro,20,0
cut,40,cut,40,cut,40,outfaro,21,0
cut,40,cut,40,cut,40,outfaro,22,0
cut,40,cut,40,cut,40,outfaro,23,0
cut,40,cut,40,cut,40,outfaro,24,0
cut,40,cut,40,cut,40,outfaro,25,0
cut,40,cut,40,cut,40,outfaro,26,0
cut,40,cut,40,cut,40,outfaro,27,0
cut,40,cut,40,cut,40,outfaro,28,0
cut,40,cut,40,cut,40,outfaro,29,0
cut,40,cut,40,cut,40,outfaro,30,0
cut,40,cut,40,cut,40,outfaro,31,0
cut,40,cut,40,cut,40,outfaro,32,0
cut,40,cut,40,cut,40,outfaro,33,0
cut,40,cut,40,cut,40,outfaro,34,0
cut,40,cut,40,cut,40,outfaro,35,0
cut,40,cut,40,cut,40,outfaro,36,0
cut,40,cut,40,cut,40,outfaro,37,0
cut,40,cut,40,cut,40,outfaro,38,0
cut,40,cut,40,cut,40,outfaro,39,0
cut,40,cut,40,cut,40,outfaro,40,270
cut,40,cut,40,cut,40,outfaro,41,0
cut,40,cut,40,cut,40,outfaro,42,0
cut,40,cut,40,cut,40,outfaroup,10,-10
cut,40,cut,40,cut,40,outfaroup,11,-10
