maintained,technique,is,SLIPCUTUP,and,the,number,is,20
slipcut,20,slipcut,20,slipcut,20,peal,3,290
slipcut,20,slipcut,20,slipcut,20,peal,4,270
slipcut,20,slipcut,20,slipcut,20,peal,5,270
slipcut,20,slipcut,20,slipcut,20,peal,6,250
slipcut,20,slipcut,20,slipcut,20,peal,7,250
slipcut,20,slipcut,20,slipcut,20,peal,8,230
slipcut,20,slipcut,20,slipcut,20,peal,9,230
slipcut,20,slipcut,20,slipcut,20,peal,10,210
slipcut,20,slipcut,20,slipcut,20,peal,11,210
slipcut,20,slipcut,20,slipcut,20,peal,12,190
slipcut,20,slipcut,20,slipcut,20,peal,13,190
slipcut,20,slipcut,20,slipcut,20,peal,14,170
slipcut,20,slipcut,20,slipcut,20,peal,15,170
slipcut,20,slipcut,20,slipcut,20,peal,16,150
slipcut,20,slipcut,20,slipcut,20,peal,17,150
slipcut,20,slipcut,20,slipcut,20,peal,18,130
slipcut,20,slipcut,20,slipcut,20,peal,19,130
slipcut,20,slipcut,20,slipcut,20,peal,20,110
slipcut,20,slipcut,20,slipcut,20,peal,21,110
slipcut,20,slipcut,20,slipcut,20,peal,22,90
slipcut,20,slipcut,20,slipcut,20,peal,23,90
slipcut,20,slipcut,20,slipcut,20,peal,24,70
slipcut,20,slipcut,20,slipcut,20,peal,25,70
slipcut,20,slipcut,20,slipcut,20,peal,26,50
slipcut,20,slipcut,20,slipcut,20,peal,27,50
slipcut,20,slipcut,20,slipcut,20,peal,28,30
slipcut,20,slipcut,20,slipcut,20,peal,29,30
slipcut,20,slipcut,20,slipcut,20,peal,30,10
slipcut,20,slipcut,20,slipcut,20,peal,31,10
slipcut,20,slipcut,20,slipcut,20,peal,32,-10
slipcut,20,slipcut,20,slipcut,20,peal,33,0
slipcut,20,slipcut,20,slipcut,20,peal,34,-10
slipcut,20,slipcut,20,slipcut,20,peal,35,0
slipcut,20,slipcut,20,slipcut,20,peal,36,-10
slipcut,20,slipcut,20,slipcut,20,peal,37,0
slipcut,20,slipcut,20,slipcut,20,peal,38,-10
slipcut,20,slipcut,20,slipcut,20,peal,39,0
slipcut,20,slipcut,20,slipcut,20,peal,40,-10
slipcut,20,slipcut,20,slipcut,20,peal,41,0
slipcut,20,slipcut,20,slipcut,20,peal,42,-10
slipcut,20,slipcut,20,slipcut,20,peal,43,0
slipcut,20,slipcut,20,slipcut,20,peal,44,-10
slipcut,20,slipcut,20,slipcut,20,peal,45,0
slipcut,20,slipcut,20,slipcut,20,peal,46,-10
slipcut,20,slipcut,20,slipcut,20,peal,47,0
slipcut,20,slipcut,20,slipcut,20,peal,48,-10
slipcut,20,slipcut,20,slipcut,20,peal,49,0
slipcut,20,slipcut,20,slipcut,20,peal,50,-10
slipcut,20,slipcut,20,slipcut,20,peal,51,0
slipcut,20,slipcut,20,slipcut,20,pealup,2,320
slipcut,20,slipcut,20,slipcut,20,pealup,3,310
slipcut,20,slipcut,20,slipcut,20,pealup,4,320
slipcut,20,slipcut,20,slipcut,20,pealup,5,310
slipcut,20,slipcut,20,slipcut,20,pealup,6,320
slipcut,20,slipcut,20,slipcut,20,pealup,7,310
slipcut,20,slipcut,20,slipcut,20,pealup,8,320
slipcut,20,slipcut,20,slipcut,20,pealup,9,310
slipcut,20,slipcut,20,slipcut,20,pealup,10,320
slipcut,20,slipcut,20,slipcut,20,pealup,11,310
slipcut,20,slipcut,20,slipcut,20,pealup,12,320
slipcut,20,slipcut,20,slipcut,20,pealup,13,310
slipcut,20,slipcut,20,slipcut,20,pealup,14,320
slipcut,20,slipcut,20,slipcut,20,pealup,15,310
slipcut,20,slipcut,20,slipcut,20,pealup,16,320
slipcut,20,slipcut,20,slipcut,20,pealup,17,310
slipcut,20,slipcut,20,slipcut,20,pealup,18,320
slipcut,20,slipcut,20,slipcut,20,pealup,19,310
slipcut,20,slipcut,20,slipcut,20,pealup,20,330
slipcut,20,slipcut,20,slipcut,20,pealup,21,300
slipcut,20,slipcut,20,slipcut,20,pealup,22,300
slipcut,20,slipcut,20,slipcut,20,pealup,23,280
slipcut,20,slipcut,20,slipcut,20,pealup,24,280
slipcut,20,slipcut,20,slipcut,20,pealup,25,260
slipcut,20,slipcut,20,slipcut,20,pealup,26,260
slipcut,20,slipcut,20,slipcut,20,pealup,27,240
slipcut,20,slipcut,20,slipcut,20,pealup,28,240
slipcut,20,slipcut,20,slipcut,20,pealup,29,220
slipcut,20,slipcut,20,slipcut,20,pealup,30,220
slipcut,20,slipcut,20,slipcut,20,pealup,31,200
slipcut,20,slipcut,20,slipcut,20,pealup,32,200
slipcut,20,slipcut,20,slipcut,20,pealup,33,180
slipcut,20,slipcut,20,slipcut,20,pealup,34,180
slipcut,20,slipcut,20,slipcut,20,pealup,35,160
slipcut,20,slipcut,20,slipcut,20,pealup,36,160
slipcut,20,slipcut,20,slipcut,20,pealup,37,140
slipcut,20,slipcut,20,slipcut,20,pealup,38,140
slipcut,20,slipcut,20,slipcut,20,pealup,39,120
slipcut,20,slipcut,20,slipcut,20,pealup,40,110
slipcut,20,slipcut,20,slipcut,20,pealup,41,110
slipcut,20,slipcut,20,slipcut,20,pealup,42,90
slipcut,20,slipcut,20,slipcut,20,pealup,43,90
slipcut,20,slipcut,20,slipcut,20,pealup,44,70
slipcut,20,slipcut,20,slipcut,20,pealup,45,70
slipcut,20,slipcut,20,slipcut,20,pealup,46,50
slipcut,20,slipcut,20,slipcut,20,pealup,47,50
slipcut,20,slipcut,20,slipcut,20,pealup,48,30
slipcut,20,slipcut,20,slipcut,20,pealup,49,30
slipcut,20,slipcut,20,slipcut,20,pealup,50,10
slipcut,20,slipcut,20,slipcut,20,pealup,51,10
slipcut,20,slipcut,20,slipcut,20,infaro,10,110
slipcut,20,slipcut,20,slipcut,20,infaro,11,90
slipcut,20,slipcut,20,slipcut,20,infaro,12,70
slipcut,20,slipcut,20,slipcut,20,infaro,13,50
slipcut,20,slipcut,20,slipcut,20,infaro,14,30
slipcut,20,slipcut,20,slipcut,20,infaro,15,10
slipcut,20,slipcut,20,slipcut,20,infaro,16,-10
slipcut,20,slipcut,20,slipcut,20,infaro,17,-10
slipcut,20,slipcut,20,slipcut,20,infaro,18,-10
slipcut,20,slipcut,20,slipcut,20,infaro,19,-10
slipcut,20,slipcut,20,slipcut,20,infaro,20,-10
slipcut,20,slipcut,20,slipcut,20,infaro,21,-10
slipcut,20,slipcut,20,slipcut,20,infaro,22,-10
slipcut,20,slipcut,20,slipcut,20,infaro,23,-10
slipcut,20,slipcut,20,slipcut,20,infaro,24,-10
slipcut,20,slipcut,20,slipcut,20,infaro,25,-10
slipcut,20,slipcut,20,slipcut,20,infaro,26,-10
slipcut,20,slipcut,20,slipcut,20,infaro,27,-10
slipcut,20,slipcut,20,slipcut,20,infaro,28,-10
slipcut,20,slipcut,20,slipcut,20,infaro,29,-10
slipcut,20,slipcut,20,slipcut,20,infaro,30,-10
slipcut,20,slipcut,20,slipcut,20,infaro,31,-10
slipcut,20,slipcut,20,slipcut,20,infaro,32,-10
slipcut,20,slipcut,20,slipcut,20,infaro,33,-10
slipcut,20,slipcut,20,slipcut,20,infaro,34,-10
slipcut,20,slipcut,20,slipcut,20,infaro,35,0
slipcut,20,slipcut,20,slipcut,20,infaro,36,-10
slipcut,20,slipcut,20,slipcut,20,infaro,37,-10
slipcut,20,slipcut,20,slipcut,20,infaro,38,-10
slipcut,20,slipcut,20,slipcut,20,infaro,39,-10
slipcut,20,slipcut,20,slipcut,20,infaro,40,-10
slipcut,20,slipcut,20,slipcut,20,infaro,41,-10
slipcut,20,slipcut,20,slipcut,20,infaro,42,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,10,320
slipcut,20,slipcut,20,slipcut,20,infaroup,11,290
slipcut,20,slipcut,20,slipcut,20,infaroup,12,270
slipcut,20,slipcut,20,slipcut,20,infaroup,13,250
slipcut,20,slipcut,20,slipcut,20,infaroup,14,230
slipcut,20,slipcut,20,slipcut,20,infaroup,15,210
slipcut,20,slipcut,20,slipcut,20,infaroup,16,190
slipcut,20,slipcut,20,slipcut,20,infaroup,17,170
slipcut,20,slipcut,20,slipcut,20,infaroup,18,150
slipcut,20,slipcut,20,slipcut,20,infaroup,19,130
slipcut,20,slipcut,20,slipcut,20,infaroup,20,110
slipcut,20,slipcut,20,slipcut,20,infaroup,21,90
slipcut,20,slipcut,20,slipcut,20,infaroup,22,70
slipcut,20,slipcut,20,slipcut,20,infaroup,23,50
slipcut,20,slipcut,20,slipcut,20,infaroup,24,30
slipcut,20,slipcut,20,slipcut,20,infaroup,25,10
slipcut,20,slipcut,20,slipcut,20,infaroup,26,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,27,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,28,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,29,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,30,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,31,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,32,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,33,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,34,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,35,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,36,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,37,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,38,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,39,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,40,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,41,-10
slipcut,20,slipcut,20,slipcut,20,infaroup,42,-10
slipcut,20,slipcut,20,slipcut,20,outfaro,10,130
slipcut,20,slipcut,20,slipcut,20,outfaro,11,110
slipcut,20,slipcut,20,slipcut,20,outfaro,12,90
slipcut,20,slipcut,20,slipcut,20,outfaro,13,70
slipcut,20,slipcut,20,slipcut,20,outfaro,14,50
slipcut,20,slipcut,20,slipcut,20,outfaro,15,30
slipcut,20,slipcut,20,slipcut,20,outfaro,16,10
slipcut,20,slipcut,20,slipcut,20,outfaro,17,0
slipcut,20,slipcut,20,slipcut,20,outfaro,18,0
slipcut,20,slipcut,20,slipcut,20,outfaro,19,0
slipcut,20,slipcut,20,slipcut,20,outfaro,20,0
slipcut,20,slipcut,20,slipcut,20,outfaro,21,0
slipcut,20,slipcut,20,slipcut,20,outfaro,22,0
slipcut,20,slipcut,20,slipcut,20,outfaro,23,0
slipcut,20,slipcut,20,slipcut,20,outfaro,24,0
slipcut,20,slipcut,20,slipcut,20,outfaro,25,0
slipcut,20,slipcut,20,slipcut,20,outfaro,26,0
slipcut,20,slipcut,20,slipcut,20,outfaro,27,0
slipcut,20,slipcut,20,slipcut,20,outfaro,28,0
slipcut,20,slipcut,20,slipcut,20,outfaro,29,0
slipcut,20,slipcut,20,slipcut,20,outfaro,30,0
slipcut,20,slipcut,20,slipcut,20,outfaro,31,0
slipcut,20,slipcut,20,slipcut,20,outfaro,32,0
slipcut,20,slipcut,20,slipcut,20,outfaro,33,0
slipcut,20,slipcut,20,slipcut,20,outfaro,34,0
slipcut,20,slipcut,20,slipcut,20,outfaro,35,0
slipcut,20,slipcut,20,slipcut,20,outfaro,36,0
slipcut,20,slipcut,20,slipcut,20,outfaro,37,0
slipcut,20,slipcut,20,slipcut,20,outfaro,38,0
slipcut,20,slipcut,20,slipcut,20,outfaro,39,0
slipcut,20,slipcut,20,slipcut,20,outfaro,40,0
slipcut,20,slipcut,20,slipcut,20,outfaro,41,0
slipcut,20,slipcut,20,slipcut,20,outfaro,42,0
slipcut,20,slipcut,20,slipcut,20,outfaroup,10,320
slipcut,20,slipcut,20,slipcut,20,outfaroup,11,300
slipcut,20,slipcut,20,slipcut,20,outfaroup,12,280
slipcut,20,slipcut,20,slipcut,20,outfaroup,13,260
slipcut,20,slipcut,20,slipcut,20,outfaroup,14,240
slipcut,20,slipcut,20,slipcut,20,outfaroup,15,220
slipcut,20,slipcut,20,slipcut,20,outfaroup,16,200
slipcut,20,slipcut,20,slipcut,20,outfaroup,17,180
slipcut,20,slipcut,20,slipcut,20,outfaroup,18,160
slipcut,20,slipcut,20,slipcut,20,outfaroup,19,140
slipcut,20,slipcut,20,slipcut,20,outfaroup,20,120
slipcut,20,slipcut,20,slipcut,20,outfaroup,21,100
slipcut,20,slipcut,20,slipcut,20,outfaroup,22,80
slipcut,20,slipcut,20,slipcut,20,outfaroup,23,60
slipcut,20,slipcut,20,slipcut,20,outfaroup,24,40
slipcut,20,slipcut,20,slipcut,20,outfaroup,25,20
slipcut,20,slipcut,20,slipcut,20,outfaroup,26,0
slipcut,20,slipcut,20,slipcut,20,outfaroup,27,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,28,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,29,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,30,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,31,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,32,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,33,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,34,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,35,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,36,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,37,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,38,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,39,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,40,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,41,-10
slipcut,20,slipcut,20,slipcut,20,outfaroup,42,-10
