maintained,technique,is,OUTFARO,and,the,number,is,30
outfaro,30,outfaro,30,cut,36,outfaro,30,0
outfaro,30,outfaro,30,cut,37,outfaro,30,0
outfaro,30,outfaro,30,cut,38,outfaro,30,0
outfaro,30,outfaro,30,cut,39,outfaro,30,0
outfaro,30,outfaro,30,cut,40,outfaro,30,0
outfaro,30,outfaro,30,cut,41,outfaro,30,0
outfaro,30,outfaro,30,cut,42,outfaro,30,10
outfaro,30,outfaro,30,cut,43,outfaro,30,20
outfaro,30,outfaro,30,cut,44,outfaro,30,30
outfaro,30,outfaro,30,cut,45,outfaro,30,35
outfaro,30,outfaro,30,cut,46,outfaro,30,35
outfaro,30,outfaro,30,cut,47,outfaro,30,35
outfaro,30,outfaro,30,cut,48,outfaro,30,35
outfaro,30,outfaro,30,cut,49,outfaro,30,35
outfaro,30,outfaro,30,cut,50,outfaro,30,35
outfaro,30,outfaro,30,cut,51,outfaro,30,35
outfaro,30,outfaro,30,slipcut,2,outfaro,30,30
outfaro,30,outfaro,30,slipcut,3,outfaro,30,30
outfaro,30,outfaro,30,slipcut,4,outfaro,30,30
outfaro,30,outfaro,30,slipcut,5,outfaro,30,30
outfaro,30,outfaro,30,slipcut,6,outfaro,30,30
outfaro,30,outfaro,30,slipcut,7,outfaro,30,30
outfaro,30,outfaro,30,slipcut,8,outfaro,30,30
outfaro,30,outfaro,30,slipcut,9,outfaro,30,30
outfaro,30,outfaro,30,slipcut,10,outfaro,30,30
outfaro,30,outfaro,30,slipcut,11,outfaro,30,30
outfaro,30,outfaro,30,slipcut,12,outfaro,30,25
outfaro,30,outfaro,30,slipcut,13,outfaro,30,15
outfaro,30,outfaro,30,slipcut,14,outfaro,30,5
outfaro,30,outfaro,30,slipcut,15,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,16,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,17,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,18,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,19,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,20,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,21,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,22,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,23,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,24,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,25,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,26,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,27,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,28,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,29,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,30,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,31,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,32,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,33,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,34,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,35,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,36,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,37,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,38,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,39,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,40,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,41,outfaro,30,-5
outfaro,30,outfaro,30,slipcut,42,outfaro,30,5
outfaro,30,outfaro,30,slipcut,43,outfaro,30,15
outfaro,30,outfaro,30,slipcut,44,outfaro,30,30
outfaro,30,outfaro,30,slipcut,45,outfaro,30,30
outfaro,30,outfaro,30,slipcut,46,outfaro,30,30
outfaro,30,outfaro,30,slipcut,47,outfaro,30,30
outfaro,30,outfaro,30,slipcut,48,outfaro,30,30
outfaro,30,outfaro,30,slipcut,49,outfaro,30,30
outfaro,30,outfaro,30,slipcut,50,outfaro,30,30
outfaro,30,outfaro,30,slipcut,51,outfaro,30,30
outfaro,30,outfaro,30,slipcut,2,outfaro,30,35
outfaro,30,outfaro,30,slipcut,3,outfaro,30,35
outfaro,30,outfaro,30,slipcut,4,outfaro,30,35
outfaro,30,outfaro,30,slipcut,5,outfaro,30,35
outfaro,30,outfaro,30,slipcut,6,outfaro,30,35
outfaro,30,outfaro,30,slipcut,7,outfaro,30,35
outfaro,30,outfaro,30,slipcut,8,outfaro,30,30
outfaro,30,outfaro,30,slipcut,9,outfaro,30,25
outfaro,30,outfaro,30,slipcut,10,outfaro,30,10
outfaro,30,outfaro,30,slipcut,11,outfaro,30,0
outfaro,30,outfaro,30,slipcut,12,outfaro,30,0
outfaro,30,outfaro,30,slipcut,13,outfaro,30,0
outfaro,30,outfaro,30,slipcut,14,outfaro,30,0
outfaro,30,outfaro,30,slipcut,15,outfaro,30,0
outfaro,30,outfaro,30,slipcut,16,outfaro,30,5
outfaro,30,outfaro,30,slipcut,17,outfaro,30,0
outfaro,30,outfaro,30,slipcut,18,outfaro,30,0
outfaro,30,outfaro,30,slipcut,19,outfaro,30,0
outfaro,30,outfaro,30,slipcut,20,outfaro,30,0
outfaro,30,outfaro,30,slipcut,21,outfaro,30,0
outfaro,30,outfaro,30,slipcut,22,outfaro,30,0
outfaro,30,outfaro,30,slipcut,23,outfaro,30,0
outfaro,30,outfaro,30,slipcut,24,outfaro,30,0
outfaro,30,outfaro,30,slipcut,25,outfaro,30,0
outfaro,30,outfaro,30,slipcut,26,outfaro,30,0
outfaro,30,outfaro,30,slipcut,27,outfaro,30,0
outfaro,30,outfaro,30,slipcut,28,outfaro,30,0
outfaro,30,outfaro,30,slipcut,29,outfaro,30,0
outfaro,30,outfaro,30,slipcut,30,outfaro,30,0
outfaro,30,outfaro,30,slipcut,31,outfaro,30,0
outfaro,30,outfaro,30,slipcut,32,outfaro,30,0
outfaro,30,outfaro,30,slipcut,33,outfaro,30,0
outfaro,30,outfaro,30,slipcut,34,outfaro,30,0
outfaro,30,outfaro,30,slipcut,35,outfaro,30,0
outfaro,30,outfaro,30,slipcut,36,outfaro,30,0
outfaro,30,outfaro,30,slipcut,37,outfaro,30,0
outfaro,30,outfaro,30,slipcut,38,outfaro,30,10
outfaro,30,outfaro,30,slipcut,39,outfaro,30,20
outfaro,30,outfaro,30,slipcut,40,outfaro,30,30
outfaro,30,outfaro,30,slipcut,41,outfaro,30,35
outfaro,30,outfaro,30,slipcut,42,outfaro,30,35
outfaro,30,outfaro,30,slipcut,43,outfaro,30,35
outfaro,30,outfaro,30,slipcut,44,outfaro,30,40
outfaro,30,outfaro,30,slipcut,45,outfaro,30,35
outfaro,30,outfaro,30,slipcut,46,outfaro,30,35
outfaro,30,outfaro,30,slipcut,47,outfaro,30,35
outfaro,30,outfaro,30,slipcut,48,outfaro,30,35
outfaro,30,outfaro,30,slipcut,49,outfaro,30,35
outfaro,30,outfaro,30,slipcut,50,outfaro,30,35
outfaro,30,outfaro,30,slipcut,51,outfaro,30,40
outfaro,30,outfaro,30,peal,2,outfaro,30,30
outfaro,30,outfaro,30,peal,3,outfaro,30,30
outfaro,30,outfaro,30,peal,4,outfaro,30,35
outfaro,30,outfaro,30,peal,5,outfaro,30,30
outfaro,30,outfaro,30,peal,6,outfaro,30,30
outfaro,30,outfaro,30,peal,7,outfaro,30,35
outfaro,30,outfaro,30,peal,8,outfaro,30,30
outfaro,30,outfaro,30,peal,9,outfaro,30,30
outfaro,30,outfaro,30,peal,10,outfaro,30,35
outfaro,30,outfaro,30,peal,11,outfaro,30,30
outfaro,30,outfaro,30,peal,12,outfaro,30,25
outfaro,30,outfaro,30,peal,13,outfaro,30,20
outfaro,30,outfaro,30,peal,14,outfaro,30,5
outfaro,30,outfaro,30,peal,15,outfaro,30,-5
outfaro,30,outfaro,30,peal,16,outfaro,30,5
outfaro,30,outfaro,30,peal,17,outfaro,30,-5
outfaro,30,outfaro,30,peal,18,outfaro,30,5
outfaro,30,outfaro,30,peal,19,outfaro,30,0
outfaro,30,outfaro,30,peal,20,outfaro,30,5
outfaro,30,outfaro,30,peal,21,outfaro,30,-5
outfaro,30,outfaro,30,peal,22,outfaro,30,10
outfaro,30,outfaro,30,peal,23,outfaro,30,0
outfaro,30,outfaro,30,peal,24,outfaro,30,5
outfaro,30,outfaro,30,peal,25,outfaro,30,10
outfaro,30,outfaro,30,peal,26,outfaro,30,5
outfaro,30,outfaro,30,peal,27,outfaro,30,5
outfaro,30,outfaro,30,peal,28,outfaro,30,10
outfaro,30,outfaro,30,peal,29,outfaro,30,5
outfaro,30,outfaro,30,peal,30,outfaro,30,5
outfaro,30,outfaro,30,peal,31,outfaro,30,0
outfaro,30,outfaro,30,peal,32,outfaro,30,5
outfaro,30,outfaro,30,peal,33,outfaro,30,0
outfaro,30,outfaro,30,peal,34,outfaro,30,0
outfaro,30,outfaro,30,peal,35,outfaro,30,5
outfaro,30,outfaro,30,peal,36,outfaro,30,0
outfaro,30,outfaro,30,peal,37,outfaro,30,0
outfaro,30,outfaro,30,peal,38,outfaro,30,5
outfaro,30,outfaro,30,peal,39,outfaro,30,0
outfaro,30,outfaro,30,peal,40,outfaro,30,0
outfaro,30,outfaro,30,peal,41,outfaro,30,0
outfaro,30,outfaro,30,peal,42,outfaro,30,-5
outfaro,30,outfaro,30,peal,43,outfaro,30,0
outfaro,30,outfaro,30,peal,44,outfaro,30,0
outfaro,30,outfaro,30,peal,45,outfaro,30,-5
outfaro,30,outfaro,30,peal,46,outfaro,30,0
outfaro,30,outfaro,30,peal,47,outfaro,30,0
outfaro,30,outfaro,30,peal,48,outfaro,30,-5
outfaro,30,outfaro,30,peal,49,outfaro,30,0
outfaro,30,outfaro,30,peal,50,outfaro,30,0
outfaro,30,outfaro,30,peal,51,outfaro,30,-5
outfaro,30,outfaro,30,pealup,2,outfaro,30,35
outfaro,30,outfaro,30,pealup,3,outfaro,30,35
outfaro,30,outfaro,30,pealup,4,outfaro,30,35
outfaro,30,outfaro,30,pealup,5,outfaro,30,35
outfaro,30,outfaro,30,pealup,6,outfaro,30,35
outfaro,30,outfaro,30,pealup,7,outfaro,30,35
outfaro,30,outfaro,30,pealup,8,outfaro,30,30
outfaro,30,outfaro,30,pealup,9,outfaro,30,25
outfaro,30,outfaro,30,pealup,10,outfaro,30,10
outfaro,30,outfaro,30,pealup,11,outfaro,30,0
outfaro,30,outfaro,30,pealup,12,outfaro,30,5
outfaro,30,outfaro,30,pealup,13,outfaro,30,0
outfaro,30,outfaro,30,pealup,14,outfaro,30,0
outfaro,30,outfaro,30,pealup,15,outfaro,30,10
outfaro,30,outfaro,30,pealup,16,outfaro,30,10
outfaro,30,outfaro,30,pealup,17,outfaro,30,10
outfaro,30,outfaro,30,pealup,18,outfaro,30,15
outfaro,30,outfaro,30,pealup,19,outfaro,30,10
outfaro,30,outfaro,30,pealup,20,outfaro,30,10
outfaro,30,outfaro,30,pealup,21,outfaro,30,15
outfaro,30,outfaro,30,pealup,22,outfaro,30,10
outfaro,30,outfaro,30,pealup,23,outfaro,30,5
outfaro,30,outfaro,30,pealup,24,outfaro,30,15
outfaro,30,outfaro,30,pealup,25,outfaro,30,5
outfaro,30,outfaro,30,pealup,26,outfaro,30,10
outfaro,30,outfaro,30,pealup,27,outfaro,30,10
outfaro,30,outfaro,30,pealup,28,outfaro,30,10
outfaro,30,outfaro,30,pealup,29,outfaro,30,5
outfaro,30,outfaro,30,pealup,30,outfaro,30,5
outfaro,30,outfaro,30,pealup,31,outfaro,30,5
outfaro,30,outfaro,30,pealup,32,outfaro,30,0
outfaro,30,outfaro,30,pealup,33,outfaro,30,10
outfaro,30,outfaro,30,pealup,34,outfaro,30,5
outfaro,30,outfaro,30,pealup,35,outfaro,30,10
outfaro,30,outfaro,30,pealup,36,outfaro,30,5
outfaro,30,outfaro,30,pealup,37,outfaro,30,10
outfaro,30,outfaro,30,pealup,38,outfaro,30,5
outfaro,30,outfaro,30,pealup,39,outfaro,30,5
outfaro,30,outfaro,30,pealup,40,outfaro,30,10
outfaro,30,outfaro,30,pealup,41,outfaro,30,5
outfaro,30,outfaro,30,pealup,42,outfaro,30,5
outfaro,30,outfaro,30,pealup,43,outfaro,30,10
outfaro,30,outfaro,30,pealup,44,outfaro,30,5
outfaro,30,outfaro,30,pealup,45,outfaro,30,5
outfaro,30,outfaro,30,pealup,46,outfaro,30,5
outfaro,30,outfaro,30,pealup,47,outfaro,30,0
outfaro,30,outfaro,30,pealup,48,outfaro,30,5
outfaro,30,outfaro,30,pealup,49,outfaro,30,5
outfaro,30,outfaro,30,pealup,50,outfaro,30,0
outfaro,30,outfaro,30,pealup,51,outfaro,30,5
outfaro,30,outfaro,30,infaro,10,outfaro,30,-5
outfaro,30,outfaro,30,infaro,11,outfaro,30,-5
outfaro,30,outfaro,30,infaro,12,outfaro,30,-5
outfaro,30,outfaro,30,infaro,13,outfaro,30,-5
outfaro,30,outfaro,30,infaro,14,outfaro,30,-5
outfaro,30,outfaro,30,infaro,15,outfaro,30,0
outfaro,30,outfaro,30,infaro,16,outfaro,30,10
outfaro,30,outfaro,30,infaro,17,outfaro,30,20
outfaro,30,outfaro,30,infaro,18,outfaro,30,35
outfaro,30,outfaro,30,infaro,19,outfaro,30,35
outfaro,30,outfaro,30,infaro,20,outfaro,30,35
outfaro,30,outfaro,30,infaro,21,outfaro,30,35
outfaro,30,outfaro,30,infaro,22,outfaro,30,35
outfaro,30,outfaro,30,infaro,23,outfaro,30,45
outfaro,30,outfaro,30,infaro,24,outfaro,30,55
outfaro,30,outfaro,30,infaro,25,outfaro,30,65
outfaro,30,outfaro,30,infaro,26,outfaro,30,70
outfaro,30,outfaro,30,infaro,27,outfaro,30,70
outfaro,30,outfaro,30,infaro,28,outfaro,30,70
outfaro,30,outfaro,30,infaro,29,outfaro,30,235
outfaro,30,outfaro,30,infaro,30,outfaro,30,105
outfaro,30,outfaro,30,infaro,31,outfaro,30,60
outfaro,30,outfaro,30,infaro,32,outfaro,30,50
outfaro,30,outfaro,30,infaro,33,outfaro,30,40
outfaro,30,outfaro,30,infaro,34,outfaro,30,30
outfaro,30,outfaro,30,infaro,35,outfaro,30,20
outfaro,30,outfaro,30,infaro,36,outfaro,30,10
outfaro,30,outfaro,30,infaro,37,outfaro,30,5
outfaro,30,outfaro,30,infaro,38,outfaro,30,5
outfaro,30,outfaro,30,infaro,39,outfaro,30,5
outfaro,30,outfaro,30,infaro,40,outfaro,30,5
outfaro,30,outfaro,30,infaro,41,outfaro,30,5
outfaro,30,outfaro,30,infaro,42,outfaro,30,15
outfaro,30,outfaro,30,infaroup,10,outfaro,30,0
outfaro,30,outfaro,30,infaroup,11,outfaro,30,0
outfaro,30,outfaro,30,infaroup,12,outfaro,30,0
outfaro,30,outfaro,30,infaroup,13,outfaro,30,0
outfaro,30,outfaro,30,infaroup,14,outfaro,30,0
outfaro,30,outfaro,30,infaroup,15,outfaro,30,5
outfaro,30,outfaro,30,infaroup,16,outfaro,30,15
outfaro,30,outfaro,30,infaroup,17,outfaro,30,25
outfaro,30,outfaro,30,infaroup,18,outfaro,30,40
outfaro,30,outfaro,30,infaroup,19,outfaro,30,40
outfaro,30,outfaro,30,infaroup,20,outfaro,30,35
outfaro,30,outfaro,30,infaroup,21,outfaro,30,40
outfaro,30,outfaro,30,infaroup,22,outfaro,30,45
outfaro,30,outfaro,30,infaroup,23,outfaro,30,55
outfaro,30,outfaro,30,infaroup,24,outfaro,30,65
outfaro,30,outfaro,30,infaroup,25,outfaro,30,75
outfaro,30,outfaro,30,infaroup,26,outfaro,30,70
outfaro,30,outfaro,30,infaroup,27,outfaro,30,70
outfaro,30,outfaro,30,infaroup,28,outfaro,30,70
outfaro,30,outfaro,30,infaroup,29,outfaro,30,145
outfaro,30,outfaro,30,infaroup,30,outfaro,30,65
outfaro,30,outfaro,30,infaroup,31,outfaro,30,55
outfaro,30,outfaro,30,infaroup,32,outfaro,30,45
outfaro,30,outfaro,30,infaroup,33,outfaro,30,35
outfaro,30,outfaro,30,infaroup,34,outfaro,30,25
outfaro,30,outfaro,30,infaroup,35,outfaro,30,15
outfaro,30,outfaro,30,infaroup,36,outfaro,30,45
outfaro,30,outfaro,30,infaroup,37,outfaro,30,0
outfaro,30,outfaro,30,infaroup,38,outfaro,30,0
outfaro,30,outfaro,30,infaroup,39,outfaro,30,0
outfaro,30,outfaro,30,infaroup,40,outfaro,30,0
outfaro,30,outfaro,30,infaroup,41,outfaro,30,10
outfaro,30,outfaro,30,infaroup,42,outfaro,30,20
outfaro,30,outfaro,30,outfaro,10,outfaro,30,45
outfaro,30,outfaro,30,outfaro,11,outfaro,30,50
outfaro,30,outfaro,30,outfaro,12,outfaro,30,55
outfaro,30,outfaro,30,outfaro,13,outfaro,30,60
outfaro,30,outfaro,30,outfaro,14,outfaro,30,65
outfaro,30,outfaro,30,outfaro,15,outfaro,30,70
outfaro,30,outfaro,30,outfaro,16,outfaro,30,85
outfaro,30,outfaro,30,outfaro,17,outfaro,30,100
outfaro,30,outfaro,30,outfaro,18,outfaro,30,115
outfaro,30,outfaro,30,outfaro,19,outfaro,30,130
outfaro,30,outfaro,30,outfaro,20,outfaro,30,135
outfaro,30,outfaro,30,outfaro,21,outfaro,30,140
outfaro,30,outfaro,30,outfaro,22,outfaro,30,145
outfaro,30,outfaro,30,outfaro,23,outfaro,30,155
outfaro,30,outfaro,30,outfaro,24,outfaro,30,165
outfaro,30,outfaro,30,outfaro,25,outfaro,30,175
outfaro,30,outfaro,30,outfaro,26,outfaro,30,185
outfaro,30,outfaro,30,outfaro,27,outfaro,30,185
outfaro,30,outfaro,30,outfaro,28,outfaro,30,185
outfaro,30,outfaro,30,outfaro,29,outfaro,30,185
outfaro,30,outfaro,30,outfaro,30,outfaro,30,510
outfaro,30,outfaro,30,outfaro,31,outfaro,30,170
outfaro,30,outfaro,30,outfaro,32,outfaro,30,155
outfaro,30,outfaro,30,outfaro,33,outfaro,30,140
outfaro,30,outfaro,30,outfaro,34,outfaro,30,125
outfaro,30,outfaro,30,outfaro,35,outfaro,30,110
outfaro,30,outfaro,30,outfaro,36,outfaro,30,95
outfaro,30,outfaro,30,outfaro,37,outfaro,30,80
outfaro,30,outfaro,30,outfaro,38,outfaro,30,75
outfaro,30,outfaro,30,outfaro,39,outfaro,30,70
outfaro,30,outfaro,30,outfaro,40,outfaro,30,65
outfaro,30,outfaro,30,outfaro,41,outfaro,30,60
outfaro,30,outfaro,30,outfaro,42,outfaro,30,65
outfaro,30,outfaro,30,outfaroup,10,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,11,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,12,outfaro,30,5
outfaro,30,outfaro,30,outfaroup,13,outfaro,30,10
outfaro,30,outfaro,30,outfaroup,14,outfaro,30,10
outfaro,30,outfaro,30,outfaroup,15,outfaro,30,10
outfaro,30,outfaro,30,outfaroup,16,outfaro,30,10
outfaro,30,outfaro,30,outfaroup,17,outfaro,30,25
outfaro,30,outfaro,30,outfaroup,18,outfaro,30,35
outfaro,30,outfaro,30,outfaroup,19,outfaro,30,35
outfaro,30,outfaro,30,outfaroup,20,outfaro,30,40
outfaro,30,outfaro,30,outfaroup,21,outfaro,30,40
outfaro,30,outfaro,30,outfaroup,22,outfaro,30,35
outfaro,30,outfaro,30,outfaroup,23,outfaro,30,50
outfaro,30,outfaro,30,outfaroup,24,outfaro,30,60
outfaro,30,outfaro,30,outfaroup,25,outfaro,30,70
outfaro,30,outfaro,30,outfaroup,26,outfaro,30,185
outfaro,30,outfaro,30,outfaroup,27,outfaro,30,70
outfaro,30,outfaro,30,outfaroup,28,outfaro,30,70
outfaro,30,outfaro,30,outfaroup,29,outfaro,30,70
outfaro,30,outfaro,30,outfaroup,30,outfaro,30,135
outfaro,30,outfaro,30,outfaroup,31,outfaro,30,60
outfaro,30,outfaro,30,outfaroup,32,outfaro,30,50
outfaro,30,outfaro,30,outfaroup,33,outfaro,30,40
outfaro,30,outfaro,30,outfaroup,34,outfaro,30,30
outfaro,30,outfaro,30,outfaroup,35,outfaro,30,20
outfaro,30,outfaro,30,outfaroup,36,outfaro,30,10
outfaro,30,outfaro,30,outfaroup,37,outfaro,30,40
outfaro,30,outfaro,30,outfaroup,38,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,39,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,40,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,41,outfaro,30,0
outfaro,30,outfaro,30,outfaroup,42,outfaro,30,10
