maintained,technique,is,SLIPCUTUP,and,the,number,is,30
slipcut,30,peal,17,slipcut,30,slipcut,30,185
slipcut,30,peal,18,slipcut,30,slipcut,30,170
slipcut,30,peal,19,slipcut,30,slipcut,30,165
slipcut,30,peal,20,slipcut,30,slipcut,30,150
slipcut,30,peal,21,slipcut,30,slipcut,30,145
slipcut,30,peal,22,slipcut,30,slipcut,30,135
slipcut,30,peal,23,slipcut,30,slipcut,30,130
slipcut,30,peal,24,slipcut,30,slipcut,30,120
slipcut,30,peal,25,slipcut,30,slipcut,30,120
slipcut,30,peal,26,slipcut,30,slipcut,30,110
slipcut,30,peal,27,slipcut,30,slipcut,30,110
slipcut,30,peal,28,slipcut,30,slipcut,30,100
slipcut,30,peal,29,slipcut,30,slipcut,30,100
slipcut,30,peal,30,slipcut,30,slipcut,30,90
slipcut,30,peal,31,slipcut,30,slipcut,30,90
slipcut,30,peal,32,slipcut,30,slipcut,30,80
slipcut,30,peal,33,slipcut,30,slipcut,30,80
slipcut,30,peal,34,slipcut,30,slipcut,30,70
slipcut,30,peal,35,slipcut,30,slipcut,30,70
slipcut,30,peal,36,slipcut,30,slipcut,30,60
slipcut,30,peal,37,slipcut,30,slipcut,30,60
slipcut,30,peal,38,slipcut,30,slipcut,30,50
slipcut,30,peal,39,slipcut,30,slipcut,30,50
slipcut,30,peal,40,slipcut,30,slipcut,30,40
slipcut,30,peal,41,slipcut,30,slipcut,30,40
slipcut,30,peal,42,slipcut,30,slipcut,30,30
slipcut,30,peal,43,slipcut,30,slipcut,30,30
slipcut,30,peal,44,slipcut,30,slipcut,30,20
slipcut,30,peal,45,slipcut,30,slipcut,30,20
slipcut,30,peal,46,slipcut,30,slipcut,30,15
slipcut,30,peal,47,slipcut,30,slipcut,30,5
slipcut,30,peal,48,slipcut,30,slipcut,30,5
slipcut,30,peal,49,slipcut,30,slipcut,30,0
slipcut,30,peal,50,slipcut,30,slipcut,30,5
slipcut,30,peal,51,slipcut,30,slipcut,30,-5
slipcut,30,pealup,2,slipcut,30,slipcut,30,345
slipcut,30,pealup,3,slipcut,30,slipcut,30,340
slipcut,30,pealup,4,slipcut,30,slipcut,30,345
slipcut,30,pealup,5,slipcut,30,slipcut,30,330
slipcut,30,pealup,6,slipcut,30,slipcut,30,330
slipcut,30,pealup,7,slipcut,30,slipcut,30,320
slipcut,30,pealup,8,slipcut,30,slipcut,30,320
slipcut,30,pealup,9,slipcut,30,slipcut,30,310
slipcut,30,pealup,10,slipcut,30,slipcut,30,310
slipcut,30,pealup,11,slipcut,30,slipcut,30,300
slipcut,30,pealup,12,slipcut,30,slipcut,30,300
slipcut,30,pealup,13,slipcut,30,slipcut,30,290
slipcut,30,pealup,14,slipcut,30,slipcut,30,290
slipcut,30,pealup,15,slipcut,30,slipcut,30,280
slipcut,30,pealup,16,slipcut,30,slipcut,30,280
slipcut,30,pealup,17,slipcut,30,slipcut,30,270
slipcut,30,pealup,18,slipcut,30,slipcut,30,270
slipcut,30,pealup,19,slipcut,30,slipcut,30,260
slipcut,30,pealup,20,slipcut,30,slipcut,30,260
slipcut,30,pealup,21,slipcut,30,slipcut,30,250
slipcut,30,pealup,22,slipcut,30,slipcut,30,250
slipcut,30,pealup,23,slipcut,30,slipcut,30,240
slipcut,30,pealup,24,slipcut,30,slipcut,30,240
slipcut,30,pealup,25,slipcut,30,slipcut,30,230
slipcut,30,pealup,26,slipcut,30,slipcut,30,230
slipcut,30,pealup,27,slipcut,30,slipcut,30,220
slipcut,30,pealup,28,slipcut,30,slipcut,30,220
slipcut,30,pealup,29,slipcut,30,slipcut,30,210
slipcut,30,pealup,30,slipcut,30,slipcut,30,220
slipcut,30,pealup,31,slipcut,30,slipcut,30,205
slipcut,30,pealup,32,slipcut,30,slipcut,30,195
slipcut,30,pealup,33,slipcut,30,slipcut,30,180
slipcut,30,pealup,34,slipcut,30,slipcut,30,175
slipcut,30,pealup,35,slipcut,30,slipcut,30,160
slipcut,30,pealup,36,slipcut,30,slipcut,30,155
slipcut,30,pealup,37,slipcut,30,slipcut,30,140
slipcut,30,pealup,38,slipcut,30,slipcut,30,135
slipcut,30,pealup,39,slipcut,30,slipcut,30,120
slipcut,30,pealup,40,slipcut,30,slipcut,30,115
slipcut,30,pealup,41,slipcut,30,slipcut,30,100
slipcut,30,pealup,42,slipcut,30,slipcut,30,95
slipcut,30,pealup,43,slipcut,30,slipcut,30,80
slipcut,30,pealup,44,slipcut,30,slipcut,30,75
slipcut,30,pealup,45,slipcut,30,slipcut,30,60
slipcut,30,pealup,46,slipcut,30,slipcut,30,55
slipcut,30,pealup,47,slipcut,30,slipcut,30,40
slipcut,30,pealup,48,slipcut,30,slipcut,30,35
slipcut,30,pealup,49,slipcut,30,slipcut,30,20
slipcut,30,pealup,50,slipcut,30,slipcut,30,15
slipcut,30,pealup,51,slipcut,30,slipcut,30,0
slipcut,30,infaro,10,slipcut,30,slipcut,30,150
slipcut,30,infaro,11,slipcut,30,slipcut,30,135
slipcut,30,infaro,12,slipcut,30,slipcut,30,120
slipcut,30,infaro,13,slipcut,30,slipcut,30,110
slipcut,30,infaro,14,slipcut,30,slipcut,30,100
slipcut,30,infaro,15,slipcut,30,slipcut,30,90
slipcut,30,infaro,16,slipcut,30,slipcut,30,80
slipcut,30,infaro,17,slipcut,30,slipcut,30,70
slipcut,30,infaro,18,slipcut,30,slipcut,30,60
slipcut,30,infaro,19,slipcut,30,slipcut,30,50
slipcut,30,infaro,20,slipcut,30,slipcut,30,40
slipcut,30,infaro,21,slipcut,30,slipcut,30,30
slipcut,30,infaro,22,slipcut,30,slipcut,30,20
slipcut,30,infaro,23,slipcut,30,slipcut,30,10
slipcut,30,infaro,24,slipcut,30,slipcut,30,0
slipcut,30,infaro,25,slipcut,30,slipcut,30,0
slipcut,30,infaro,26,slipcut,30,slipcut,30,-5
slipcut,30,infaro,27,slipcut,30,slipcut,30,5
slipcut,30,infaro,28,slipcut,30,slipcut,30,10
slipcut,30,infaro,29,slipcut,30,slipcut,30,25
slipcut,30,infaro,30,slipcut,30,slipcut,30,25
slipcut,30,infaro,31,slipcut,30,slipcut,30,35
slipcut,30,infaro,32,slipcut,30,slipcut,30,45
slipcut,30,infaro,33,slipcut,30,slipcut,30,55
slipcut,30,infaro,34,slipcut,30,slipcut,30,65
slipcut,30,infaro,35,slipcut,30,slipcut,30,75
slipcut,30,infaro,36,slipcut,30,slipcut,30,85
slipcut,30,infaro,37,slipcut,30,slipcut,30,95
slipcut,30,infaro,38,slipcut,30,slipcut,30,105
slipcut,30,infaro,39,slipcut,30,slipcut,30,115
slipcut,30,infaro,40,slipcut,30,slipcut,30,130
slipcut,30,infaro,41,slipcut,30,slipcut,30,130
slipcut,30,infaro,42,slipcut,30,slipcut,30,140
slipcut,30,infaroup,10,slipcut,30,slipcut,30,260
slipcut,30,infaroup,11,slipcut,30,slipcut,30,250
slipcut,30,infaroup,12,slipcut,30,slipcut,30,240
slipcut,30,infaroup,13,slipcut,30,slipcut,30,230
slipcut,30,infaroup,14,slipcut,30,slipcut,30,220
slipcut,30,infaroup,15,slipcut,30,slipcut,30,220
slipcut,30,infaroup,16,slipcut,30,slipcut,30,190
slipcut,30,infaroup,17,slipcut,30,slipcut,30,170
slipcut,30,infaroup,18,slipcut,30,slipcut,30,150
slipcut,30,infaroup,19,slipcut,30,slipcut,30,130
slipcut,30,infaroup,20,slipcut,30,slipcut,30,110
slipcut,30,infaroup,21,slipcut,30,slipcut,30,90
slipcut,30,infaroup,22,slipcut,30,slipcut,30,70
slipcut,30,infaroup,23,slipcut,30,slipcut,30,50
slipcut,30,infaroup,24,slipcut,30,slipcut,30,30
slipcut,30,infaroup,25,slipcut,30,slipcut,30,10
slipcut,30,infaroup,26,slipcut,30,slipcut,30,-5
slipcut,30,infaroup,27,slipcut,30,slipcut,30,10
slipcut,30,infaroup,28,slipcut,30,slipcut,30,15
slipcut,30,infaroup,29,slipcut,30,slipcut,30,30
slipcut,30,infaroup,30,slipcut,30,slipcut,30,35
slipcut,30,infaroup,31,slipcut,30,slipcut,30,40
slipcut,30,infaroup,32,slipcut,30,slipcut,30,50
slipcut,30,infaroup,33,slipcut,30,slipcut,30,60
slipcut,30,infaroup,34,slipcut,30,slipcut,30,70
slipcut,30,infaroup,35,slipcut,30,slipcut,30,80
slipcut,30,infaroup,36,slipcut,30,slipcut,30,90
slipcut,30,infaroup,37,slipcut,30,slipcut,30,95
slipcut,30,infaroup,38,slipcut,30,slipcut,30,105
slipcut,30,infaroup,39,slipcut,30,slipcut,30,115
slipcut,30,infaroup,40,slipcut,30,slipcut,30,125
slipcut,30,infaroup,41,slipcut,30,slipcut,30,135
slipcut,30,infaroup,42,slipcut,30,slipcut,30,145
slipcut,30,outfaro,10,slipcut,30,slipcut,30,165
slipcut,30,outfaro,11,slipcut,30,slipcut,30,145
slipcut,30,outfaro,12,slipcut,30,slipcut,30,130
slipcut,30,outfaro,13,slipcut,30,slipcut,30,120
slipcut,30,outfaro,14,slipcut,30,slipcut,30,110
slipcut,30,outfaro,15,slipcut,30,slipcut,30,100
slipcut,30,outfaro,16,slipcut,30,slipcut,30,90
slipcut,30,outfaro,17,slipcut,30,slipcut,30,80
slipcut,30,outfaro,18,slipcut,30,slipcut,30,70
slipcut,30,outfaro,19,slipcut,30,slipcut,30,60
slipcut,30,outfaro,20,slipcut,30,slipcut,30,50
slipcut,30,outfaro,21,slipcut,30,slipcut,30,40
slipcut,30,outfaro,22,slipcut,30,slipcut,30,30
slipcut,30,outfaro,23,slipcut,30,slipcut,30,20
slipcut,30,outfaro,24,slipcut,30,slipcut,30,10
slipcut,30,outfaro,25,slipcut,30,slipcut,30,5
slipcut,30,outfaro,26,slipcut,30,slipcut,30,0
slipcut,30,outfaro,27,slipcut,30,slipcut,30,5
slipcut,30,outfaro,28,slipcut,30,slipcut,30,15
slipcut,30,outfaro,29,slipcut,30,slipcut,30,20
slipcut,30,outfaro,30,slipcut,30,slipcut,30,35
slipcut,30,outfaro,31,slipcut,30,slipcut,30,35
slipcut,30,outfaro,32,slipcut,30,slipcut,30,45
slipcut,30,outfaro,33,slipcut,30,slipcut,30,55
slipcut,30,outfaro,34,slipcut,30,slipcut,30,65
slipcut,30,outfaro,35,slipcut,30,slipcut,30,75
slipcut,30,outfaro,36,slipcut,30,slipcut,30,85
slipcut,30,outfaro,37,slipcut,30,slipcut,30,95
slipcut,30,outfaro,38,slipcut,30,slipcut,30,105
slipcut,30,outfaro,39,slipcut,30,slipcut,30,115
slipcut,30,outfaro,40,slipcut,30,slipcut,30,125
slipcut,30,outfaro,41,slipcut,30,slipcut,30,135
slipcut,30,outfaro,42,slipcut,30,slipcut,30,140
slipcut,30,outfaroup,10,slipcut,30,slipcut,30,270
slipcut,30,outfaroup,11,slipcut,30,slipcut,30,260
slipcut,30,outfaroup,12,slipcut,30,slipcut,30,250
slipcut,30,outfaroup,13,slipcut,30,slipcut,30,240
slipcut,30,outfaroup,14,slipcut,30,slipcut,30,230
slipcut,30,outfaroup,15,slipcut,30,slipcut,30,220
slipcut,30,outfaroup,16,slipcut,30,slipcut,30,200
slipcut,30,outfaroup,17,slipcut,30,slipcut,30,180
slipcut,30,outfaroup,18,slipcut,30,slipcut,30,160
slipcut,30,outfaroup,19,slipcut,30,slipcut,30,140
slipcut,30,outfaroup,20,slipcut,30,slipcut,30,120
slipcut,30,outfaroup,21,slipcut,30,slipcut,30,100
slipcut,30,outfaroup,22,slipcut,30,slipcut,30,80
slipcut,30,outfaroup,23,slipcut,30,slipcut,30,60
slipcut,30,outfaroup,24,slipcut,30,slipcut,30,40
slipcut,30,outfaroup,25,slipcut,30,slipcut,30,20
slipcut,30,outfaroup,26,slipcut,30,slipcut,30,0
slipcut,30,outfaroup,27,slipcut,30,slipcut,30,0
slipcut,30,outfaroup,28,slipcut,30,slipcut,30,15
slipcut,30,outfaroup,29,slipcut,30,slipcut,30,20
slipcut,30,outfaroup,30,slipcut,30,slipcut,30,30
slipcut,30,outfaroup,31,slipcut,30,slipcut,30,35
slipcut,30,outfaroup,32,slipcut,30,slipcut,30,45
slipcut,30,outfaroup,33,slipcut,30,slipcut,30,55
slipcut,30,outfaroup,34,slipcut,30,slipcut,30,65
slipcut,30,outfaroup,35,slipcut,30,slipcut,30,75
slipcut,30,outfaroup,36,slipcut,30,slipcut,30,85
slipcut,30,outfaroup,37,slipcut,30,slipcut,30,95
slipcut,30,outfaroup,38,slipcut,30,slipcut,30,100
slipcut,30,outfaroup,39,slipcut,30,slipcut,30,110
slipcut,30,outfaroup,40,slipcut,30,slipcut,30,120
slipcut,30,outfaroup,41,slipcut,30,slipcut,30,130
slipcut,30,outfaroup,42,slipcut,30,slipcut,30,140
