maintained,technique,is,INFARO,and,the,number,is,40
infaro,40,infaro,40,peal,51,infaro,40,0
infaro,40,infaro,40,pealup,2,infaro,40,-10
infaro,40,infaro,40,pealup,3,infaro,40,-10
infaro,40,infaro,40,pealup,4,infaro,40,-10
infaro,40,infaro,40,pealup,5,infaro,40,-10
infaro,40,infaro,40,pealup,6,infaro,40,-10
infaro,40,infaro,40,pealup,7,infaro,40,-10
infaro,40,infaro,40,pealup,8,infaro,40,-10
infaro,40,infaro,40,pealup,9,infaro,40,-10
infaro,40,infaro,40,pealup,10,infaro,40,-10
infaro,40,infaro,40,pealup,11,infaro,40,-10
infaro,40,infaro,40,pealup,12,infaro,40,-10
infaro,40,infaro,40,pealup,13,infaro,40,0
infaro,40,infaro,40,pealup,14,infaro,40,-10
infaro,40,infaro,40,pealup,15,infaro,40,0
infaro,40,infaro,40,pealup,16,infaro,40,-10
infaro,40,infaro,40,pealup,17,infaro,40,0
infaro,40,infaro,40,pealup,18,infaro,40,-10
infaro,40,infaro,40,pealup,19,infaro,40,0
infaro,40,infaro,40,pealup,20,infaro,40,-10
infaro,40,infaro,40,pealup,21,infaro,40,0
infaro,40,infaro,40,pealup,22,infaro,40,-10
infaro,40,infaro,40,pealup,23,infaro,40,0
infaro,40,infaro,40,pealup,24,infaro,40,-10
infaro,40,infaro,40,pealup,25,infaro,40,0
infaro,40,infaro,40,pealup,26,infaro,40,-10
infaro,40,infaro,40,pealup,27,infaro,40,0
infaro,40,infaro,40,pealup,28,infaro,40,-10
infaro,40,infaro,40,pealup,29,infaro,40,0
infaro,40,infaro,40,pealup,30,infaro,40,0
infaro,40,infaro,40,pealup,31,infaro,40,0
infaro,40,infaro,40,pealup,32,infaro,40,-10
infaro,40,infaro,40,pealup,33,infaro,40,10
infaro,40,infaro,40,pealup,34,infaro,40,-10
infaro,40,infaro,40,pealup,35,infaro,40,0
infaro,40,infaro,40,pealup,36,infaro,40,0
infaro,40,infaro,40,pealup,37,infaro,40,0
infaro,40,infaro,40,pealup,38,infaro,40,-10
infaro,40,infaro,40,pealup,39,infaro,40,10
infaro,40,infaro,40,pealup,40,infaro,40,-10
infaro,40,infaro,40,pealup,41,infaro,40,0
infaro,40,infaro,40,pealup,42,infaro,40,0
infaro,40,infaro,40,pealup,43,infaro,40,0
infaro,40,infaro,40,pealup,44,infaro,40,-10
infaro,40,infaro,40,pealup,45,infaro,40,10
infaro,40,infaro,40,pealup,46,infaro,40,-10
infaro,40,infaro,40,pealup,47,infaro,40,0
infaro,40,infaro,40,pealup,48,infaro,40,0
infaro,40,infaro,40,pealup,49,infaro,40,0
infaro,40,infaro,40,pealup,50,infaro,40,-10
infaro,40,infaro,40,pealup,51,infaro,40,10
infaro,40,infaro,40,infaro,10,infaro,40,90
infaro,40,infaro,40,infaro,11,infaro,40,100
infaro,40,infaro,40,infaro,12,infaro,40,110
infaro,40,infaro,40,infaro,13,infaro,40,110
infaro,40,infaro,40,infaro,14,infaro,40,110
infaro,40,infaro,40,infaro,15,infaro,40,110
infaro,40,infaro,40,infaro,16,infaro,40,110
infaro,40,infaro,40,infaro,17,infaro,40,110
infaro,40,infaro,40,infaro,18,infaro,40,110
infaro,40,infaro,40,infaro,19,infaro,40,110
infaro,40,infaro,40,infaro,20,infaro,40,110
infaro,40,infaro,40,infaro,21,infaro,40,110
infaro,40,infaro,40,infaro,22,infaro,40,110
infaro,40,infaro,40,infaro,23,infaro,40,110
