maintained,technique,is,PEAL,and,the,number,is,40
peal,40,peal,40,cut,45,peal,40,0
peal,40,peal,40,cut,46,peal,40,-10
peal,40,peal,40,cut,47,peal,40,0
peal,40,peal,40,cut,48,peal,40,-10
peal,40,peal,40,cut,49,peal,40,0
peal,40,peal,40,cut,50,peal,40,-10
peal,40,peal,40,cut,51,peal,40,0
peal,40,peal,40,slipcut,2,peal,40,110
peal,40,peal,40,slipcut,3,peal,40,110
peal,40,peal,40,slipcut,4,peal,40,110
peal,40,peal,40,slipcut,5,peal,40,110
peal,40,peal,40,slipcut,6,peal,40,110
peal,40,peal,40,slipcut,7,peal,40,110
peal,40,peal,40,slipcut,8,peal,40,110
peal,40,peal,40,slipcut,9,peal,40,110
peal,40,peal,40,slipcut,10,peal,40,110
peal,40,peal,40,slipcut,11,peal,40,110
peal,40,peal,40,slipcut,12,peal,40,110
peal,40,peal,40,slipcut,13,peal,40,110
peal,40,peal,40,slipcut,14,peal,40,110
peal,40,peal,40,slipcut,15,peal,40,110
peal,40,peal,40,slipcut,16,peal,40,110
peal,40,peal,40,slipcut,17,peal,40,110
peal,40,peal,40,slipcut,18,peal,40,110
peal,40,peal,40,slipcut,19,peal,40,110
peal,40,peal,40,slipcut,20,peal,40,110
peal,40,peal,40,slipcut,21,peal,40,120
peal,40,peal,40,slipcut,22,peal,40,120
peal,40,peal,40,slipcut,23,peal,40,120
peal,40,peal,40,slipcut,24,peal,40,120
peal,40,peal,40,slipcut,25,peal,40,120
peal,40,peal,40,slipcut,26,peal,40,120
peal,40,peal,40,slipcut,27,peal,40,120
peal,40,peal,40,slipcut,28,peal,40,120
peal,40,peal,40,slipcut,29,peal,40,120
peal,40,peal,40,slipcut,30,peal,40,120
peal,40,peal,40,slipcut,31,peal,40,120
peal,40,peal,40,slipcut,32,peal,40,120
peal,40,peal,40,slipcut,33,peal,40,120
peal,40,peal,40,slipcut,34,peal,40,120
peal,40,peal,40,slipcut,35,peal,40,120
peal,40,peal,40,slipcut,36,peal,40,120
peal,40,peal,40,slipcut,37,peal,40,120
peal,40,peal,40,slipcut,38,peal,40,120
peal,40,peal,40,slipcut,39,peal,40,120
peal,40,peal,40,slipcut,40,peal,40,130
peal,40,peal,40,slipcut,41,peal,40,110
peal,40,peal,40,slipcut,42,peal,40,100
peal,40,peal,40,slipcut,43,peal,40,90
peal,40,peal,40,slipcut,44,peal,40,80
peal,40,peal,40,slipcut,45,peal,40,70
peal,40,peal,40,slipcut,46,peal,40,60
peal,40,peal,40,slipcut,47,peal,40,50
peal,40,peal,40,slipcut,48,peal,40,40
peal,40,peal,40,slipcut,49,peal,40,30
peal,40,peal,40,slipcut,50,peal,40,20
peal,40,peal,40,slipcut,51,peal,40,10
peal,40,peal,40,slipcut,2,peal,40,90
peal,40,peal,40,slipcut,3,peal,40,80
peal,40,peal,40,slipcut,4,peal,40,70
peal,40,peal,40,slipcut,5,peal,40,60
peal,40,peal,40,slipcut,6,peal,40,50
peal,40,peal,40,slipcut,7,peal,40,40
peal,40,peal,40,slipcut,8,peal,40,30
peal,40,peal,40,slipcut,9,peal,40,20
peal,40,peal,40,slipcut,10,peal,40,10
peal,40,peal,40,slipcut,11,peal,40,0
peal,40,peal,40,slipcut,12,peal,40,-10
peal,40,peal,40,slipcut,13,peal,40,-10
peal,40,peal,40,slipcut,14,peal,40,-10
peal,40,peal,40,slipcut,15,peal,40,-10
peal,40,peal,40,slipcut,16,peal,40,-10
peal,40,peal,40,slipcut,17,peal,40,-10
peal,40,peal,40,slipcut,18,peal,40,-10
peal,40,peal,40,slipcut,19,peal,40,-10
peal,40,peal,40,slipcut,20,peal,40,-10
peal,40,peal,40,slipcut,21,peal,40,-10
peal,40,peal,40,slipcut,22,peal,40,-10
peal,40,peal,40,slipcut,23,peal,40,-10
peal,40,peal,40,slipcut,24,peal,40,-10
peal,40,peal,40,slipcut,25,peal,40,-10
peal,40,peal,40,slipcut,26,peal,40,-10
peal,40,peal,40,slipcut,27,peal,40,-10
peal,40,peal,40,slipcut,28,peal,40,-10
peal,40,peal,40,slipcut,29,peal,40,-10
peal,40,peal,40,slipcut,30,peal,40,-10
peal,40,peal,40,slipcut,31,peal,40,-10
peal,40,peal,40,slipcut,32,peal,40,-10
peal,40,peal,40,slipcut,33,peal,40,0
peal,40,peal,40,slipcut,34,peal,40,0
peal,40,peal,40,slipcut,35,peal,40,0
peal,40,peal,40,slipcut,36,peal,40,0
peal,40,peal,40,slipcut,37,peal,40,0
peal,40,peal,40,slipcut,38,peal,40,0
peal,40,peal,40,slipcut,39,peal,40,0
peal,40,peal,40,slipcut,40,peal,40,0
peal,40,peal,40,slipcut,41,peal,40,0
peal,40,peal,40,slipcut,42,peal,40,0
peal,40,peal,40,slipcut,43,peal,40,0
peal,40,peal,40,slipcut,44,peal,40,0
peal,40,peal,40,slipcut,45,peal,40,0
peal,40,peal,40,slipcut,46,peal,40,0
peal,40,peal,40,slipcut,47,peal,40,0
peal,40,peal,40,slipcut,48,peal,40,0
peal,40,peal,40,slipcut,49,peal,40,0
peal,40,peal,40,slipcut,50,peal,40,0
peal,40,peal,40,slipcut,51,peal,40,0
peal,40,peal,40,peal,2,peal,40,110
peal,40,peal,40,peal,3,peal,40,110
peal,40,peal,40,peal,4,peal,40,110
peal,40,peal,40,peal,5,peal,40,110
peal,40,peal,40,peal,6,peal,40,110
peal,40,peal,40,peal,7,peal,40,110
peal,40,peal,40,peal,8,peal,40,110
peal,40,peal,40,peal,9,peal,40,110
peal,40,peal,40,peal,10,peal,40,110
peal,40,peal,40,peal,11,peal,40,110
peal,40,peal,40,peal,12,peal,40,110
peal,40,peal,40,peal,13,peal,40,110
peal,40,peal,40,peal,14,peal,40,110
peal,40,peal,40,peal,15,peal,40,110
peal,40,peal,40,peal,16,peal,40,110
peal,40,peal,40,peal,17,peal,40,110
peal,40,peal,40,peal,18,peal,40,110
peal,40,peal,40,peal,19,peal,40,110
peal,40,peal,40,peal,20,peal,40,110
peal,40,peal,40,peal,21,peal,40,110
peal,40,peal,40,peal,22,peal,40,110
peal,40,peal,40,peal,23,peal,40,110
peal,40,peal,40,peal,24,peal,40,110
peal,40,peal,40,peal,25,peal,40,110
peal,40,peal,40,peal,26,peal,40,110
peal,40,peal,40,peal,27,peal,40,110
peal,40,peal,40,peal,28,peal,40,110
peal,40,peal,40,peal,29,peal,40,110
peal,40,peal,40,peal,30,peal,40,110
peal,40,peal,40,peal,31,peal,40,110
peal,40,peal,40,peal,32,peal,40,110
peal,40,peal,40,peal,33,peal,40,110
peal,40,peal,40,peal,34,peal,40,110
peal,40,peal,40,peal,35,peal,40,110
peal,40,peal,40,peal,36,peal,40,110
peal,40,peal,40,peal,37,peal,40,110
peal,40,peal,40,peal,38,peal,40,110
peal,40,peal,40,peal,39,peal,40,110
peal,40,peal,40,peal,40,peal,40,510
peal,40,peal,40,peal,41,peal,40,100
peal,40,peal,40,peal,42,peal,40,90
peal,40,peal,40,peal,43,peal,40,80
peal,40,peal,40,peal,44,peal,40,70
peal,40,peal,40,peal,45,peal,40,60
peal,40,peal,40,peal,46,peal,40,50
peal,40,peal,40,peal,47,peal,40,40
peal,40,peal,40,peal,48,peal,40,30
peal,40,peal,40,peal,49,peal,40,20
peal,40,peal,40,peal,50,peal,40,10
peal,40,peal,40,peal,51,peal,40,0
peal,40,peal,40,pealup,2,peal,40,90
peal,40,peal,40,pealup,3,peal,40,90
peal,40,peal,40,pealup,4,peal,40,70
peal,40,peal,40,pealup,5,peal,40,70
peal,40,peal,40,pealup,6,peal,40,50
peal,40,peal,40,pealup,7,peal,40,50
peal,40,peal,40,pealup,8,peal,40,30
peal,40,peal,40,pealup,9,peal,40,30
peal,40,peal,40,pealup,10,peal,40,10
peal,40,peal,40,pealup,11,peal,40,10
peal,40,peal,40,pealup,12,peal,40,-10
peal,40,peal,40,pealup,13,peal,40,0
peal,40,peal,40,pealup,14,peal,40,-10
peal,40,peal,40,pealup,15,peal,40,0
peal,40,peal,40,pealup,16,peal,40,-10
peal,40,peal,40,pealup,17,peal,40,0
peal,40,peal,40,pealup,18,peal,40,-10
peal,40,peal,40,pealup,19,peal,40,0
peal,40,peal,40,pealup,20,peal,40,-10
peal,40,peal,40,pealup,21,peal,40,0
peal,40,peal,40,pealup,22,peal,40,-10
peal,40,peal,40,pealup,23,peal,40,0
peal,40,peal,40,pealup,24,peal,40,-10
peal,40,peal,40,pealup,25,peal,40,-10
peal,40,peal,40,pealup,26,peal,40,-10
peal,40,peal,40,pealup,27,peal,40,-10
peal,40,peal,40,pealup,28,peal,40,-10
peal,40,peal,40,pealup,29,peal,40,-10
peal,40,peal,40,pealup,30,peal,40,-10
peal,40,peal,40,pealup,31,peal,40,-10
peal,40,peal,40,pealup,32,peal,40,-10
peal,40,peal,40,pealup,33,peal,40,-10
peal,40,peal,40,pealup,34,peal,40,-10
peal,40,peal,40,pealup,35,peal,40,-10
peal,40,peal,40,pealup,36,peal,40,-10
peal,40,peal,40,pealup,37,peal,40,-10
peal,40,peal,40,pealup,38,peal,40,-10
peal,40,peal,40,pealup,39,peal,40,-10
peal,40,peal,40,pealup,40,peal,40,-10
peal,40,peal,40,pealup,41,peal,40,-10
peal,40,peal,40,pealup,42,peal,40,-10
peal,40,peal,40,pealup,43,peal,40,-10
peal,40,peal,40,pealup,44,peal,40,-10
peal,40,peal,40,pealup,45,peal,40,-10
peal,40,peal,40,pealup,46,peal,40,-10
peal,40,peal,40,pealup,47,peal,40,-10
peal,40,peal,40,pealup,48,peal,40,-10
peal,40,peal,40,pealup,49,peal,40,-10
peal,40,peal,40,pealup,50,peal,40,-10
peal,40,peal,40,pealup,51,peal,40,-10
peal,40,peal,40,infaro,10,peal,40,110
peal,40,peal,40,infaro,11,peal,40,110
peal,40,peal,40,infaro,12,peal,40,120
peal,40,peal,40,infaro,13,peal,40,110
peal,40,peal,40,infaro,14,peal,40,110
peal,40,peal,40,infaro,15,peal,40,120
peal,40,peal,40,infaro,16,peal,40,110
peal,40,peal,40,infaro,17,peal,40,110
peal,40,peal,40,infaro,18,peal,40,120
peal,40,peal,40,infaro,19,peal,40,110
peal,40,peal,40,infaro,20,peal,40,110
peal,40,peal,40,infaro,21,peal,40,100
peal,40,peal,40,infaro,22,peal,40,70
peal,40,peal,40,infaro,23,peal,40,50
peal,40,peal,40,infaro,24,peal,40,40
peal,40,peal,40,infaro,25,peal,40,10
peal,40,peal,40,infaro,26,peal,40,-10
peal,40,peal,40,infaro,27,peal,40,0
peal,40,peal,40,infaro,28,peal,40,-10
peal,40,peal,40,infaro,29,peal,40,-10
peal,40,peal,40,infaro,30,peal,40,0
peal,40,peal,40,infaro,31,peal,40,-10
peal,40,peal,40,infaro,32,peal,40,-10
peal,40,peal,40,infaro,33,peal,40,0
peal,40,peal,40,infaro,34,peal,40,-10
peal,40,peal,40,infaro,35,peal,40,-10
peal,40,peal,40,infaro,36,peal,40,0
peal,40,peal,40,infaro,37,peal,40,-10
peal,40,peal,40,infaro,38,peal,40,-10
peal,40,peal,40,infaro,39,peal,40,10
peal,40,peal,40,infaro,40,peal,40,-10
peal,40,peal,40,infaro,41,peal,40,0
peal,40,peal,40,infaro,42,peal,40,-10
peal,40,peal,40,infaroup,10,peal,40,-10
peal,40,peal,40,infaroup,11,peal,40,-10
peal,40,peal,40,infaroup,12,peal,40,-10
peal,40,peal,40,infaroup,13,peal,40,-10
peal,40,peal,40,infaroup,14,peal,40,-10
peal,40,peal,40,infaroup,15,peal,40,-10
peal,40,peal,40,infaroup,16,peal,40,-10
peal,40,peal,40,infaroup,17,peal,40,-10
peal,40,peal,40,infaroup,18,peal,40,0
peal,40,peal,40,infaroup,19,peal,40,-10
peal,40,peal,40,infaroup,20,peal,40,-10
peal,40,peal,40,infaroup,21,peal,40,0
peal,40,peal,40,infaroup,22,peal,40,-10
peal,40,peal,40,infaroup,23,peal,40,-10
peal,40,peal,40,infaroup,24,peal,40,0
peal,40,peal,40,infaroup,25,peal,40,-10
peal,40,peal,40,infaroup,26,peal,40,-10
peal,40,peal,40,infaroup,27,peal,40,0
peal,40,peal,40,infaroup,28,peal,40,-10
peal,40,peal,40,infaroup,29,peal,40,-10
peal,40,peal,40,infaroup,30,peal,40,0
peal,40,peal,40,infaroup,31,peal,40,0
peal,40,peal,40,infaroup,32,peal,40,-10
peal,40,peal,40,infaroup,33,peal,40,10
peal,40,peal,40,infaroup,34,peal,40,-10
peal,40,peal,40,infaroup,35,peal,40,0
peal,40,peal,40,infaroup,36,peal,40,0
peal,40,peal,40,infaroup,37,peal,40,0
peal,40,peal,40,infaroup,38,peal,40,-10
peal,40,peal,40,infaroup,39,peal,40,10
peal,40,peal,40,infaroup,40,peal,40,-10
peal,40,peal,40,infaroup,41,peal,40,0
peal,40,peal,40,infaroup,42,peal,40,0
peal,40,peal,40,outfaro,10,peal,40,110
peal,40,peal,40,outfaro,11,peal,40,120
peal,40,peal,40,outfaro,12,peal,40,110
peal,40,peal,40,outfaro,13,peal,40,110
peal,40,peal,40,outfaro,14,peal,40,130
peal,40,peal,40,outfaro,15,peal,40,120
peal,40,peal,40,outfaro,16,peal,40,120
peal,40,peal,40,outfaro,17,peal,40,130
peal,40,peal,40,outfaro,18,peal,40,120
peal,40,peal,40,outfaro,19,peal,40,120
peal,40,peal,40,outfaro,20,peal,40,130
peal,40,peal,40,outfaro,21,peal,40,110
peal,40,peal,40,outfaro,22,peal,40,90
peal,40,peal,40,outfaro,23,peal,40,80
peal,40,peal,40,outfaro,24,peal,40,50
peal,40,peal,40,outfaro,25,peal,40,30
peal,40,peal,40,outfaro,26,peal,40,20
peal,40,peal,40,outfaro,27,peal,40,0
peal,40,peal,40,outfaro,28,peal,40,0
peal,40,peal,40,outfaro,29,peal,40,10
peal,40,peal,40,outfaro,30,peal,40,0
peal,40,peal,40,outfaro,31,peal,40,0
peal,40,peal,40,outfaro,32,peal,40,10
peal,40,peal,40,outfaro,33,peal,40,0
peal,40,peal,40,outfaro,34,peal,40,0
peal,40,peal,40,outfaro,35,peal,40,10
peal,40,peal,40,outfaro,36,peal,40,0
peal,40,peal,40,outfaro,37,peal,40,0
peal,40,peal,40,outfaro,38,peal,40,10
peal,40,peal,40,outfaro,39,peal,40,0
peal,40,peal,40,outfaro,40,peal,40,-10
peal,40,peal,40,outfaro,41,peal,40,0
peal,40,peal,40,outfaro,42,peal,40,-10
peal,40,peal,40,outfaroup,10,peal,40,0
peal,40,peal,40,outfaroup,11,peal,40,0
peal,40,peal,40,outfaroup,12,peal,40,0
peal,40,peal,40,outfaroup,13,peal,40,0
peal,40,peal,40,outfaroup,14,peal,40,0
peal,40,peal,40,outfaroup,15,peal,40,0
peal,40,peal,40,outfaroup,16,peal,40,0
peal,40,peal,40,outfaroup,17,peal,40,10
peal,40,peal,40,outfaroup,18,peal,40,0
peal,40,peal,40,outfaroup,19,peal,40,0
peal,40,peal,40,outfaroup,20,peal,40,10
peal,40,peal,40,outfaroup,21,peal,40,0
peal,40,peal,40,outfaroup,22,peal,40,10
peal,40,peal,40,outfaroup,23,peal,40,20
peal,40,peal,40,outfaroup,24,peal,40,10
peal,40,peal,40,outfaroup,25,peal,40,10
peal,40,peal,40,outfaroup,26,peal,40,20
peal,40,peal,40,outfaroup,27,peal,40,10
peal,40,peal,40,outfaroup,28,peal,40,10
peal,40,peal,40,outfaroup,29,peal,40,20
peal,40,peal,40,outfaroup,30,peal,40,10
peal,40,peal,40,outfaroup,31,peal,40,10
peal,40,peal,40,outfaroup,32,peal,40,10
peal,40,peal,40,outfaroup,33,peal,40,10
peal,40,peal,40,outfaroup,34,peal,40,0
peal,40,peal,40,outfaroup,35,peal,40,20
peal,40,peal,40,outfaroup,36,peal,40,0
peal,40,peal,40,outfaroup,37,peal,40,10
peal,40,peal,40,outfaroup,38,peal,40,10
peal,40,peal,40,outfaroup,39,peal,40,10
peal,40,peal,40,outfaroup,40,peal,40,0
peal,40,peal,40,outfaroup,41,peal,40,20
peal,40,peal,40,outfaroup,42,peal,40,0
