maintained,technique,is,PEALUP,and,the,number,is,40
slipcut,30,pealup,40,pealup,40,pealup,40,-10
slipcut,31,pealup,40,pealup,40,pealup,40,-10
slipcut,32,pealup,40,pealup,40,pealup,40,-10
slipcut,33,pealup,40,pealup,40,pealup,40,0
slipcut,34,pealup,40,pealup,40,pealup,40,0
slipcut,35,pealup,40,pealup,40,pealup,40,0
slipcut,36,pealup,40,pealup,40,pealup,40,0
slipcut,37,pealup,40,pealup,40,pealup,40,0
slipcut,38,pealup,40,pealup,40,pealup,40,0
slipcut,39,pealup,40,pealup,40,pealup,40,0
slipcut,40,pealup,40,pealup,40,pealup,40,0
slipcut,41,pealup,40,pealup,40,pealup,40,0
slipcut,42,pealup,40,pealup,40,pealup,40,0
slipcut,43,pealup,40,pealup,40,pealup,40,0
slipcut,44,pealup,40,pealup,40,pealup,40,0
slipcut,45,pealup,40,pealup,40,pealup,40,0
slipcut,46,pealup,40,pealup,40,pealup,40,0
slipcut,47,pealup,40,pealup,40,pealup,40,0
slipcut,48,pealup,40,pealup,40,pealup,40,0
slipcut,49,pealup,40,pealup,40,pealup,40,0
slipcut,50,pealup,40,pealup,40,pealup,40,0
slipcut,51,pealup,40,pealup,40,pealup,40,0
slipcut,2,pealup,40,pealup,40,pealup,40,110
slipcut,3,pealup,40,pealup,40,pealup,40,110
slipcut,4,pealup,40,pealup,40,pealup,40,110
slipcut,5,pealup,40,pealup,40,pealup,40,110
slipcut,6,pealup,40,pealup,40,pealup,40,110
slipcut,7,pealup,40,pealup,40,pealup,40,110
slipcut,8,pealup,40,pealup,40,pealup,40,110
slipcut,9,pealup,40,pealup,40,pealup,40,110
slipcut,10,pealup,40,pealup,40,pealup,40,110
slipcut,11,pealup,40,pealup,40,pealup,40,110
slipcut,12,pealup,40,pealup,40,pealup,40,110
slipcut,13,pealup,40,pealup,40,pealup,40,110
slipcut,14,pealup,40,pealup,40,pealup,40,110
slipcut,15,pealup,40,pealup,40,pealup,40,110
slipcut,16,pealup,40,pealup,40,pealup,40,110
slipcut,17,pealup,40,pealup,40,pealup,40,110
slipcut,18,pealup,40,pealup,40,pealup,40,110
slipcut,19,pealup,40,pealup,40,pealup,40,110
slipcut,20,pealup,40,pealup,40,pealup,40,110
slipcut,21,pealup,40,pealup,40,pealup,40,120
slipcut,22,pealup,40,pealup,40,pealup,40,120
slipcut,23,pealup,40,pealup,40,pealup,40,120
slipcut,24,pealup,40,pealup,40,pealup,40,120
slipcut,25,pealup,40,pealup,40,pealup,40,120
slipcut,26,pealup,40,pealup,40,pealup,40,120
slipcut,27,pealup,40,pealup,40,pealup,40,120
slipcut,28,pealup,40,pealup,40,pealup,40,120
slipcut,29,pealup,40,pealup,40,pealup,40,120
slipcut,30,pealup,40,pealup,40,pealup,40,120
slipcut,31,pealup,40,pealup,40,pealup,40,120
slipcut,32,pealup,40,pealup,40,pealup,40,120
slipcut,33,pealup,40,pealup,40,pealup,40,120
slipcut,34,pealup,40,pealup,40,pealup,40,120
slipcut,35,pealup,40,pealup,40,pealup,40,120
slipcut,36,pealup,40,pealup,40,pealup,40,120
slipcut,37,pealup,40,pealup,40,pealup,40,120
slipcut,38,pealup,40,pealup,40,pealup,40,120
slipcut,39,pealup,40,pealup,40,pealup,40,120
slipcut,40,pealup,40,pealup,40,pealup,40,130
slipcut,41,pealup,40,pealup,40,pealup,40,110
slipcut,42,pealup,40,pealup,40,pealup,40,100
slipcut,43,pealup,40,pealup,40,pealup,40,90
slipcut,44,pealup,40,pealup,40,pealup,40,80
slipcut,45,pealup,40,pealup,40,pealup,40,70
slipcut,46,pealup,40,pealup,40,pealup,40,60
slipcut,47,pealup,40,pealup,40,pealup,40,50
slipcut,48,pealup,40,pealup,40,pealup,40,40
slipcut,49,pealup,40,pealup,40,pealup,40,30
slipcut,50,pealup,40,pealup,40,pealup,40,20
slipcut,51,pealup,40,pealup,40,pealup,40,10
peal,2,pealup,40,pealup,40,pealup,40,90
peal,3,pealup,40,pealup,40,pealup,40,90
peal,4,pealup,40,pealup,40,pealup,40,70
peal,5,pealup,40,pealup,40,pealup,40,70
peal,6,pealup,40,pealup,40,pealup,40,50
peal,7,pealup,40,pealup,40,pealup,40,50
peal,8,pealup,40,pealup,40,pealup,40,30
peal,9,pealup,40,pealup,40,pealup,40,30
peal,10,pealup,40,pealup,40,pealup,40,10
peal,11,pealup,40,pealup,40,pealup,40,10
peal,12,pealup,40,pealup,40,pealup,40,-10
peal,13,pealup,40,pealup,40,pealup,40,0
peal,14,pealup,40,pealup,40,pealup,40,-10
peal,15,pealup,40,pealup,40,pealup,40,0
peal,16,pealup,40,pealup,40,pealup,40,-10
peal,17,pealup,40,pealup,40,pealup,40,0
peal,18,pealup,40,pealup,40,pealup,40,-10
peal,19,pealup,40,pealup,40,pealup,40,0
peal,20,pealup,40,pealup,40,pealup,40,-10
peal,21,pealup,40,pealup,40,pealup,40,0
peal,22,pealup,40,pealup,40,pealup,40,-10
peal,23,pealup,40,pealup,40,pealup,40,0
peal,24,pealup,40,pealup,40,pealup,40,-10
peal,25,pealup,40,pealup,40,pealup,40,-10
peal,26,pealup,40,pealup,40,pealup,40,-10
peal,27,pealup,40,pealup,40,pealup,40,-10
peal,28,pealup,40,pealup,40,pealup,40,-10
peal,29,pealup,40,pealup,40,pealup,40,-10
peal,30,pealup,40,pealup,40,pealup,40,-10
peal,31,pealup,40,pealup,40,pealup,40,-10
peal,32,pealup,40,pealup,40,pealup,40,-10
peal,33,pealup,40,pealup,40,pealup,40,-10
peal,34,pealup,40,pealup,40,pealup,40,-10
peal,35,pealup,40,pealup,40,pealup,40,-10
peal,36,pealup,40,pealup,40,pealup,40,-10
peal,37,pealup,40,pealup,40,pealup,40,-10
peal,38,pealup,40,pealup,40,pealup,40,-10
peal,39,pealup,40,pealup,40,pealup,40,-10
peal,40,pealup,40,pealup,40,pealup,40,-10
peal,41,pealup,40,pealup,40,pealup,40,-10
peal,42,pealup,40,pealup,40,pealup,40,-10
peal,43,pealup,40,pealup,40,pealup,40,-10
peal,44,pealup,40,pealup,40,pealup,40,-10
peal,45,pealup,40,pealup,40,pealup,40,-10
peal,46,pealup,40,pealup,40,pealup,40,-10
peal,47,pealup,40,pealup,40,pealup,40,-10
peal,48,pealup,40,pealup,40,pealup,40,-10
peal,49,pealup,40,pealup,40,pealup,40,-10
peal,50,pealup,40,pealup,40,pealup,40,-10
peal,51,pealup,40,pealup,40,pealup,40,-10
pealup,2,pealup,40,pealup,40,pealup,40,110
pealup,3,pealup,40,pealup,40,pealup,40,110
pealup,4,pealup,40,pealup,40,pealup,40,110
pealup,5,pealup,40,pealup,40,pealup,40,110
pealup,6,pealup,40,pealup,40,pealup,40,110
pealup,7,pealup,40,pealup,40,pealup,40,110
pealup,8,pealup,40,pealup,40,pealup,40,110
pealup,9,pealup,40,pealup,40,pealup,40,110
pealup,10,pealup,40,pealup,40,pealup,40,110
pealup,11,pealup,40,pealup,40,pealup,40,110
pealup,12,pealup,40,pealup,40,pealup,40,110
pealup,13,pealup,40,pealup,40,pealup,40,110
pealup,14,pealup,40,pealup,40,pealup,40,110
pealup,15,pealup,40,pealup,40,pealup,40,110
pealup,16,pealup,40,pealup,40,pealup,40,110
pealup,17,pealup,40,pealup,40,pealup,40,110
pealup,18,pealup,40,pealup,40,pealup,40,110
pealup,19,pealup,40,pealup,40,pealup,40,110
pealup,20,pealup,40,pealup,40,pealup,40,110
pealup,21,pealup,40,pealup,40,pealup,40,110
pealup,22,pealup,40,pealup,40,pealup,40,110
pealup,23,pealup,40,pealup,40,pealup,40,110
pealup,24,pealup,40,pealup,40,pealup,40,110
pealup,25,pealup,40,pealup,40,pealup,40,110
pealup,26,pealup,40,pealup,40,pealup,40,110
pealup,27,pealup,40,pealup,40,pealup,40,110
pealup,28,pealup,40,pealup,40,pealup,40,110
pealup,29,pealup,40,pealup,40,pealup,40,110
pealup,30,pealup,40,pealup,40,pealup,40,110
pealup,31,pealup,40,pealup,40,pealup,40,110
pealup,32,pealup,40,pealup,40,pealup,40,110
pealup,33,pealup,40,pealup,40,pealup,40,110
pealup,34,pealup,40,pealup,40,pealup,40,110
pealup,35,pealup,40,pealup,40,pealup,40,110
pealup,36,pealup,40,pealup,40,pealup,40,110
pealup,37,pealup,40,pealup,40,pealup,40,110
pealup,38,pealup,40,pealup,40,pealup,40,110
pealup,39,pealup,40,pealup,40,pealup,40,110
pealup,40,pealup,40,pealup,40,pealup,40,510
pealup,41,pealup,40,pealup,40,pealup,40,100
pealup,42,pealup,40,pealup,40,pealup,40,90
pealup,43,pealup,40,pealup,40,pealup,40,80
pealup,44,pealup,40,pealup,40,pealup,40,70
pealup,45,pealup,40,pealup,40,pealup,40,60
pealup,46,pealup,40,pealup,40,pealup,40,50
pealup,47,pealup,40,pealup,40,pealup,40,40
pealup,48,pealup,40,pealup,40,pealup,40,30
pealup,49,pealup,40,pealup,40,pealup,40,20
pealup,50,pealup,40,pealup,40,pealup,40,10
pealup,51,pealup,40,pealup,40,pealup,40,0
infaro,10,pealup,40,pealup,40,pealup,40,-10
infaro,11,pealup,40,pealup,40,pealup,40,-10
infaro,12,pealup,40,pealup,40,pealup,40,-10
infaro,13,pealup,40,pealup,40,pealup,40,-10
infaro,14,pealup,40,pealup,40,pealup,40,-10
infaro,15,pealup,40,pealup,40,pealup,40,-10
infaro,16,pealup,40,pealup,40,pealup,40,-10
infaro,17,pealup,40,pealup,40,pealup,40,-10
infaro,18,pealup,40,pealup,40,pealup,40,0
infaro,19,pealup,40,pealup,40,pealup,40,-10
infaro,20,pealup,40,pealup,40,pealup,40,-10
infaro,21,pealup,40,pealup,40,pealup,40,0
infaro,22,pealup,40,pealup,40,pealup,40,-10
infaro,23,pealup,40,pealup,40,pealup,40,-10
infaro,24,pealup,40,pealup,40,pealup,40,0
infaro,25,pealup,40,pealup,40,pealup,40,-10
infaro,26,pealup,40,pealup,40,pealup,40,-10
infaro,27,pealup,40,pealup,40,pealup,40,0
infaro,28,pealup,40,pealup,40,pealup,40,-10
infaro,29,pealup,40,pealup,40,pealup,40,-10
infaro,30,pealup,40,pealup,40,pealup,40,0
infaro,31,pealup,40,pealup,40,pealup,40,0
infaro,32,pealup,40,pealup,40,pealup,40,-10
infaro,33,pealup,40,pealup,40,pealup,40,10
infaro,34,pealup,40,pealup,40,pealup,40,-10
infaro,35,pealup,40,pealup,40,pealup,40,0
infaro,36,pealup,40,pealup,40,pealup,40,0
infaro,37,pealup,40,pealup,40,pealup,40,0
infaro,38,pealup,40,pealup,40,pealup,40,-10
infaro,39,pealup,40,pealup,40,pealup,40,10
infaro,40,pealup,40,pealup,40,pealup,40,-10
infaro,41,pealup,40,pealup,40,pealup,40,0
infaro,42,pealup,40,pealup,40,pealup,40,0
infaroup,10,pealup,40,pealup,40,pealup,40,110
infaroup,11,pealup,40,pealup,40,pealup,40,110
infaroup,12,pealup,40,pealup,40,pealup,40,120
infaroup,13,pealup,40,pealup,40,pealup,40,110
infaroup,14,pealup,40,pealup,40,pealup,40,110
infaroup,15,pealup,40,pealup,40,pealup,40,120
infaroup,16,pealup,40,pealup,40,pealup,40,110
infaroup,17,pealup,40,pealup,40,pealup,40,110
infaroup,18,pealup,40,pealup,40,pealup,40,120
infaroup,19,pealup,40,pealup,40,pealup,40,110
infaroup,20,pealup,40,pealup,40,pealup,40,110
infaroup,21,pealup,40,pealup,40,pealup,40,100
infaroup,22,pealup,40,pealup,40,pealup,40,70
infaroup,23,pealup,40,pealup,40,pealup,40,50
infaroup,24,pealup,40,pealup,40,pealup,40,40
infaroup,25,pealup,40,pealup,40,pealup,40,10
infaroup,26,pealup,40,pealup,40,pealup,40,-10
infaroup,27,pealup,40,pealup,40,pealup,40,0
infaroup,28,pealup,40,pealup,40,pealup,40,-10
infaroup,29,pealup,40,pealup,40,pealup,40,-10
infaroup,30,pealup,40,pealup,40,pealup,40,0
infaroup,31,pealup,40,pealup,40,pealup,40,-10
infaroup,32,pealup,40,pealup,40,pealup,40,-10
infaroup,33,pealup,40,pealup,40,pealup,40,0
infaroup,34,pealup,40,pealup,40,pealup,40,-10
infaroup,35,pealup,40,pealup,40,pealup,40,-10
infaroup,36,pealup,40,pealup,40,pealup,40,0
infaroup,37,pealup,40,pealup,40,pealup,40,-10
infaroup,38,pealup,40,pealup,40,pealup,40,-10
infaroup,39,pealup,40,pealup,40,pealup,40,10
infaroup,40,pealup,40,pealup,40,pealup,40,-10
infaroup,41,pealup,40,pealup,40,pealup,40,0
infaroup,42,pealup,40,pealup,40,pealup,40,-10
outfaro,10,pealup,40,pealup,40,pealup,40,0
outfaro,11,pealup,40,pealup,40,pealup,40,0
outfaro,12,pealup,40,pealup,40,pealup,40,0
outfaro,13,pealup,40,pealup,40,pealup,40,0
outfaro,14,pealup,40,pealup,40,pealup,40,0
outfaro,15,pealup,40,pealup,40,pealup,40,0
outfaro,16,pealup,40,pealup,40,pealup,40,0
outfaro,17,pealup,40,pealup,40,pealup,40,10
outfaro,18,pealup,40,pealup,40,pealup,40,0
outfaro,19,pealup,40,pealup,40,pealup,40,0
outfaro,20,pealup,40,pealup,40,pealup,40,10
outfaro,21,pealup,40,pealup,40,pealup,40,0
outfaro,22,pealup,40,pealup,40,pealup,40,10
outfaro,23,pealup,40,pealup,40,pealup,40,20
outfaro,24,pealup,40,pealup,40,pealup,40,10
outfaro,25,pealup,40,pealup,40,pealup,40,10
outfaro,26,pealup,40,pealup,40,pealup,40,20
outfaro,27,pealup,40,pealup,40,pealup,40,10
outfaro,28,pealup,40,pealup,40,pealup,40,10
outfaro,29,pealup,40,pealup,40,pealup,40,20
outfaro,30,pealup,40,pealup,40,pealup,40,10
outfaro,31,pealup,40,pealup,40,pealup,40,10
outfaro,32,pealup,40,pealup,40,pealup,40,10
outfaro,33,pealup,40,pealup,40,pealup,40,10
outfaro,34,pealup,40,pealup,40,pealup,40,0
outfaro,35,pealup,40,pealup,40,pealup,40,20
outfaro,36,pealup,40,pealup,40,pealup,40,0
outfaro,37,pealup,40,pealup,40,pealup,40,10
outfaro,38,pealup,40,pealup,40,pealup,40,10
outfaro,39,pealup,40,pealup,40,pealup,40,10
outfaro,40,pealup,40,pealup,40,pealup,40,0
outfaro,41,pealup,40,pealup,40,pealup,40,20
outfaro,42,pealup,40,pealup,40,pealup,40,0
outfaroup,10,pealup,40,pealup,40,pealup,40,110
outfaroup,11,pealup,40,pealup,40,pealup,40,120
outfaroup,12,pealup,40,pealup,40,pealup,40,110
outfaroup,13,pealup,40,pealup,40,pealup,40,110
outfaroup,14,pealup,40,pealup,40,pealup,40,130
outfaroup,15,pealup,40,pealup,40,pealup,40,120
outfaroup,16,pealup,40,pealup,40,pealup,40,120
outfaroup,17,pealup,40,pealup,40,pealup,40,130
outfaroup,18,pealup,40,pealup,40,pealup,40,120
outfaroup,19,pealup,40,pealup,40,pealup,40,120
outfaroup,20,pealup,40,pealup,40,pealup,40,130
outfaroup,21,pealup,40,pealup,40,pealup,40,110
outfaroup,22,pealup,40,pealup,40,pealup,40,90
outfaroup,23,pealup,40,pealup,40,pealup,40,80
outfaroup,24,pealup,40,pealup,40,pealup,40,50
outfaroup,25,pealup,40,pealup,40,pealup,40,30
outfaroup,26,pealup,40,pealup,40,pealup,40,20
outfaroup,27,pealup,40,pealup,40,pealup,40,0
outfaroup,28,pealup,40,pealup,40,pealup,40,0
outfaroup,29,pealup,40,pealup,40,pealup,40,10
outfaroup,30,pealup,40,pealup,40,pealup,40,0
outfaroup,31,pealup,40,pealup,40,pealup,40,0
outfaroup,32,pealup,40,pealup,40,pealup,40,10
outfaroup,33,pealup,40,pealup,40,pealup,40,0
outfaroup,34,pealup,40,pealup,40,pealup,40,0
outfaroup,35,pealup,40,pealup,40,pealup,40,10
outfaroup,36,pealup,40,pealup,40,pealup,40,0
outfaroup,37,pealup,40,pealup,40,pealup,40,0
outfaroup,38,pealup,40,pealup,40,pealup,40,10
outfaroup,39,pealup,40,pealup,40,pealup,40,0
outfaroup,40,pealup,40,pealup,40,pealup,40,-10
outfaroup,41,pealup,40,pealup,40,pealup,40,0
outfaroup,42,pealup,40,pealup,40,pealup,40,-10
