maintained,technique,is,PEALUP,and,the,number,is,30
outfaro,19,pealup,30,pealup,30,pealup,30,0
outfaro,20,pealup,30,pealup,30,pealup,30,0
outfaro,21,pealup,30,pealup,30,pealup,30,5
outfaro,22,pealup,30,pealup,30,pealup,30,0
outfaro,23,pealup,30,pealup,30,pealup,30,0
outfaro,24,pealup,30,pealup,30,pealup,30,5
outfaro,25,pealup,30,pealup,30,pealup,30,0
outfaro,26,pealup,30,pealup,30,pealup,30,0
outfaro,27,pealup,30,pealup,30,pealup,30,5
outfaro,28,pealup,30,pealup,30,pealup,30,0
outfaro,29,pealup,30,pealup,30,pealup,30,5
outfaro,30,pealup,30,pealup,30,pealup,30,5
outfaro,31,pealup,30,pealup,30,pealup,30,5
outfaro,32,pealup,30,pealup,30,pealup,30,0
outfaro,33,pealup,30,pealup,30,pealup,30,10
outfaro,34,pealup,30,pealup,30,pealup,30,0
outfaro,35,pealup,30,pealup,30,pealup,30,5
outfaro,36,pealup,30,pealup,30,pealup,30,5
outfaro,37,pealup,30,pealup,30,pealup,30,5
outfaro,38,pealup,30,pealup,30,pealup,30,0
outfaro,39,pealup,30,pealup,30,pealup,30,10
outfaro,40,pealup,30,pealup,30,pealup,30,0
outfaro,41,pealup,30,pealup,30,pealup,30,5
outfaro,42,pealup,30,pealup,30,pealup,30,5
outfaroup,10,pealup,30,pealup,30,pealup,30,215
outfaroup,11,pealup,30,pealup,30,pealup,30,210
outfaroup,12,pealup,30,pealup,30,pealup,30,210
outfaroup,13,pealup,30,pealup,30,pealup,30,215
outfaroup,14,pealup,30,pealup,30,pealup,30,210
outfaroup,15,pealup,30,pealup,30,pealup,30,210
outfaroup,16,pealup,30,pealup,30,pealup,30,205
outfaroup,17,pealup,30,pealup,30,pealup,30,180
outfaroup,18,pealup,30,pealup,30,pealup,30,160
outfaroup,19,pealup,30,pealup,30,pealup,30,145
outfaroup,20,pealup,30,pealup,30,pealup,30,120
outfaroup,21,pealup,30,pealup,30,pealup,30,100
outfaroup,22,pealup,30,pealup,30,pealup,30,85
outfaroup,23,pealup,30,pealup,30,pealup,30,60
outfaroup,24,pealup,30,pealup,30,pealup,30,40
outfaroup,25,pealup,30,pealup,30,pealup,30,25
outfaroup,26,pealup,30,pealup,30,pealup,30,0
outfaroup,27,pealup,30,pealup,30,pealup,30,0
outfaroup,28,pealup,30,pealup,30,pealup,30,15
outfaroup,29,pealup,30,pealup,30,pealup,30,20
outfaroup,30,pealup,30,pealup,30,pealup,30,30
outfaroup,31,pealup,30,pealup,30,pealup,30,40
outfaroup,32,pealup,30,pealup,30,pealup,30,50
outfaroup,33,pealup,30,pealup,30,pealup,30,60
outfaroup,34,pealup,30,pealup,30,pealup,30,70
outfaroup,35,pealup,30,pealup,30,pealup,30,80
outfaroup,36,pealup,30,pealup,30,pealup,30,90
outfaroup,37,pealup,30,pealup,30,pealup,30,100
outfaroup,38,pealup,30,pealup,30,pealup,30,100
outfaroup,39,pealup,30,pealup,30,pealup,30,100
outfaroup,40,pealup,30,pealup,30,pealup,30,100
outfaroup,41,pealup,30,pealup,30,pealup,30,100
outfaroup,42,pealup,30,pealup,30,pealup,30,100
