maintained,technique,is,PEALUP,and,the,number,is,20
infaroup,17,pealup,20,pealup,20,pealup,20,180
infaroup,18,pealup,20,pealup,20,pealup,20,160
infaroup,19,pealup,20,pealup,20,pealup,20,150
infaroup,20,pealup,20,pealup,20,pealup,20,120
infaroup,21,pealup,20,pealup,20,pealup,20,100
infaroup,22,pealup,20,pealup,20,pealup,20,80
infaroup,23,pealup,20,pealup,20,pealup,20,60
infaroup,24,pealup,20,pealup,20,pealup,20,40
infaroup,25,pealup,20,pealup,20,pealup,20,20
infaroup,26,pealup,20,pealup,20,pealup,20,0
infaroup,27,pealup,20,pealup,20,pealup,20,0
infaroup,28,pealup,20,pealup,20,pealup,20,0
infaroup,29,pealup,20,pealup,20,pealup,20,0
infaroup,30,pealup,20,pealup,20,pealup,20,0
infaroup,31,pealup,20,pealup,20,pealup,20,0
infaroup,32,pealup,20,pealup,20,pealup,20,0
infaroup,33,pealup,20,pealup,20,pealup,20,0
infaroup,34,pealup,20,pealup,20,pealup,20,0
infaroup,35,pealup,20,pealup,20,pealup,20,0
infaroup,36,pealup,20,pealup,20,pealup,20,0
infaroup,37,pealup,20,pealup,20,pealup,20,0
infaroup,38,pealup,20,pealup,20,pealup,20,0
infaroup,39,pealup,20,pealup,20,pealup,20,0
infaroup,40,pealup,20,pealup,20,pealup,20,0
infaroup,41,pealup,20,pealup,20,pealup,20,0
infaroup,42,pealup,20,pealup,20,pealup,20,0
outfaro,10,pealup,20,pealup,20,pealup,20,130
outfaro,11,pealup,20,pealup,20,pealup,20,110
outfaro,12,pealup,20,pealup,20,pealup,20,90
outfaro,13,pealup,20,pealup,20,pealup,20,70
outfaro,14,pealup,20,pealup,20,pealup,20,50
outfaro,15,pealup,20,pealup,20,pealup,20,30
outfaro,16,pealup,20,pealup,20,pealup,20,10
outfaro,17,pealup,20,pealup,20,pealup,20,0
outfaro,18,pealup,20,pealup,20,pealup,20,0
outfaro,19,pealup,20,pealup,20,pealup,20,0
outfaro,20,pealup,20,pealup,20,pealup,20,0
outfaro,21,pealup,20,pealup,20,pealup,20,0
outfaro,22,pealup,20,pealup,20,pealup,20,10
outfaro,23,pealup,20,pealup,20,pealup,20,0
outfaro,24,pealup,20,pealup,20,pealup,20,0
outfaro,25,pealup,20,pealup,20,pealup,20,10
outfaro,26,pealup,20,pealup,20,pealup,20,0
outfaro,27,pealup,20,pealup,20,pealup,20,0
outfaro,28,pealup,20,pealup,20,pealup,20,10
outfaro,29,pealup,20,pealup,20,pealup,20,0
outfaro,30,pealup,20,pealup,20,pealup,20,0
outfaro,31,pealup,20,pealup,20,pealup,20,10
outfaro,32,pealup,20,pealup,20,pealup,20,0
outfaro,33,pealup,20,pealup,20,pealup,20,10
outfaro,34,pealup,20,pealup,20,pealup,20,10
outfaro,35,pealup,20,pealup,20,pealup,20,10
outfaro,36,pealup,20,pealup,20,pealup,20,0
outfaro,37,pealup,20,pealup,20,pealup,20,10
outfaro,38,pealup,20,pealup,20,pealup,20,0
outfaro,39,pealup,20,pealup,20,pealup,20,10
outfaro,40,pealup,20,pealup,20,pealup,20,0
outfaro,41,pealup,20,pealup,20,pealup,20,10
outfaro,42,pealup,20,pealup,20,pealup,20,0
outfaroup,10,pealup,20,pealup,20,pealup,20,310
outfaroup,11,pealup,20,pealup,20,pealup,20,300
outfaroup,12,pealup,20,pealup,20,pealup,20,290
outfaroup,13,pealup,20,pealup,20,pealup,20,260
outfaroup,14,pealup,20,pealup,20,pealup,20,240
outfaroup,15,pealup,20,pealup,20,pealup,20,230
outfaroup,16,pealup,20,pealup,20,pealup,20,200
outfaroup,17,pealup,20,pealup,20,pealup,20,180
outfaroup,18,pealup,20,pealup,20,pealup,20,170
outfaroup,19,pealup,20,pealup,20,pealup,20,140
outfaroup,20,pealup,20,pealup,20,pealup,20,120
outfaroup,21,pealup,20,pealup,20,pealup,20,100
outfaroup,22,pealup,20,pealup,20,pealup,20,80
outfaroup,23,pealup,20,pealup,20,pealup,20,60
outfaroup,24,pealup,20,pealup,20,pealup,20,40
outfaroup,25,pealup,20,pealup,20,pealup,20,20
outfaroup,26,pealup,20,pealup,20,pealup,20,0
outfaroup,27,pealup,20,pealup,20,pealup,20,-10
outfaroup,28,pealup,20,pealup,20,pealup,20,-10
outfaroup,29,pealup,20,pealup,20,pealup,20,-10
outfaroup,30,pealup,20,pealup,20,pealup,20,-10
outfaroup,31,pealup,20,pealup,20,pealup,20,-10
outfaroup,32,pealup,20,pealup,20,pealup,20,-10
outfaroup,33,pealup,20,pealup,20,pealup,20,-10
outfaroup,34,pealup,20,pealup,20,pealup,20,-10
outfaroup,35,pealup,20,pealup,20,pealup,20,-10
outfaroup,36,pealup,20,pealup,20,pealup,20,-10
outfaroup,37,pealup,20,pealup,20,pealup,20,-10
outfaroup,38,pealup,20,pealup,20,pealup,20,-10
outfaroup,39,pealup,20,pealup,20,pealup,20,-10
outfaroup,40,pealup,20,pealup,20,pealup,20,-10
outfaroup,41,pealup,20,pealup,20,pealup,20,-10
outfaroup,42,pealup,20,pealup,20,pealup,20,-10
