maintained,technique,is,OUTFARO,and,the,number,is,20
outfaro,20,outfaro,20,outfaro,20,cut,38,120
outfaro,20,outfaro,20,outfaro,20,cut,39,120
outfaro,20,outfaro,20,outfaro,20,cut,40,110
outfaro,20,outfaro,20,outfaro,20,cut,41,110
outfaro,20,outfaro,20,outfaro,20,cut,42,110
outfaro,20,outfaro,20,outfaro,20,cut,43,110
outfaro,20,outfaro,20,outfaro,20,cut,44,110
outfaro,20,outfaro,20,outfaro,20,cut,45,110
outfaro,20,outfaro,20,outfaro,20,cut,46,110
outfaro,20,outfaro,20,outfaro,20,cut,47,110
outfaro,20,outfaro,20,outfaro,20,cut,48,110
outfaro,20,outfaro,20,outfaro,20,cut,49,110
outfaro,20,outfaro,20,outfaro,20,cut,50,110
outfaro,20,outfaro,20,outfaro,20,cut,51,110
outfaro,20,outfaro,20,outfaro,20,slipcut,2,120
outfaro,20,outfaro,20,outfaro,20,slipcut,3,120
outfaro,20,outfaro,20,outfaro,20,slipcut,4,120
outfaro,20,outfaro,20,outfaro,20,slipcut,5,120
outfaro,20,outfaro,20,outfaro,20,slipcut,6,120
outfaro,20,outfaro,20,outfaro,20,slipcut,7,120
outfaro,20,outfaro,20,outfaro,20,slipcut,8,120
outfaro,20,outfaro,20,outfaro,20,slipcut,9,120
outfaro,20,outfaro,20,outfaro,20,slipcut,10,120
outfaro,20,outfaro,20,outfaro,20,slipcut,11,120
outfaro,20,outfaro,20,outfaro,20,slipcut,12,120
outfaro,20,outfaro,20,outfaro,20,slipcut,13,120
outfaro,20,outfaro,20,outfaro,20,slipcut,14,120
outfaro,20,outfaro,20,outfaro,20,slipcut,15,120
outfaro,20,outfaro,20,outfaro,20,slipcut,16,120
outfaro,20,outfaro,20,outfaro,20,slipcut,17,120
outfaro,20,outfaro,20,outfaro,20,slipcut,18,120
outfaro,20,outfaro,20,outfaro,20,slipcut,19,120
outfaro,20,outfaro,20,outfaro,20,slipcut,20,130
outfaro,20,outfaro,20,outfaro,20,slipcut,21,120
outfaro,20,outfaro,20,outfaro,20,slipcut,22,120
outfaro,20,outfaro,20,outfaro,20,slipcut,23,120
outfaro,20,outfaro,20,outfaro,20,slipcut,24,120
outfaro,20,outfaro,20,outfaro,20,slipcut,25,120
outfaro,20,outfaro,20,outfaro,20,slipcut,26,120
outfaro,20,outfaro,20,outfaro,20,slipcut,27,120
outfaro,20,outfaro,20,outfaro,20,slipcut,28,120
outfaro,20,outfaro,20,outfaro,20,slipcut,29,120
outfaro,20,outfaro,20,outfaro,20,slipcut,30,120
outfaro,20,outfaro,20,outfaro,20,slipcut,31,120
outfaro,20,outfaro,20,outfaro,20,slipcut,32,120
outfaro,20,outfaro,20,outfaro,20,slipcut,33,120
outfaro,20,outfaro,20,outfaro,20,slipcut,34,120
outfaro,20,outfaro,20,outfaro,20,slipcut,35,120
outfaro,20,outfaro,20,outfaro,20,slipcut,36,120
outfaro,20,outfaro,20,outfaro,20,slipcut,37,120
outfaro,20,outfaro,20,outfaro,20,slipcut,38,120
outfaro,20,outfaro,20,outfaro,20,slipcut,39,120
outfaro,20,outfaro,20,outfaro,20,slipcut,40,110
outfaro,20,outfaro,20,outfaro,20,slipcut,41,110
outfaro,20,outfaro,20,outfaro,20,slipcut,42,110
outfaro,20,outfaro,20,outfaro,20,slipcut,43,110
outfaro,20,outfaro,20,outfaro,20,slipcut,44,110
outfaro,20,outfaro,20,outfaro,20,slipcut,45,110
outfaro,20,outfaro,20,outfaro,20,slipcut,46,110
outfaro,20,outfaro,20,outfaro,20,slipcut,47,110
outfaro,20,outfaro,20,outfaro,20,slipcut,48,110
outfaro,20,outfaro,20,outfaro,20,slipcut,49,110
outfaro,20,outfaro,20,outfaro,20,slipcut,50,110
outfaro,20,outfaro,20,outfaro,20,slipcut,51,110
outfaro,20,outfaro,20,outfaro,20,slipcut,2,100
outfaro,20,outfaro,20,outfaro,20,slipcut,3,100
outfaro,20,outfaro,20,outfaro,20,slipcut,4,100
outfaro,20,outfaro,20,outfaro,20,slipcut,5,100
outfaro,20,outfaro,20,outfaro,20,slipcut,6,100
outfaro,20,outfaro,20,outfaro,20,slipcut,7,100
outfaro,20,outfaro,20,outfaro,20,slipcut,8,100
outfaro,20,outfaro,20,outfaro,20,slipcut,9,100
outfaro,20,outfaro,20,outfaro,20,slipcut,10,100
outfaro,20,outfaro,20,outfaro,20,slipcut,11,100
outfaro,20,outfaro,20,outfaro,20,slipcut,12,100
outfaro,20,outfaro,20,outfaro,20,slipcut,13,110
outfaro,20,outfaro,20,outfaro,20,slipcut,14,110
outfaro,20,outfaro,20,outfaro,20,slipcut,15,110
outfaro,20,outfaro,20,outfaro,20,slipcut,16,110
outfaro,20,outfaro,20,outfaro,20,slipcut,17,110
outfaro,20,outfaro,20,outfaro,20,slipcut,18,110
outfaro,20,outfaro,20,outfaro,20,slipcut,19,110
outfaro,20,outfaro,20,outfaro,20,slipcut,20,110
outfaro,20,outfaro,20,outfaro,20,slipcut,21,110
outfaro,20,outfaro,20,outfaro,20,slipcut,22,110
outfaro,20,outfaro,20,outfaro,20,slipcut,23,110
outfaro,20,outfaro,20,outfaro,20,slipcut,24,110
outfaro,20,outfaro,20,outfaro,20,slipcut,25,110
outfaro,20,outfaro,20,outfaro,20,slipcut,26,110
outfaro,20,outfaro,20,outfaro,20,slipcut,27,110
outfaro,20,outfaro,20,outfaro,20,slipcut,28,110
outfaro,20,outfaro,20,outfaro,20,slipcut,29,110
outfaro,20,outfaro,20,outfaro,20,slipcut,30,110
outfaro,20,outfaro,20,outfaro,20,slipcut,31,110
outfaro,20,outfaro,20,outfaro,20,slipcut,32,110
outfaro,20,outfaro,20,outfaro,20,slipcut,33,110
outfaro,20,outfaro,20,outfaro,20,slipcut,34,110
outfaro,20,outfaro,20,outfaro,20,slipcut,35,110
outfaro,20,outfaro,20,outfaro,20,slipcut,36,110
outfaro,20,outfaro,20,outfaro,20,slipcut,37,110
outfaro,20,outfaro,20,outfaro,20,slipcut,38,110
outfaro,20,outfaro,20,outfaro,20,slipcut,39,110
outfaro,20,outfaro,20,outfaro,20,slipcut,40,110
outfaro,20,outfaro,20,outfaro,20,slipcut,41,110
outfaro,20,outfaro,20,outfaro,20,slipcut,42,110
outfaro,20,outfaro,20,outfaro,20,slipcut,43,110
outfaro,20,outfaro,20,outfaro,20,slipcut,44,110
outfaro,20,outfaro,20,outfaro,20,slipcut,45,110
outfaro,20,outfaro,20,outfaro,20,slipcut,46,110
outfaro,20,outfaro,20,outfaro,20,slipcut,47,110
outfaro,20,outfaro,20,outfaro,20,slipcut,48,110
outfaro,20,outfaro,20,outfaro,20,slipcut,49,110
outfaro,20,outfaro,20,outfaro,20,slipcut,50,110
outfaro,20,outfaro,20,outfaro,20,slipcut,51,110
outfaro,20,outfaro,20,outfaro,20,peal,2,120
outfaro,20,outfaro,20,outfaro,20,peal,3,120
outfaro,20,outfaro,20,outfaro,20,peal,4,120
outfaro,20,outfaro,20,outfaro,20,peal,5,120
outfaro,20,outfaro,20,outfaro,20,peal,6,120
outfaro,20,outfaro,20,outfaro,20,peal,7,120
outfaro,20,outfaro,20,outfaro,20,peal,8,120
outfaro,20,outfaro,20,outfaro,20,peal,9,120
outfaro,20,outfaro,20,outfaro,20,peal,10,120
outfaro,20,outfaro,20,outfaro,20,peal,11,120
outfaro,20,outfaro,20,outfaro,20,peal,12,120
outfaro,20,outfaro,20,outfaro,20,peal,13,120
outfaro,20,outfaro,20,outfaro,20,peal,14,120
outfaro,20,outfaro,20,outfaro,20,peal,15,120
outfaro,20,outfaro,20,outfaro,20,peal,16,120
outfaro,20,outfaro,20,outfaro,20,peal,17,120
outfaro,20,outfaro,20,outfaro,20,peal,18,120
outfaro,20,outfaro,20,outfaro,20,peal,19,120
outfaro,20,outfaro,20,outfaro,20,peal,20,130
outfaro,20,outfaro,20,outfaro,20,peal,21,120
outfaro,20,outfaro,20,outfaro,20,peal,22,120
outfaro,20,outfaro,20,outfaro,20,peal,23,120
outfaro,20,outfaro,20,outfaro,20,peal,24,120
outfaro,20,outfaro,20,outfaro,20,peal,25,120
outfaro,20,outfaro,20,outfaro,20,peal,26,120
outfaro,20,outfaro,20,outfaro,20,peal,27,120
outfaro,20,outfaro,20,outfaro,20,peal,28,120
outfaro,20,outfaro,20,outfaro,20,peal,29,120
outfaro,20,outfaro,20,outfaro,20,peal,30,120
outfaro,20,outfaro,20,outfaro,20,peal,31,120
outfaro,20,outfaro,20,outfaro,20,peal,32,120
outfaro,20,outfaro,20,outfaro,20,peal,33,120
outfaro,20,outfaro,20,outfaro,20,peal,34,120
outfaro,20,outfaro,20,outfaro,20,peal,35,120
outfaro,20,outfaro,20,outfaro,20,peal,36,120
outfaro,20,outfaro,20,outfaro,20,peal,37,120
outfaro,20,outfaro,20,outfaro,20,peal,38,120
outfaro,20,outfaro,20,outfaro,20,peal,39,120
outfaro,20,outfaro,20,outfaro,20,peal,40,110
outfaro,20,outfaro,20,outfaro,20,peal,41,100
outfaro,20,outfaro,20,outfaro,20,peal,42,90
outfaro,20,outfaro,20,outfaro,20,peal,43,80
outfaro,20,outfaro,20,outfaro,20,peal,44,70
outfaro,20,outfaro,20,outfaro,20,peal,45,60
outfaro,20,outfaro,20,outfaro,20,peal,46,50
outfaro,20,outfaro,20,outfaro,20,peal,47,40
outfaro,20,outfaro,20,outfaro,20,peal,48,30
outfaro,20,outfaro,20,outfaro,20,peal,49,20
outfaro,20,outfaro,20,outfaro,20,peal,50,10
outfaro,20,outfaro,20,outfaro,20,peal,51,0
outfaro,20,outfaro,20,outfaro,20,pealup,2,100
outfaro,20,outfaro,20,outfaro,20,pealup,3,90
outfaro,20,outfaro,20,outfaro,20,pealup,4,80
outfaro,20,outfaro,20,outfaro,20,pealup,5,70
outfaro,20,outfaro,20,outfaro,20,pealup,6,60
outfaro,20,outfaro,20,outfaro,20,pealup,7,50
outfaro,20,outfaro,20,outfaro,20,pealup,8,40
outfaro,20,outfaro,20,outfaro,20,pealup,9,30
outfaro,20,outfaro,20,outfaro,20,pealup,10,20
outfaro,20,outfaro,20,outfaro,20,pealup,11,10
outfaro,20,outfaro,20,outfaro,20,pealup,12,0
outfaro,20,outfaro,20,outfaro,20,pealup,13,0
outfaro,20,outfaro,20,outfaro,20,pealup,14,0
outfaro,20,outfaro,20,outfaro,20,pealup,15,0
outfaro,20,outfaro,20,outfaro,20,pealup,16,0
outfaro,20,outfaro,20,outfaro,20,pealup,17,0
outfaro,20,outfaro,20,outfaro,20,pealup,18,0
outfaro,20,outfaro,20,outfaro,20,pealup,19,0
outfaro,20,outfaro,20,outfaro,20,pealup,20,0
outfaro,20,outfaro,20,outfaro,20,pealup,21,0
outfaro,20,outfaro,20,outfaro,20,pealup,22,0
outfaro,20,outfaro,20,outfaro,20,pealup,23,0
outfaro,20,outfaro,20,outfaro,20,pealup,24,0
outfaro,20,outfaro,20,outfaro,20,pealup,25,0
outfaro,20,outfaro,20,outfaro,20,pealup,26,0
outfaro,20,outfaro,20,outfaro,20,pealup,27,0
outfaro,20,outfaro,20,outfaro,20,pealup,28,0
outfaro,20,outfaro,20,outfaro,20,pealup,29,0
outfaro,20,outfaro,20,outfaro,20,pealup,30,0
outfaro,20,outfaro,20,outfaro,20,pealup,31,0
outfaro,20,outfaro,20,outfaro,20,pealup,32,0
outfaro,20,outfaro,20,outfaro,20,pealup,33,0
outfaro,20,outfaro,20,outfaro,20,pealup,34,0
outfaro,20,outfaro,20,outfaro,20,pealup,35,0
outfaro,20,outfaro,20,outfaro,20,pealup,36,0
outfaro,20,outfaro,20,outfaro,20,pealup,37,0
outfaro,20,outfaro,20,outfaro,20,pealup,38,0
outfaro,20,outfaro,20,outfaro,20,pealup,39,0
outfaro,20,outfaro,20,outfaro,20,pealup,40,0
outfaro,20,outfaro,20,outfaro,20,pealup,41,0
outfaro,20,outfaro,20,outfaro,20,pealup,42,0
outfaro,20,outfaro,20,outfaro,20,pealup,43,0
outfaro,20,outfaro,20,outfaro,20,pealup,44,0
outfaro,20,outfaro,20,outfaro,20,pealup,45,0
outfaro,20,outfaro,20,outfaro,20,pealup,46,0
outfaro,20,outfaro,20,outfaro,20,pealup,47,0
outfaro,20,outfaro,20,outfaro,20,pealup,48,0
outfaro,20,outfaro,20,outfaro,20,pealup,49,0
outfaro,20,outfaro,20,outfaro,20,pealup,50,0
outfaro,20,outfaro,20,outfaro,20,pealup,51,0
outfaro,20,outfaro,20,outfaro,20,infaro,10,120
outfaro,20,outfaro,20,outfaro,20,infaro,11,120
outfaro,20,outfaro,20,outfaro,20,infaro,12,120
outfaro,20,outfaro,20,outfaro,20,infaro,13,120
outfaro,20,outfaro,20,outfaro,20,infaro,14,120
outfaro,20,outfaro,20,outfaro,20,infaro,15,120
outfaro,20,outfaro,20,outfaro,20,infaro,16,120
outfaro,20,outfaro,20,outfaro,20,infaro,17,120
outfaro,20,outfaro,20,outfaro,20,infaro,18,120
outfaro,20,outfaro,20,outfaro,20,infaro,19,490
outfaro,20,outfaro,20,outfaro,20,infaro,20,110
outfaro,20,outfaro,20,outfaro,20,infaro,21,90
outfaro,20,outfaro,20,outfaro,20,infaro,22,70
outfaro,20,outfaro,20,outfaro,20,infaro,23,50
outfaro,20,outfaro,20,outfaro,20,infaro,24,30
outfaro,20,outfaro,20,outfaro,20,infaro,25,10
outfaro,20,outfaro,20,outfaro,20,infaro,26,0
outfaro,20,outfaro,20,outfaro,20,infaro,27,0
outfaro,20,outfaro,20,outfaro,20,infaro,28,0
outfaro,20,outfaro,20,outfaro,20,infaro,29,0
outfaro,20,outfaro,20,outfaro,20,infaro,30,0
outfaro,20,outfaro,20,outfaro,20,infaro,31,0
outfaro,20,outfaro,20,outfaro,20,infaro,32,0
outfaro,20,outfaro,20,outfaro,20,infaro,33,0
outfaro,20,outfaro,20,outfaro,20,infaro,34,0
outfaro,20,outfaro,20,outfaro,20,infaro,35,0
outfaro,20,outfaro,20,outfaro,20,infaro,36,0
outfaro,20,outfaro,20,outfaro,20,infaro,37,0
outfaro,20,outfaro,20,outfaro,20,infaro,38,0
outfaro,20,outfaro,20,outfaro,20,infaro,39,0
outfaro,20,outfaro,20,outfaro,20,infaro,40,0
outfaro,20,outfaro,20,outfaro,20,infaro,41,10
outfaro,20,outfaro,20,outfaro,20,infaro,42,20
outfaro,20,outfaro,20,outfaro,20,infaroup,10,0
outfaro,20,outfaro,20,outfaro,20,infaroup,11,0
outfaro,20,outfaro,20,outfaro,20,infaroup,12,0
outfaro,20,outfaro,20,outfaro,20,infaroup,13,0
outfaro,20,outfaro,20,outfaro,20,infaroup,14,0
outfaro,20,outfaro,20,outfaro,20,infaroup,15,0
outfaro,20,outfaro,20,outfaro,20,infaroup,16,0
outfaro,20,outfaro,20,outfaro,20,infaroup,17,0
outfaro,20,outfaro,20,outfaro,20,infaroup,18,0
outfaro,20,outfaro,20,outfaro,20,infaroup,19,130
outfaro,20,outfaro,20,outfaro,20,infaroup,20,0
outfaro,20,outfaro,20,outfaro,20,infaroup,21,0
outfaro,20,outfaro,20,outfaro,20,infaroup,22,0
outfaro,20,outfaro,20,outfaro,20,infaroup,23,0
outfaro,20,outfaro,20,outfaro,20,infaroup,24,0
outfaro,20,outfaro,20,outfaro,20,infaroup,25,0
outfaro,20,outfaro,20,outfaro,20,infaroup,26,0
outfaro,20,outfaro,20,outfaro,20,infaroup,27,0
outfaro,20,outfaro,20,outfaro,20,infaroup,28,0
outfaro,20,outfaro,20,outfaro,20,infaroup,29,0
outfaro,20,outfaro,20,outfaro,20,infaroup,30,0
outfaro,20,outfaro,20,outfaro,20,infaroup,31,0
outfaro,20,outfaro,20,outfaro,20,infaroup,32,0
outfaro,20,outfaro,20,outfaro,20,infaroup,33,0
outfaro,20,outfaro,20,outfaro,20,infaroup,34,0
outfaro,20,outfaro,20,outfaro,20,infaroup,35,0
outfaro,20,outfaro,20,outfaro,20,infaroup,36,0
outfaro,20,outfaro,20,outfaro,20,infaroup,37,0
outfaro,20,outfaro,20,outfaro,20,infaroup,38,0
outfaro,20,outfaro,20,outfaro,20,infaroup,39,0
outfaro,20,outfaro,20,outfaro,20,infaroup,40,10
outfaro,20,outfaro,20,outfaro,20,infaroup,41,20
outfaro,20,outfaro,20,outfaro,20,infaroup,42,30
outfaro,20,outfaro,20,outfaro,20,outfaro,10,120
outfaro,20,outfaro,20,outfaro,20,outfaro,11,120
outfaro,20,outfaro,20,outfaro,20,outfaro,12,120
outfaro,20,outfaro,20,outfaro,20,outfaro,13,120
outfaro,20,outfaro,20,outfaro,20,outfaro,14,120
outfaro,20,outfaro,20,outfaro,20,outfaro,15,120
outfaro,20,outfaro,20,outfaro,20,outfaro,16,120
outfaro,20,outfaro,20,outfaro,20,outfaro,17,120
outfaro,20,outfaro,20,outfaro,20,outfaro,18,120
outfaro,20,outfaro,20,outfaro,20,outfaro,19,120
outfaro,20,outfaro,20,outfaro,20,outfaro,20,510
outfaro,20,outfaro,20,outfaro,20,outfaro,21,100
outfaro,20,outfaro,20,outfaro,20,outfaro,22,80
outfaro,20,outfaro,20,outfaro,20,outfaro,23,60
outfaro,20,outfaro,20,outfaro,20,outfaro,24,40
outfaro,20,outfaro,20,outfaro,20,outfaro,25,20
outfaro,20,outfaro,20,outfaro,20,outfaro,26,0
outfaro,20,outfaro,20,outfaro,20,outfaro,27,0
outfaro,20,outfaro,20,outfaro,20,outfaro,28,0
outfaro,20,outfaro,20,outfaro,20,outfaro,29,0
outfaro,20,outfaro,20,outfaro,20,outfaro,30,0
outfaro,20,outfaro,20,outfaro,20,outfaro,31,0
outfaro,20,outfaro,20,outfaro,20,outfaro,32,0
outfaro,20,outfaro,20,outfaro,20,outfaro,33,0
outfaro,20,outfaro,20,outfaro,20,outfaro,34,0
outfaro,20,outfaro,20,outfaro,20,outfaro,35,0
outfaro,20,outfaro,20,outfaro,20,outfaro,36,0
outfaro,20,outfaro,20,outfaro,20,outfaro,37,0
outfaro,20,outfaro,20,outfaro,20,outfaro,38,0
outfaro,20,outfaro,20,outfaro,20,outfaro,39,0
outfaro,20,outfaro,20,outfaro,20,outfaro,40,0
outfaro,20,outfaro,20,outfaro,20,outfaro,41,10
outfaro,20,outfaro,20,outfaro,20,outfaro,42,20
outfaro,20,outfaro,20,outfaro,20,outfaroup,10,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,11,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,12,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,13,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,14,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,15,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,16,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,17,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,18,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,19,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,20,150
outfaro,20,outfaro,20,outfaro,20,outfaroup,21,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,22,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,23,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,24,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,25,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,26,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,27,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,28,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,29,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,30,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,31,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,32,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,33,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,34,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,35,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,36,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,37,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,38,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,39,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,40,0
outfaro,20,outfaro,20,outfaro,20,outfaroup,41,10
outfaro,20,outfaro,20,outfaro,20,outfaroup,42,20
