maintained,technique,is,INFAROUP,and,the,number,is,30
infaroup,30,infaroup,30,peal,36,infaroup,30,0
infaroup,30,infaroup,30,peal,37,infaroup,30,10
infaroup,30,infaroup,30,peal,38,infaroup,30,10
infaroup,30,infaroup,30,peal,39,infaroup,30,0
infaroup,30,infaroup,30,peal,40,infaroup,30,10
infaroup,30,infaroup,30,peal,41,infaroup,30,10
infaroup,30,infaroup,30,peal,42,infaroup,30,0
infaroup,30,infaroup,30,peal,43,infaroup,30,10
infaroup,30,infaroup,30,peal,44,infaroup,30,10
infaroup,30,infaroup,30,peal,45,infaroup,30,0
infaroup,30,infaroup,30,peal,46,infaroup,30,0
infaroup,30,infaroup,30,peal,47,infaroup,30,0
infaroup,30,infaroup,30,peal,48,infaroup,30,0
infaroup,30,infaroup,30,peal,49,infaroup,30,0
infaroup,30,infaroup,30,peal,50,infaroup,30,0
infaroup,30,infaroup,30,peal,51,infaroup,30,0
infaroup,30,infaroup,30,pealup,2,infaroup,30,80
infaroup,30,infaroup,30,pealup,3,infaroup,30,80
infaroup,30,infaroup,30,pealup,4,infaroup,30,80
infaroup,30,infaroup,30,pealup,5,infaroup,30,80
infaroup,30,infaroup,30,pealup,6,infaroup,30,80
infaroup,30,infaroup,30,pealup,7,infaroup,30,80
infaroup,30,infaroup,30,pealup,8,infaroup,30,80
infaroup,30,infaroup,30,pealup,9,infaroup,30,80
infaroup,30,infaroup,30,pealup,10,infaroup,30,80
infaroup,30,infaroup,30,pealup,11,infaroup,30,70
infaroup,30,infaroup,30,pealup,12,infaroup,30,50
infaroup,30,infaroup,30,pealup,13,infaroup,30,30
infaroup,30,infaroup,30,pealup,14,infaroup,30,10
infaroup,30,infaroup,30,pealup,15,infaroup,30,0
infaroup,30,infaroup,30,pealup,16,infaroup,30,20
infaroup,30,infaroup,30,pealup,17,infaroup,30,0
infaroup,30,infaroup,30,pealup,18,infaroup,30,20
infaroup,30,infaroup,30,pealup,19,infaroup,30,0
infaroup,30,infaroup,30,pealup,20,infaroup,30,20
infaroup,30,infaroup,30,pealup,21,infaroup,30,10
infaroup,30,infaroup,30,pealup,22,infaroup,30,20
infaroup,30,infaroup,30,pealup,23,infaroup,30,20
infaroup,30,infaroup,30,pealup,24,infaroup,30,20
infaroup,30,infaroup,30,pealup,25,infaroup,30,20
infaroup,30,infaroup,30,pealup,26,infaroup,30,20
infaroup,30,infaroup,30,pealup,27,infaroup,30,20
infaroup,30,infaroup,30,pealup,28,infaroup,30,10
infaroup,30,infaroup,30,pealup,29,infaroup,30,20
infaroup,30,infaroup,30,pealup,30,infaroup,30,0
infaroup,30,infaroup,30,pealup,31,infaroup,30,10
infaroup,30,infaroup,30,pealup,32,infaroup,30,10
infaroup,30,infaroup,30,pealup,33,infaroup,30,0
infaroup,30,infaroup,30,pealup,34,infaroup,30,10
infaroup,30,infaroup,30,pealup,35,infaroup,30,10
infaroup,30,infaroup,30,pealup,36,infaroup,30,0
infaroup,30,infaroup,30,pealup,37,infaroup,30,10
infaroup,30,infaroup,30,pealup,38,infaroup,30,10
infaroup,30,infaroup,30,pealup,39,infaroup,30,0
infaroup,30,infaroup,30,pealup,40,infaroup,30,10
infaroup,30,infaroup,30,pealup,41,infaroup,30,0
infaroup,30,infaroup,30,pealup,42,infaroup,30,0
infaroup,30,infaroup,30,pealup,43,infaroup,30,0
infaroup,30,infaroup,30,pealup,44,infaroup,30,0
infaroup,30,infaroup,30,pealup,45,infaroup,30,0
infaroup,30,infaroup,30,pealup,46,infaroup,30,0
infaroup,30,infaroup,30,pealup,47,infaroup,30,0
infaroup,30,infaroup,30,pealup,48,infaroup,30,0
infaroup,30,infaroup,30,pealup,49,infaroup,30,0
infaroup,30,infaroup,30,pealup,50,infaroup,30,0
infaroup,30,infaroup,30,pealup,51,infaroup,30,0
infaroup,30,infaroup,30,infaro,10,infaroup,30,0
infaroup,30,infaroup,30,infaro,11,infaroup,30,0
infaroup,30,infaroup,30,infaro,12,infaroup,30,0
infaroup,30,infaroup,30,infaro,13,infaroup,30,0
infaroup,30,infaroup,30,infaro,14,infaroup,30,0
infaroup,30,infaroup,30,infaro,15,infaroup,30,10
infaroup,30,infaroup,30,infaro,16,infaroup,30,30
infaroup,30,infaroup,30,infaro,17,infaroup,30,50
infaroup,30,infaroup,30,infaro,18,infaroup,30,80
infaroup,30,infaroup,30,infaro,19,infaroup,30,80
infaroup,30,infaroup,30,infaro,20,infaroup,30,70
