maintained,technique,is,INFAROUP,and,the,number,is,40
cut,1,infaroup,40,infaroup,40,infaroup,40,50
cut,2,infaroup,40,infaroup,40,infaroup,40,50
cut,3,infaroup,40,infaroup,40,infaroup,40,50
cut,4,infaroup,40,infaroup,40,infaroup,40,50
cut,5,infaroup,40,infaroup,40,infaroup,40,20
cut,6,infaroup,40,infaroup,40,infaroup,40,0
cut,7,infaroup,40,infaroup,40,infaroup,40,0
cut,8,infaroup,40,infaroup,40,infaroup,40,0
cut,9,infaroup,40,infaroup,40,infaroup,40,0
cut,10,infaroup,40,infaroup,40,infaroup,40,0
cut,11,infaroup,40,infaroup,40,infaroup,40,0
cut,12,infaroup,40,infaroup,40,infaroup,40,130
cut,13,infaroup,40,infaroup,40,infaroup,40,20
cut,14,infaroup,40,infaroup,40,infaroup,40,20
cut,15,infaroup,40,infaroup,40,infaroup,40,10
cut,16,infaroup,40,infaroup,40,infaroup,40,30
cut,17,infaroup,40,infaroup,40,infaroup,40,30
cut,18,infaroup,40,infaroup,40,infaroup,40,0
cut,19,infaroup,40,infaroup,40,infaroup,40,0
cut,20,infaroup,40,infaroup,40,infaroup,40,0
cut,21,infaroup,40,infaroup,40,infaroup,40,10
cut,22,infaroup,40,infaroup,40,infaroup,40,30
cut,23,infaroup,40,infaroup,40,infaroup,40,20
cut,24,infaroup,40,infaroup,40,infaroup,40,60
cut,25,infaroup,40,infaroup,40,infaroup,40,20
cut,26,infaroup,40,infaroup,40,infaroup,40,10
cut,27,infaroup,40,infaroup,40,infaroup,40,30
cut,28,infaroup,40,infaroup,40,infaroup,40,0
cut,29,infaroup,40,infaroup,40,infaroup,40,0
cut,30,infaroup,40,infaroup,40,infaroup,40,10
cut,31,infaroup,40,infaroup,40,infaroup,40,0
cut,32,infaroup,40,infaroup,40,infaroup,40,10
cut,33,infaroup,40,infaroup,40,infaroup,40,0
cut,34,infaroup,40,infaroup,40,infaroup,40,0
cut,35,infaroup,40,infaroup,40,infaroup,40,0
cut,36,infaroup,40,infaroup,40,infaroup,40,10
cut,37,infaroup,40,infaroup,40,infaroup,40,10
cut,38,infaroup,40,infaroup,40,infaroup,40,30
cut,39,infaroup,40,infaroup,40,infaroup,40,10
cut,40,infaroup,40,infaroup,40,infaroup,40,60
cut,41,infaroup,40,infaroup,40,infaroup,40,0
cut,42,infaroup,40,infaroup,40,infaroup,40,0
cut,43,infaroup,40,infaroup,40,infaroup,40,0
cut,44,infaroup,40,infaroup,40,infaroup,40,10
cut,45,infaroup,40,infaroup,40,infaroup,40,0
cut,46,infaroup,40,infaroup,40,infaroup,40,20
cut,47,infaroup,40,infaroup,40,infaroup,40,20
cut,48,infaroup,40,infaroup,40,infaroup,40,20
cut,49,infaroup,40,infaroup,40,infaroup,40,20
cut,50,infaroup,40,infaroup,40,infaroup,40,20
cut,51,infaroup,40,infaroup,40,infaroup,40,40
slipcut,2,infaroup,40,infaroup,40,infaroup,40,280
slipcut,3,infaroup,40,infaroup,40,infaroup,40,280
slipcut,4,infaroup,40,infaroup,40,infaroup,40,280
slipcut,5,infaroup,40,infaroup,40,infaroup,40,260
slipcut,6,infaroup,40,infaroup,40,infaroup,40,240
slipcut,7,infaroup,40,infaroup,40,infaroup,40,220
slipcut,8,infaroup,40,infaroup,40,infaroup,40,200
slipcut,9,infaroup,40,infaroup,40,infaroup,40,180
slipcut,10,infaroup,40,infaroup,40,infaroup,40,160
slipcut,11,infaroup,40,infaroup,40,infaroup,40,150
slipcut,12,infaroup,40,infaroup,40,infaroup,40,150
slipcut,13,infaroup,40,infaroup,40,infaroup,40,140
slipcut,14,infaroup,40,infaroup,40,infaroup,40,130
slipcut,15,infaroup,40,infaroup,40,infaroup,40,120
slipcut,16,infaroup,40,infaroup,40,infaroup,40,110
slipcut,17,infaroup,40,infaroup,40,infaroup,40,100
slipcut,18,infaroup,40,infaroup,40,infaroup,40,90
slipcut,19,infaroup,40,infaroup,40,infaroup,40,70
slipcut,20,infaroup,40,infaroup,40,infaroup,40,50
slipcut,21,infaroup,40,infaroup,40,infaroup,40,30
slipcut,22,infaroup,40,infaroup,40,infaroup,40,30
slipcut,23,infaroup,40,infaroup,40,infaroup,40,40
slipcut,24,infaroup,40,infaroup,40,infaroup,40,30
slipcut,25,infaroup,40,infaroup,40,infaroup,40,20
slipcut,26,infaroup,40,infaroup,40,infaroup,40,20
slipcut,27,infaroup,40,infaroup,40,infaroup,40,20
slipcut,28,infaroup,40,infaroup,40,infaroup,40,10
slipcut,29,infaroup,40,infaroup,40,infaroup,40,0
slipcut,30,infaroup,40,infaroup,40,infaroup,40,0
slipcut,31,infaroup,40,infaroup,40,infaroup,40,10
slipcut,32,infaroup,40,infaroup,40,infaroup,40,0
slipcut,33,infaroup,40,infaroup,40,infaroup,40,0
slipcut,34,infaroup,40,infaroup,40,infaroup,40,0
slipcut,35,infaroup,40,infaroup,40,infaroup,40,0
slipcut,36,infaroup,40,infaroup,40,infaroup,40,0
slipcut,37,infaroup,40,infaroup,40,infaroup,40,0
slipcut,38,infaroup,40,infaroup,40,infaroup,40,0
slipcut,39,infaroup,40,infaroup,40,infaroup,40,0
slipcut,40,infaroup,40,infaroup,40,infaroup,40,0
slipcut,41,infaroup,40,infaroup,40,infaroup,40,0
slipcut,42,infaroup,40,infaroup,40,infaroup,40,0
slipcut,43,infaroup,40,infaroup,40,infaroup,40,0
slipcut,44,infaroup,40,infaroup,40,infaroup,40,0
slipcut,45,infaroup,40,infaroup,40,infaroup,40,10
slipcut,46,infaroup,40,infaroup,40,infaroup,40,30
slipcut,47,infaroup,40,infaroup,40,infaroup,40,40
slipcut,48,infaroup,40,infaroup,40,infaroup,40,40
slipcut,49,infaroup,40,infaroup,40,infaroup,40,40
slipcut,50,infaroup,40,infaroup,40,infaroup,40,40
slipcut,51,infaroup,40,infaroup,40,infaroup,40,40
slipcut,2,infaroup,40,infaroup,40,infaroup,40,260
slipcut,3,infaroup,40,infaroup,40,infaroup,40,240
slipcut,4,infaroup,40,infaroup,40,infaroup,40,220
slipcut,5,infaroup,40,infaroup,40,infaroup,40,200
slipcut,6,infaroup,40,infaroup,40,infaroup,40,180
slipcut,7,infaroup,40,infaroup,40,infaroup,40,160
slipcut,8,infaroup,40,infaroup,40,infaroup,40,150
slipcut,9,infaroup,40,infaroup,40,infaroup,40,150
slipcut,10,infaroup,40,infaroup,40,infaroup,40,150
slipcut,11,infaroup,40,infaroup,40,infaroup,40,150
slipcut,12,infaroup,40,infaroup,40,infaroup,40,160
slipcut,13,infaroup,40,infaroup,40,infaroup,40,150
slipcut,14,infaroup,40,infaroup,40,infaroup,40,150
slipcut,15,infaroup,40,infaroup,40,infaroup,40,150
slipcut,16,infaroup,40,infaroup,40,infaroup,40,150
slipcut,17,infaroup,40,infaroup,40,infaroup,40,150
slipcut,18,infaroup,40,infaroup,40,infaroup,40,150
slipcut,19,infaroup,40,infaroup,40,infaroup,40,150
slipcut,20,infaroup,40,infaroup,40,infaroup,40,150
slipcut,21,infaroup,40,infaroup,40,infaroup,40,150
slipcut,22,infaroup,40,infaroup,40,infaroup,40,150
slipcut,23,infaroup,40,infaroup,40,infaroup,40,130
slipcut,24,infaroup,40,infaroup,40,infaroup,40,120
slipcut,25,infaroup,40,infaroup,40,infaroup,40,110
slipcut,26,infaroup,40,infaroup,40,infaroup,40,90
slipcut,27,infaroup,40,infaroup,40,infaroup,40,70
slipcut,28,infaroup,40,infaroup,40,infaroup,40,60
slipcut,29,infaroup,40,infaroup,40,infaroup,40,60
slipcut,30,infaroup,40,infaroup,40,infaroup,40,60
slipcut,31,infaroup,40,infaroup,40,infaroup,40,60
slipcut,32,infaroup,40,infaroup,40,infaroup,40,60
slipcut,33,infaroup,40,infaroup,40,infaroup,40,60
slipcut,34,infaroup,40,infaroup,40,infaroup,40,60
slipcut,35,infaroup,40,infaroup,40,infaroup,40,50
slipcut,36,infaroup,40,infaroup,40,infaroup,40,40
slipcut,37,infaroup,40,infaroup,40,infaroup,40,30
slipcut,38,infaroup,40,infaroup,40,infaroup,40,20
slipcut,39,infaroup,40,infaroup,40,infaroup,40,10
slipcut,40,infaroup,40,infaroup,40,infaroup,40,0
slipcut,41,infaroup,40,infaroup,40,infaroup,40,0
slipcut,42,infaroup,40,infaroup,40,infaroup,40,0
slipcut,43,infaroup,40,infaroup,40,infaroup,40,0
slipcut,44,infaroup,40,infaroup,40,infaroup,40,0
slipcut,45,infaroup,40,infaroup,40,infaroup,40,0
slipcut,46,infaroup,40,infaroup,40,infaroup,40,0
slipcut,47,infaroup,40,infaroup,40,infaroup,40,0
slipcut,48,infaroup,40,infaroup,40,infaroup,40,20
slipcut,49,infaroup,40,infaroup,40,infaroup,40,20
slipcut,50,infaroup,40,infaroup,40,infaroup,40,20
slipcut,51,infaroup,40,infaroup,40,infaroup,40,20
peal,2,infaroup,40,infaroup,40,infaroup,40,280
peal,3,infaroup,40,infaroup,40,infaroup,40,280
peal,4,infaroup,40,infaroup,40,infaroup,40,280
peal,5,infaroup,40,infaroup,40,infaroup,40,260
peal,6,infaroup,40,infaroup,40,infaroup,40,240
peal,7,infaroup,40,infaroup,40,infaroup,40,220
peal,8,infaroup,40,infaroup,40,infaroup,40,200
peal,9,infaroup,40,infaroup,40,infaroup,40,200
peal,10,infaroup,40,infaroup,40,infaroup,40,160
peal,11,infaroup,40,infaroup,40,infaroup,40,170
peal,12,infaroup,40,infaroup,40,infaroup,40,150
peal,13,infaroup,40,infaroup,40,infaroup,40,170
peal,14,infaroup,40,infaroup,40,infaroup,40,130
peal,15,infaroup,40,infaroup,40,infaroup,40,130
peal,16,infaroup,40,infaroup,40,infaroup,40,110
peal,17,infaroup,40,infaroup,40,infaroup,40,110
peal,18,infaroup,40,infaroup,40,infaroup,40,90
peal,19,infaroup,40,infaroup,40,infaroup,40,90
peal,20,infaroup,40,infaroup,40,infaroup,40,50
peal,21,infaroup,40,infaroup,40,infaroup,40,60
peal,22,infaroup,40,infaroup,40,infaroup,40,30
peal,23,infaroup,40,infaroup,40,infaroup,40,50
peal,24,infaroup,40,infaroup,40,infaroup,40,50
peal,25,infaroup,40,infaroup,40,infaroup,40,30
peal,26,infaroup,40,infaroup,40,infaroup,40,40
peal,27,infaroup,40,infaroup,40,infaroup,40,30
peal,28,infaroup,40,infaroup,40,infaroup,40,10
peal,29,infaroup,40,infaroup,40,infaroup,40,10
peal,30,infaroup,40,infaroup,40,infaroup,40,0
peal,31,infaroup,40,infaroup,40,infaroup,40,10
peal,32,infaroup,40,infaroup,40,infaroup,40,0
peal,33,infaroup,40,infaroup,40,infaroup,40,60
peal,34,infaroup,40,infaroup,40,infaroup,40,20
peal,35,infaroup,40,infaroup,40,infaroup,40,20
peal,36,infaroup,40,infaroup,40,infaroup,40,40
peal,37,infaroup,40,infaroup,40,infaroup,40,10
peal,38,infaroup,40,infaroup,40,infaroup,40,0
peal,39,infaroup,40,infaroup,40,infaroup,40,20
peal,40,infaroup,40,infaroup,40,infaroup,40,0
peal,41,infaroup,40,infaroup,40,infaroup,40,0
peal,42,infaroup,40,infaroup,40,infaroup,40,0
peal,43,infaroup,40,infaroup,40,infaroup,40,0
peal,44,infaroup,40,infaroup,40,infaroup,40,0
peal,45,infaroup,40,infaroup,40,infaroup,40,40
peal,46,infaroup,40,infaroup,40,infaroup,40,0
peal,47,infaroup,40,infaroup,40,infaroup,40,0
peal,48,infaroup,40,infaroup,40,infaroup,40,40
peal,49,infaroup,40,infaroup,40,infaroup,40,20
peal,50,infaroup,40,infaroup,40,infaroup,40,20
peal,51,infaroup,40,infaroup,40,infaroup,40,40
pealup,2,infaroup,40,infaroup,40,infaroup,40,260
pealup,3,infaroup,40,infaroup,40,infaroup,40,260
pealup,4,infaroup,40,infaroup,40,infaroup,40,220
pealup,5,infaroup,40,infaroup,40,infaroup,40,220
pealup,6,infaroup,40,infaroup,40,infaroup,40,180
pealup,7,infaroup,40,infaroup,40,infaroup,40,180
pealup,8,infaroup,40,infaroup,40,infaroup,40,150
pealup,9,infaroup,40,infaroup,40,infaroup,40,170
pealup,10,infaroup,40,infaroup,40,infaroup,40,150
pealup,11,infaroup,40,infaroup,40,infaroup,40,170
pealup,12,infaroup,40,infaroup,40,infaroup,40,170
pealup,13,infaroup,40,infaroup,40,infaroup,40,180
pealup,14,infaroup,40,infaroup,40,infaroup,40,150
pealup,15,infaroup,40,infaroup,40,infaroup,40,160
pealup,16,infaroup,40,infaroup,40,infaroup,40,150
pealup,17,infaroup,40,infaroup,40,infaroup,40,150
pealup,18,infaroup,40,infaroup,40,infaroup,40,150
pealup,19,infaroup,40,infaroup,40,infaroup,40,150
pealup,20,infaroup,40,infaroup,40,infaroup,40,150
pealup,21,infaroup,40,infaroup,40,infaroup,40,150
pealup,22,infaroup,40,infaroup,40,infaroup,40,150
pealup,23,infaroup,40,infaroup,40,infaroup,40,130
pealup,24,infaroup,40,infaroup,40,infaroup,40,120
pealup,25,infaroup,40,infaroup,40,infaroup,40,130
pealup,26,infaroup,40,infaroup,40,infaroup,40,90
pealup,27,infaroup,40,infaroup,40,infaroup,40,90
pealup,28,infaroup,40,infaroup,40,infaroup,40,60
pealup,29,infaroup,40,infaroup,40,infaroup,40,80
pealup,30,infaroup,40,infaroup,40,infaroup,40,80
pealup,31,infaroup,40,infaroup,40,infaroup,40,70
pealup,32,infaroup,40,infaroup,40,infaroup,40,60
pealup,33,infaroup,40,infaroup,40,infaroup,40,60
pealup,34,infaroup,40,infaroup,40,infaroup,40,60
pealup,35,infaroup,40,infaroup,40,infaroup,40,50
pealup,36,infaroup,40,infaroup,40,infaroup,40,40
pealup,37,infaroup,40,infaroup,40,infaroup,40,50
pealup,38,infaroup,40,infaroup,40,infaroup,40,40
pealup,39,infaroup,40,infaroup,40,infaroup,40,10
pealup,40,infaroup,40,infaroup,40,infaroup,40,10
pealup,41,infaroup,40,infaroup,40,infaroup,40,30
pealup,42,infaroup,40,infaroup,40,infaroup,40,10
pealup,43,infaroup,40,infaroup,40,infaroup,40,10
pealup,44,infaroup,40,infaroup,40,infaroup,40,40
pealup,45,infaroup,40,infaroup,40,infaroup,40,0
pealup,46,infaroup,40,infaroup,40,infaroup,40,0
pealup,47,infaroup,40,infaroup,40,infaroup,40,20
pealup,48,infaroup,40,infaroup,40,infaroup,40,0
pealup,49,infaroup,40,infaroup,40,infaroup,40,0
pealup,50,infaroup,40,infaroup,40,infaroup,40,10
pealup,51,infaroup,40,infaroup,40,infaroup,40,10
infaro,10,infaroup,40,infaroup,40,infaroup,40,50
infaro,11,infaroup,40,infaroup,40,infaroup,40,30
infaro,12,infaroup,40,infaroup,40,infaroup,40,40
infaro,13,infaroup,40,infaroup,40,infaroup,40,20
infaro,14,infaroup,40,infaroup,40,infaroup,40,10
infaro,15,infaroup,40,infaroup,40,infaroup,40,0
infaro,16,infaroup,40,infaroup,40,infaroup,40,0
infaro,17,infaroup,40,infaroup,40,infaroup,40,0
infaro,18,infaroup,40,infaroup,40,infaroup,40,0
infaro,19,infaroup,40,infaroup,40,infaroup,40,0
infaro,20,infaroup,40,infaroup,40,infaroup,40,0
infaro,21,infaroup,40,infaroup,40,infaroup,40,0
infaro,22,infaroup,40,infaroup,40,infaroup,40,0
infaro,23,infaroup,40,infaroup,40,infaroup,40,0
infaro,24,infaroup,40,infaroup,40,infaroup,40,10
infaro,25,infaroup,40,infaroup,40,infaroup,40,0
infaro,26,infaroup,40,infaroup,40,infaroup,40,10
infaro,27,infaroup,40,infaroup,40,infaroup,40,0
infaro,28,infaroup,40,infaroup,40,infaroup,40,20
infaro,29,infaroup,40,infaroup,40,infaroup,40,20
infaro,30,infaroup,40,infaroup,40,infaroup,40,0
infaro,31,infaroup,40,infaroup,40,infaroup,40,0
infaro,32,infaroup,40,infaroup,40,infaroup,40,20
infaro,33,infaroup,40,infaroup,40,infaroup,40,0
infaro,34,infaroup,40,infaroup,40,infaroup,40,0
infaro,35,infaroup,40,infaroup,40,infaroup,40,0
infaro,36,infaroup,40,infaroup,40,infaroup,40,0
infaro,37,infaroup,40,infaroup,40,infaroup,40,20
infaro,38,infaroup,40,infaroup,40,infaroup,40,0
infaro,39,infaroup,40,infaroup,40,infaroup,40,0
infaro,40,infaroup,40,infaroup,40,infaroup,40,0
infaro,41,infaroup,40,infaroup,40,infaroup,40,10
infaro,42,infaroup,40,infaroup,40,infaroup,40,10
infaroup,10,infaroup,40,infaroup,40,infaroup,40,150
infaroup,11,infaroup,40,infaroup,40,infaroup,40,150
infaroup,12,infaroup,40,infaroup,40,infaroup,40,140
infaroup,13,infaroup,40,infaroup,40,infaroup,40,110
infaroup,14,infaroup,40,infaroup,40,infaroup,40,70
infaroup,15,infaroup,40,infaroup,40,infaroup,40,70
infaroup,16,infaroup,40,infaroup,40,infaroup,40,70
infaroup,17,infaroup,40,infaroup,40,infaroup,40,70
infaroup,18,infaroup,40,infaroup,40,infaroup,40,50
infaroup,19,infaroup,40,infaroup,40,infaroup,40,30
infaroup,20,infaroup,40,infaroup,40,infaroup,40,10
infaroup,21,infaroup,40,infaroup,40,infaroup,40,20
infaroup,22,infaroup,40,infaroup,40,infaroup,40,20
infaroup,23,infaroup,40,infaroup,40,infaroup,40,20
infaroup,24,infaroup,40,infaroup,40,infaroup,40,30
infaroup,25,infaroup,40,infaroup,40,infaroup,40,10
infaroup,26,infaroup,40,infaroup,40,infaroup,40,10
infaroup,27,infaroup,40,infaroup,40,infaroup,40,10
infaroup,28,infaroup,40,infaroup,40,infaroup,40,70
infaroup,29,infaroup,40,infaroup,40,infaroup,40,20
infaroup,30,infaroup,40,infaroup,40,infaroup,40,10
infaroup,31,infaroup,40,infaroup,40,infaroup,40,10
infaroup,32,infaroup,40,infaroup,40,infaroup,40,10
infaroup,33,infaroup,40,infaroup,40,infaroup,40,10
infaroup,34,infaroup,40,infaroup,40,infaroup,40,10
infaroup,35,infaroup,40,infaroup,40,infaroup,40,20
infaroup,36,infaroup,40,infaroup,40,infaroup,40,30
infaroup,37,infaroup,40,infaroup,40,infaroup,40,40
infaroup,38,infaroup,40,infaroup,40,infaroup,40,50
infaroup,39,infaroup,40,infaroup,40,infaroup,40,50
infaroup,40,infaroup,40,infaroup,40,infaroup,40,510
infaroup,41,infaroup,40,infaroup,40,infaroup,40,30
infaroup,42,infaroup,40,infaroup,40,infaroup,40,20
