maintained,technique,is,OUTFARO,and,the,number,is,40
slipcut,45,outfaro,40,outfaro,40,outfaro,40,0
slipcut,46,outfaro,40,outfaro,40,outfaro,40,0
slipcut,47,outfaro,40,outfaro,40,outfaro,40,10
slipcut,48,outfaro,40,outfaro,40,outfaro,40,10
slipcut,49,outfaro,40,outfaro,40,outfaro,40,10
slipcut,50,outfaro,40,outfaro,40,outfaro,40,10
slipcut,51,outfaro,40,outfaro,40,outfaro,40,10
slipcut,2,outfaro,40,outfaro,40,outfaro,40,270
slipcut,3,outfaro,40,outfaro,40,outfaro,40,270
slipcut,4,outfaro,40,outfaro,40,outfaro,40,270
slipcut,5,outfaro,40,outfaro,40,outfaro,40,260
slipcut,6,outfaro,40,outfaro,40,outfaro,40,240
slipcut,7,outfaro,40,outfaro,40,outfaro,40,220
slipcut,8,outfaro,40,outfaro,40,outfaro,40,200
slipcut,9,outfaro,40,outfaro,40,outfaro,40,180
slipcut,10,outfaro,40,outfaro,40,outfaro,40,160
slipcut,11,outfaro,40,outfaro,40,outfaro,40,150
slipcut,12,outfaro,40,outfaro,40,outfaro,40,150
slipcut,13,outfaro,40,outfaro,40,outfaro,40,140
slipcut,14,outfaro,40,outfaro,40,outfaro,40,130
slipcut,15,outfaro,40,outfaro,40,outfaro,40,120
slipcut,16,outfaro,40,outfaro,40,outfaro,40,110
slipcut,17,outfaro,40,outfaro,40,outfaro,40,100
slipcut,18,outfaro,40,outfaro,40,outfaro,40,90
slipcut,19,outfaro,40,outfaro,40,outfaro,40,70
slipcut,20,outfaro,40,outfaro,40,outfaro,40,50
slipcut,21,outfaro,40,outfaro,40,outfaro,40,30
slipcut,22,outfaro,40,outfaro,40,outfaro,40,30
slipcut,23,outfaro,40,outfaro,40,outfaro,40,30
slipcut,24,outfaro,40,outfaro,40,outfaro,40,30
slipcut,25,outfaro,40,outfaro,40,outfaro,40,20
slipcut,26,outfaro,40,outfaro,40,outfaro,40,20
slipcut,27,outfaro,40,outfaro,40,outfaro,40,20
slipcut,28,outfaro,40,outfaro,40,outfaro,40,10
slipcut,29,outfaro,40,outfaro,40,outfaro,40,0
slipcut,30,outfaro,40,outfaro,40,outfaro,40,0
slipcut,31,outfaro,40,outfaro,40,outfaro,40,0
slipcut,32,outfaro,40,outfaro,40,outfaro,40,0
slipcut,33,outfaro,40,outfaro,40,outfaro,40,10
slipcut,34,outfaro,40,outfaro,40,outfaro,40,0
slipcut,35,outfaro,40,outfaro,40,outfaro,40,0
slipcut,36,outfaro,40,outfaro,40,outfaro,40,0
slipcut,37,outfaro,40,outfaro,40,outfaro,40,0
slipcut,38,outfaro,40,outfaro,40,outfaro,40,0
slipcut,39,outfaro,40,outfaro,40,outfaro,40,0
slipcut,40,outfaro,40,outfaro,40,outfaro,40,0
slipcut,41,outfaro,40,outfaro,40,outfaro,40,0
slipcut,42,outfaro,40,outfaro,40,outfaro,40,0
slipcut,43,outfaro,40,outfaro,40,outfaro,40,0
slipcut,44,outfaro,40,outfaro,40,outfaro,40,0
slipcut,45,outfaro,40,outfaro,40,outfaro,40,20
slipcut,46,outfaro,40,outfaro,40,outfaro,40,30
slipcut,47,outfaro,40,outfaro,40,outfaro,40,30
slipcut,48,outfaro,40,outfaro,40,outfaro,40,30
slipcut,49,outfaro,40,outfaro,40,outfaro,40,30
slipcut,50,outfaro,40,outfaro,40,outfaro,40,30
slipcut,51,outfaro,40,outfaro,40,outfaro,40,30
peal,2,outfaro,40,outfaro,40,outfaro,40,270
peal,3,outfaro,40,outfaro,40,outfaro,40,250
peal,4,outfaro,40,outfaro,40,outfaro,40,230
peal,5,outfaro,40,outfaro,40,outfaro,40,230
peal,6,outfaro,40,outfaro,40,outfaro,40,190
peal,7,outfaro,40,outfaro,40,outfaro,40,190
peal,8,outfaro,40,outfaro,40,outfaro,40,150
peal,9,outfaro,40,outfaro,40,outfaro,40,180
peal,10,outfaro,40,outfaro,40,outfaro,40,150
peal,11,outfaro,40,outfaro,40,outfaro,40,170
peal,12,outfaro,40,outfaro,40,outfaro,40,150
peal,13,outfaro,40,outfaro,40,outfaro,40,170
peal,14,outfaro,40,outfaro,40,outfaro,40,170
peal,15,outfaro,40,outfaro,40,outfaro,40,170
peal,16,outfaro,40,outfaro,40,outfaro,40,150
peal,17,outfaro,40,outfaro,40,outfaro,40,150
peal,18,outfaro,40,outfaro,40,outfaro,40,150
peal,19,outfaro,40,outfaro,40,outfaro,40,150
peal,20,outfaro,40,outfaro,40,outfaro,40,150
peal,21,outfaro,40,outfaro,40,outfaro,40,150
peal,22,outfaro,40,outfaro,40,outfaro,40,150
peal,23,outfaro,40,outfaro,40,outfaro,40,130
peal,24,outfaro,40,outfaro,40,outfaro,40,120
peal,25,outfaro,40,outfaro,40,outfaro,40,120
peal,26,outfaro,40,outfaro,40,outfaro,40,90
peal,27,outfaro,40,outfaro,40,outfaro,40,90
peal,28,outfaro,40,outfaro,40,outfaro,40,60
peal,29,outfaro,40,outfaro,40,outfaro,40,80
peal,30,outfaro,40,outfaro,40,outfaro,40,80
peal,31,outfaro,40,outfaro,40,outfaro,40,80
peal,32,outfaro,40,outfaro,40,outfaro,40,70
peal,33,outfaro,40,outfaro,40,outfaro,40,60
peal,34,outfaro,40,outfaro,40,outfaro,40,60
peal,35,outfaro,40,outfaro,40,outfaro,40,50
peal,36,outfaro,40,outfaro,40,outfaro,40,40
peal,37,outfaro,40,outfaro,40,outfaro,40,40
peal,38,outfaro,40,outfaro,40,outfaro,40,30
peal,39,outfaro,40,outfaro,40,outfaro,40,30
peal,40,outfaro,40,outfaro,40,outfaro,40,10
peal,41,outfaro,40,outfaro,40,outfaro,40,20
peal,42,outfaro,40,outfaro,40,outfaro,40,30
peal,43,outfaro,40,outfaro,40,outfaro,40,40
peal,44,outfaro,40,outfaro,40,outfaro,40,20
peal,45,outfaro,40,outfaro,40,outfaro,40,20
peal,46,outfaro,40,outfaro,40,outfaro,40,0
peal,47,outfaro,40,outfaro,40,outfaro,40,20
peal,48,outfaro,40,outfaro,40,outfaro,40,0
peal,49,outfaro,40,outfaro,40,outfaro,40,0
peal,50,outfaro,40,outfaro,40,outfaro,40,0
peal,51,outfaro,40,outfaro,40,outfaro,40,0
pealup,2,outfaro,40,outfaro,40,outfaro,40,270
pealup,3,outfaro,40,outfaro,40,outfaro,40,270
pealup,4,outfaro,40,outfaro,40,outfaro,40,270
pealup,5,outfaro,40,outfaro,40,outfaro,40,260
pealup,6,outfaro,40,outfaro,40,outfaro,40,240
pealup,7,outfaro,40,outfaro,40,outfaro,40,220
pealup,8,outfaro,40,outfaro,40,outfaro,40,200
pealup,9,outfaro,40,outfaro,40,outfaro,40,190
pealup,10,outfaro,40,outfaro,40,outfaro,40,160
pealup,11,outfaro,40,outfaro,40,outfaro,40,170
pealup,12,outfaro,40,outfaro,40,outfaro,40,150
pealup,13,outfaro,40,outfaro,40,outfaro,40,150
pealup,14,outfaro,40,outfaro,40,outfaro,40,150
pealup,15,outfaro,40,outfaro,40,outfaro,40,130
pealup,16,outfaro,40,outfaro,40,outfaro,40,110
pealup,17,outfaro,40,outfaro,40,outfaro,40,110
pealup,18,outfaro,40,outfaro,40,outfaro,40,90
pealup,19,outfaro,40,outfaro,40,outfaro,40,90
pealup,20,outfaro,40,outfaro,40,outfaro,40,60
pealup,21,outfaro,40,outfaro,40,outfaro,40,60
pealup,22,outfaro,40,outfaro,40,outfaro,40,30
pealup,23,outfaro,40,outfaro,40,outfaro,40,30
pealup,24,outfaro,40,outfaro,40,outfaro,40,70
pealup,25,outfaro,40,outfaro,40,outfaro,40,30
pealup,26,outfaro,40,outfaro,40,outfaro,40,20
pealup,27,outfaro,40,outfaro,40,outfaro,40,50
pealup,28,outfaro,40,outfaro,40,outfaro,40,10
pealup,29,outfaro,40,outfaro,40,outfaro,40,10
pealup,30,outfaro,40,outfaro,40,outfaro,40,0
pealup,31,outfaro,40,outfaro,40,outfaro,40,10
pealup,32,outfaro,40,outfaro,40,outfaro,40,10
pealup,33,outfaro,40,outfaro,40,outfaro,40,70
pealup,34,outfaro,40,outfaro,40,outfaro,40,10
pealup,35,outfaro,40,outfaro,40,outfaro,40,20
pealup,36,outfaro,40,outfaro,40,outfaro,40,40
pealup,37,outfaro,40,outfaro,40,outfaro,40,10
pealup,38,outfaro,40,outfaro,40,outfaro,40,0
pealup,39,outfaro,40,outfaro,40,outfaro,40,20
pealup,40,outfaro,40,outfaro,40,outfaro,40,0
pealup,41,outfaro,40,outfaro,40,outfaro,40,0
pealup,42,outfaro,40,outfaro,40,outfaro,40,0
pealup,43,outfaro,40,outfaro,40,outfaro,40,0
pealup,44,outfaro,40,outfaro,40,outfaro,40,0
pealup,45,outfaro,40,outfaro,40,outfaro,40,40
pealup,46,outfaro,40,outfaro,40,outfaro,40,0
pealup,47,outfaro,40,outfaro,40,outfaro,40,10
pealup,48,outfaro,40,outfaro,40,outfaro,40,40
pealup,49,outfaro,40,outfaro,40,outfaro,40,20
pealup,50,outfaro,40,outfaro,40,outfaro,40,20
pealup,51,outfaro,40,outfaro,40,outfaro,40,20
infaro,10,outfaro,40,outfaro,40,outfaro,40,160
infaro,11,outfaro,40,outfaro,40,outfaro,40,160
infaro,12,outfaro,40,outfaro,40,outfaro,40,140
infaro,13,outfaro,40,outfaro,40,outfaro,40,100
infaro,14,outfaro,40,outfaro,40,outfaro,40,60
infaro,15,outfaro,40,outfaro,40,outfaro,40,60
infaro,16,outfaro,40,outfaro,40,outfaro,40,60
infaro,17,outfaro,40,outfaro,40,outfaro,40,60
infaro,18,outfaro,40,outfaro,40,outfaro,40,50
infaro,19,outfaro,40,outfaro,40,outfaro,40,20
infaro,20,outfaro,40,outfaro,40,outfaro,40,0
infaro,21,outfaro,40,outfaro,40,outfaro,40,10
infaro,22,outfaro,40,outfaro,40,outfaro,40,10
infaro,23,outfaro,40,outfaro,40,outfaro,40,0
infaro,24,outfaro,40,outfaro,40,outfaro,40,10
infaro,25,outfaro,40,outfaro,40,outfaro,40,10
infaro,26,outfaro,40,outfaro,40,outfaro,40,0
infaro,27,outfaro,40,outfaro,40,outfaro,40,30
infaro,28,outfaro,40,outfaro,40,outfaro,40,0
infaro,29,outfaro,40,outfaro,40,outfaro,40,0
infaro,30,outfaro,40,outfaro,40,outfaro,40,0
infaro,31,outfaro,40,outfaro,40,outfaro,40,0
infaro,32,outfaro,40,outfaro,40,outfaro,40,0
infaro,33,outfaro,40,outfaro,40,outfaro,40,20
infaro,34,outfaro,40,outfaro,40,outfaro,40,0
infaro,35,outfaro,40,outfaro,40,outfaro,40,0
infaro,36,outfaro,40,outfaro,40,outfaro,40,10
infaro,37,outfaro,40,outfaro,40,outfaro,40,0
infaro,38,outfaro,40,outfaro,40,outfaro,40,20
infaro,39,outfaro,40,outfaro,40,outfaro,40,120
infaro,40,outfaro,40,outfaro,40,outfaro,40,120
infaro,41,outfaro,40,outfaro,40,outfaro,40,0
infaro,42,outfaro,40,outfaro,40,outfaro,40,0
infaroup,10,outfaro,40,outfaro,40,outfaro,40,60
infaroup,11,outfaro,40,outfaro,40,outfaro,40,30
infaroup,12,outfaro,40,outfaro,40,outfaro,40,40
infaroup,13,outfaro,40,outfaro,40,outfaro,40,20
infaroup,14,outfaro,40,outfaro,40,outfaro,40,10
infaroup,15,outfaro,40,outfaro,40,outfaro,40,0
infaroup,16,outfaro,40,outfaro,40,outfaro,40,10
infaroup,17,outfaro,40,outfaro,40,outfaro,40,0
infaroup,18,outfaro,40,outfaro,40,outfaro,40,0
infaroup,19,outfaro,40,outfaro,40,outfaro,40,0
infaroup,20,outfaro,40,outfaro,40,outfaro,40,0
infaroup,21,outfaro,40,outfaro,40,outfaro,40,0
infaroup,22,outfaro,40,outfaro,40,outfaro,40,0
infaroup,23,outfaro,40,outfaro,40,outfaro,40,0
infaroup,24,outfaro,40,outfaro,40,outfaro,40,10
infaroup,25,outfaro,40,outfaro,40,outfaro,40,0
infaroup,26,outfaro,40,outfaro,40,outfaro,40,0
infaroup,27,outfaro,40,outfaro,40,outfaro,40,10
infaroup,28,outfaro,40,outfaro,40,outfaro,40,20
infaroup,29,outfaro,40,outfaro,40,outfaro,40,0
infaroup,30,outfaro,40,outfaro,40,outfaro,40,10
infaroup,31,outfaro,40,outfaro,40,outfaro,40,10
infaroup,32,outfaro,40,outfaro,40,outfaro,40,10
infaroup,33,outfaro,40,outfaro,40,outfaro,40,0
infaroup,34,outfaro,40,outfaro,40,outfaro,40,0
infaroup,35,outfaro,40,outfaro,40,outfaro,40,0
infaroup,36,outfaro,40,outfaro,40,outfaro,40,20
infaroup,37,outfaro,40,outfaro,40,outfaro,40,10
infaroup,38,outfaro,40,outfaro,40,outfaro,40,0
infaroup,39,outfaro,40,outfaro,40,outfaro,40,0
infaroup,40,outfaro,40,outfaro,40,outfaro,40,0
infaroup,41,outfaro,40,outfaro,40,outfaro,40,10
infaroup,42,outfaro,40,outfaro,40,outfaro,40,20
outfaro,10,outfaro,40,outfaro,40,outfaro,40,160
outfaro,11,outfaro,40,outfaro,40,outfaro,40,160
outfaro,12,outfaro,40,outfaro,40,outfaro,40,140
outfaro,13,outfaro,40,outfaro,40,outfaro,40,140
outfaro,14,outfaro,40,outfaro,40,outfaro,40,100
outfaro,15,outfaro,40,outfaro,40,outfaro,40,80
outfaro,16,outfaro,40,outfaro,40,outfaro,40,80
outfaro,17,outfaro,40,outfaro,40,outfaro,40,80
outfaro,18,outfaro,40,outfaro,40,outfaro,40,70
outfaro,19,outfaro,40,outfaro,40,outfaro,40,50
outfaro,20,outfaro,40,outfaro,40,outfaro,40,30
outfaro,21,outfaro,40,outfaro,40,outfaro,40,20
outfaro,22,outfaro,40,outfaro,40,outfaro,40,20
outfaro,23,outfaro,40,outfaro,40,outfaro,40,20
outfaro,24,outfaro,40,outfaro,40,outfaro,40,50
outfaro,25,outfaro,40,outfaro,40,outfaro,40,20
outfaro,26,outfaro,40,outfaro,40,outfaro,40,20
outfaro,27,outfaro,40,outfaro,40,outfaro,40,20
outfaro,28,outfaro,40,outfaro,40,outfaro,40,70
outfaro,29,outfaro,40,outfaro,40,outfaro,40,30
outfaro,30,outfaro,40,outfaro,40,outfaro,40,20
outfaro,31,outfaro,40,outfaro,40,outfaro,40,30
outfaro,32,outfaro,40,outfaro,40,outfaro,40,20
outfaro,33,outfaro,40,outfaro,40,outfaro,40,20
outfaro,34,outfaro,40,outfaro,40,outfaro,40,20
outfaro,35,outfaro,40,outfaro,40,outfaro,40,20
outfaro,36,outfaro,40,outfaro,40,outfaro,40,40
outfaro,37,outfaro,40,outfaro,40,outfaro,40,50
outfaro,38,outfaro,40,outfaro,40,outfaro,40,60
outfaro,39,outfaro,40,outfaro,40,outfaro,40,60
outfaro,40,outfaro,40,outfaro,40,outfaro,40,510
outfaro,41,outfaro,40,outfaro,40,outfaro,40,40
outfaro,42,outfaro,40,outfaro,40,outfaro,40,30
outfaroup,10,outfaro,40,outfaro,40,outfaro,40,70
outfaroup,11,outfaro,40,outfaro,40,outfaro,40,30
outfaroup,12,outfaro,40,outfaro,40,outfaro,40,40
outfaroup,13,outfaro,40,outfaro,40,outfaro,40,20
outfaroup,14,outfaro,40,outfaro,40,outfaro,40,30
outfaroup,15,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,16,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,17,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,18,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,19,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,20,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,21,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,22,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,23,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,24,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,25,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,26,outfaro,40,outfaro,40,outfaro,40,20
outfaroup,27,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,28,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,29,outfaro,40,outfaro,40,outfaro,40,20
outfaroup,30,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,31,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,32,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,33,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,34,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,35,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,36,outfaro,40,outfaro,40,outfaro,40,10
outfaroup,37,outfaro,40,outfaro,40,outfaro,40,30
outfaroup,38,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,39,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,40,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,41,outfaro,40,outfaro,40,outfaro,40,0
outfaroup,42,outfaro,40,outfaro,40,outfaro,40,20
