maintained,technique,is,SLIPCUTUP,and,the,number,is,30
cut,35,slipcut,30,slipcut,30,slipcut,30,-10
cut,36,slipcut,30,slipcut,30,slipcut,30,-10
cut,37,slipcut,30,slipcut,30,slipcut,30,-10
cut,38,slipcut,30,slipcut,30,slipcut,30,-10
cut,39,slipcut,30,slipcut,30,slipcut,30,-10
cut,40,slipcut,30,slipcut,30,slipcut,30,-10
cut,41,slipcut,30,slipcut,30,slipcut,30,-10
cut,42,slipcut,30,slipcut,30,slipcut,30,-10
cut,43,slipcut,30,slipcut,30,slipcut,30,-10
cut,44,slipcut,30,slipcut,30,slipcut,30,-10
cut,45,slipcut,30,slipcut,30,slipcut,30,-10
cut,46,slipcut,30,slipcut,30,slipcut,30,-10
cut,47,slipcut,30,slipcut,30,slipcut,30,-10
cut,48,slipcut,30,slipcut,30,slipcut,30,-10
cut,49,slipcut,30,slipcut,30,slipcut,30,-10
cut,50,slipcut,30,slipcut,30,slipcut,30,-10
cut,51,slipcut,30,slipcut,30,slipcut,30,280
slipcut,2,slipcut,30,slipcut,30,slipcut,30,190
slipcut,3,slipcut,30,slipcut,30,slipcut,30,180
slipcut,4,slipcut,30,slipcut,30,slipcut,30,170
slipcut,5,slipcut,30,slipcut,30,slipcut,30,160
slipcut,6,slipcut,30,slipcut,30,slipcut,30,150
slipcut,7,slipcut,30,slipcut,30,slipcut,30,140
slipcut,8,slipcut,30,slipcut,30,slipcut,30,130
slipcut,9,slipcut,30,slipcut,30,slipcut,30,120
slipcut,10,slipcut,30,slipcut,30,slipcut,30,110
slipcut,11,slipcut,30,slipcut,30,slipcut,30,100
slipcut,12,slipcut,30,slipcut,30,slipcut,30,90
slipcut,13,slipcut,30,slipcut,30,slipcut,30,80
slipcut,14,slipcut,30,slipcut,30,slipcut,30,70
slipcut,15,slipcut,30,slipcut,30,slipcut,30,60
slipcut,16,slipcut,30,slipcut,30,slipcut,30,50
slipcut,17,slipcut,30,slipcut,30,slipcut,30,40
slipcut,18,slipcut,30,slipcut,30,slipcut,30,30
slipcut,19,slipcut,30,slipcut,30,slipcut,30,20
slipcut,20,slipcut,30,slipcut,30,slipcut,30,10
slipcut,21,slipcut,30,slipcut,30,slipcut,30,0
slipcut,22,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,23,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,24,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,25,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,26,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,27,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,28,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,29,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,30,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,31,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,32,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,33,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,34,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,35,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,36,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,37,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,38,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,39,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,40,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,41,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,42,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,43,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,44,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,45,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,46,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,47,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,48,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,49,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,50,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,51,slipcut,30,slipcut,30,slipcut,30,-10
slipcut,2,slipcut,30,slipcut,30,slipcut,30,220
slipcut,3,slipcut,30,slipcut,30,slipcut,30,230
slipcut,4,slipcut,30,slipcut,30,slipcut,30,240
slipcut,5,slipcut,30,slipcut,30,slipcut,30,250
slipcut,6,slipcut,30,slipcut,30,slipcut,30,260
slipcut,7,slipcut,30,slipcut,30,slipcut,30,270
slipcut,8,slipcut,30,slipcut,30,slipcut,30,280
slipcut,9,slipcut,30,slipcut,30,slipcut,30,290
slipcut,10,slipcut,30,slipcut,30,slipcut,30,300
slipcut,11,slipcut,30,slipcut,30,slipcut,30,310
slipcut,12,slipcut,30,slipcut,30,slipcut,30,320
slipcut,13,slipcut,30,slipcut,30,slipcut,30,330
slipcut,14,slipcut,30,slipcut,30,slipcut,30,340
slipcut,15,slipcut,30,slipcut,30,slipcut,30,350
slipcut,16,slipcut,30,slipcut,30,slipcut,30,360
slipcut,17,slipcut,30,slipcut,30,slipcut,30,370
slipcut,18,slipcut,30,slipcut,30,slipcut,30,380
slipcut,19,slipcut,30,slipcut,30,slipcut,30,390
slipcut,20,slipcut,30,slipcut,30,slipcut,30,400
slipcut,21,slipcut,30,slipcut,30,slipcut,30,410
slipcut,22,slipcut,30,slipcut,30,slipcut,30,420
slipcut,23,slipcut,30,slipcut,30,slipcut,30,430
slipcut,24,slipcut,30,slipcut,30,slipcut,30,440
slipcut,25,slipcut,30,slipcut,30,slipcut,30,450
slipcut,26,slipcut,30,slipcut,30,slipcut,30,460
slipcut,27,slipcut,30,slipcut,30,slipcut,30,470
slipcut,28,slipcut,30,slipcut,30,slipcut,30,480
slipcut,29,slipcut,30,slipcut,30,slipcut,30,490
slipcut,30,slipcut,30,slipcut,30,slipcut,30,510
slipcut,31,slipcut,30,slipcut,30,slipcut,30,490
slipcut,32,slipcut,30,slipcut,30,slipcut,30,480
slipcut,33,slipcut,30,slipcut,30,slipcut,30,470
slipcut,34,slipcut,30,slipcut,30,slipcut,30,460
slipcut,35,slipcut,30,slipcut,30,slipcut,30,450
slipcut,36,slipcut,30,slipcut,30,slipcut,30,440
slipcut,37,slipcut,30,slipcut,30,slipcut,30,430
slipcut,38,slipcut,30,slipcut,30,slipcut,30,420
slipcut,39,slipcut,30,slipcut,30,slipcut,30,410
slipcut,40,slipcut,30,slipcut,30,slipcut,30,400
slipcut,41,slipcut,30,slipcut,30,slipcut,30,390
slipcut,42,slipcut,30,slipcut,30,slipcut,30,380
slipcut,43,slipcut,30,slipcut,30,slipcut,30,370
slipcut,44,slipcut,30,slipcut,30,slipcut,30,360
slipcut,45,slipcut,30,slipcut,30,slipcut,30,350
slipcut,46,slipcut,30,slipcut,30,slipcut,30,340
slipcut,47,slipcut,30,slipcut,30,slipcut,30,330
slipcut,48,slipcut,30,slipcut,30,slipcut,30,320
slipcut,49,slipcut,30,slipcut,30,slipcut,30,310
slipcut,50,slipcut,30,slipcut,30,slipcut,30,300
slipcut,51,slipcut,30,slipcut,30,slipcut,30,290
peal,2,slipcut,30,slipcut,30,slipcut,30,190
peal,3,slipcut,30,slipcut,30,slipcut,30,190
peal,4,slipcut,30,slipcut,30,slipcut,30,170
peal,5,slipcut,30,slipcut,30,slipcut,30,170
peal,6,slipcut,30,slipcut,30,slipcut,30,150
peal,7,slipcut,30,slipcut,30,slipcut,30,150
peal,8,slipcut,30,slipcut,30,slipcut,30,130
peal,9,slipcut,30,slipcut,30,slipcut,30,130
peal,10,slipcut,30,slipcut,30,slipcut,30,110
peal,11,slipcut,30,slipcut,30,slipcut,30,110
peal,12,slipcut,30,slipcut,30,slipcut,30,90
peal,13,slipcut,30,slipcut,30,slipcut,30,90
peal,14,slipcut,30,slipcut,30,slipcut,30,70
peal,15,slipcut,30,slipcut,30,slipcut,30,70
peal,16,slipcut,30,slipcut,30,slipcut,30,50
peal,17,slipcut,30,slipcut,30,slipcut,30,50
peal,18,slipcut,30,slipcut,30,slipcut,30,30
peal,19,slipcut,30,slipcut,30,slipcut,30,30
peal,20,slipcut,30,slipcut,30,slipcut,30,10
peal,21,slipcut,30,slipcut,30,slipcut,30,10
peal,22,slipcut,30,slipcut,30,slipcut,30,-10
peal,23,slipcut,30,slipcut,30,slipcut,30,0
peal,24,slipcut,30,slipcut,30,slipcut,30,-10
peal,25,slipcut,30,slipcut,30,slipcut,30,0
peal,26,slipcut,30,slipcut,30,slipcut,30,-10
peal,27,slipcut,30,slipcut,30,slipcut,30,0
peal,28,slipcut,30,slipcut,30,slipcut,30,-10
peal,29,slipcut,30,slipcut,30,slipcut,30,0
peal,30,slipcut,30,slipcut,30,slipcut,30,-10
peal,31,slipcut,30,slipcut,30,slipcut,30,0
peal,32,slipcut,30,slipcut,30,slipcut,30,-10
peal,33,slipcut,30,slipcut,30,slipcut,30,0
peal,34,slipcut,30,slipcut,30,slipcut,30,-10
peal,35,slipcut,30,slipcut,30,slipcut,30,0
peal,36,slipcut,30,slipcut,30,slipcut,30,-10
peal,37,slipcut,30,slipcut,30,slipcut,30,0
peal,38,slipcut,30,slipcut,30,slipcut,30,-10
peal,39,slipcut,30,slipcut,30,slipcut,30,0
peal,40,slipcut,30,slipcut,30,slipcut,30,-10
peal,41,slipcut,30,slipcut,30,slipcut,30,0
peal,42,slipcut,30,slipcut,30,slipcut,30,-10
peal,43,slipcut,30,slipcut,30,slipcut,30,0
peal,44,slipcut,30,slipcut,30,slipcut,30,-10
peal,45,slipcut,30,slipcut,30,slipcut,30,-10
peal,46,slipcut,30,slipcut,30,slipcut,30,0
peal,47,slipcut,30,slipcut,30,slipcut,30,-10
peal,48,slipcut,30,slipcut,30,slipcut,30,0
peal,49,slipcut,30,slipcut,30,slipcut,30,-10
peal,50,slipcut,30,slipcut,30,slipcut,30,0
peal,51,slipcut,30,slipcut,30,slipcut,30,-10
pealup,2,slipcut,30,slipcut,30,slipcut,30,220
pealup,3,slipcut,30,slipcut,30,slipcut,30,210
pealup,4,slipcut,30,slipcut,30,slipcut,30,220
pealup,5,slipcut,30,slipcut,30,slipcut,30,210
pealup,6,slipcut,30,slipcut,30,slipcut,30,220
pealup,7,slipcut,30,slipcut,30,slipcut,30,210
pealup,8,slipcut,30,slipcut,30,slipcut,30,220
pealup,9,slipcut,30,slipcut,30,slipcut,30,210
pealup,10,slipcut,30,slipcut,30,slipcut,30,220
pealup,11,slipcut,30,slipcut,30,slipcut,30,210
pealup,12,slipcut,30,slipcut,30,slipcut,30,220
pealup,13,slipcut,30,slipcut,30,slipcut,30,210
pealup,14,slipcut,30,slipcut,30,slipcut,30,220
pealup,15,slipcut,30,slipcut,30,slipcut,30,210
pealup,16,slipcut,30,slipcut,30,slipcut,30,220
pealup,17,slipcut,30,slipcut,30,slipcut,30,210
pealup,18,slipcut,30,slipcut,30,slipcut,30,220
pealup,19,slipcut,30,slipcut,30,slipcut,30,210
pealup,20,slipcut,30,slipcut,30,slipcut,30,220
pealup,21,slipcut,30,slipcut,30,slipcut,30,210
pealup,22,slipcut,30,slipcut,30,slipcut,30,220
pealup,23,slipcut,30,slipcut,30,slipcut,30,210
pealup,24,slipcut,30,slipcut,30,slipcut,30,220
pealup,25,slipcut,30,slipcut,30,slipcut,30,210
pealup,26,slipcut,30,slipcut,30,slipcut,30,220
pealup,27,slipcut,30,slipcut,30,slipcut,30,210
pealup,28,slipcut,30,slipcut,30,slipcut,30,220
pealup,29,slipcut,30,slipcut,30,slipcut,30,210
pealup,30,slipcut,30,slipcut,30,slipcut,30,230
pealup,31,slipcut,30,slipcut,30,slipcut,30,200
pealup,32,slipcut,30,slipcut,30,slipcut,30,200
pealup,33,slipcut,30,slipcut,30,slipcut,30,180
pealup,34,slipcut,30,slipcut,30,slipcut,30,180
pealup,35,slipcut,30,slipcut,30,slipcut,30,160
pealup,36,slipcut,30,slipcut,30,slipcut,30,160
pealup,37,slipcut,30,slipcut,30,slipcut,30,140
pealup,38,slipcut,30,slipcut,30,slipcut,30,140
pealup,39,slipcut,30,slipcut,30,slipcut,30,120
pealup,40,slipcut,30,slipcut,30,slipcut,30,120
pealup,41,slipcut,30,slipcut,30,slipcut,30,100
pealup,42,slipcut,30,slipcut,30,slipcut,30,100
pealup,43,slipcut,30,slipcut,30,slipcut,30,80
pealup,44,slipcut,30,slipcut,30,slipcut,30,80
pealup,45,slipcut,30,slipcut,30,slipcut,30,60
pealup,46,slipcut,30,slipcut,30,slipcut,30,60
pealup,47,slipcut,30,slipcut,30,slipcut,30,40
pealup,48,slipcut,30,slipcut,30,slipcut,30,40
pealup,49,slipcut,30,slipcut,30,slipcut,30,20
pealup,50,slipcut,30,slipcut,30,slipcut,30,20
pealup,51,slipcut,30,slipcut,30,slipcut,30,0
infaro,10,slipcut,30,slipcut,30,slipcut,30,10
infaro,11,slipcut,30,slipcut,30,slipcut,30,-10
infaro,12,slipcut,30,slipcut,30,slipcut,30,-10
infaro,13,slipcut,30,slipcut,30,slipcut,30,-10
infaro,14,slipcut,30,slipcut,30,slipcut,30,-10
infaro,15,slipcut,30,slipcut,30,slipcut,30,-10
infaro,16,slipcut,30,slipcut,30,slipcut,30,-10
infaro,17,slipcut,30,slipcut,30,slipcut,30,-10
infaro,18,slipcut,30,slipcut,30,slipcut,30,-10
infaro,19,slipcut,30,slipcut,30,slipcut,30,-10
infaro,20,slipcut,30,slipcut,30,slipcut,30,-10
infaro,21,slipcut,30,slipcut,30,slipcut,30,-10
infaro,22,slipcut,30,slipcut,30,slipcut,30,-10
infaro,23,slipcut,30,slipcut,30,slipcut,30,-10
infaro,24,slipcut,30,slipcut,30,slipcut,30,-10
infaro,25,slipcut,30,slipcut,30,slipcut,30,-10
infaro,26,slipcut,30,slipcut,30,slipcut,30,-10
infaro,27,slipcut,30,slipcut,30,slipcut,30,-10
infaro,28,slipcut,30,slipcut,30,slipcut,30,-10
infaro,29,slipcut,30,slipcut,30,slipcut,30,-10
infaro,30,slipcut,30,slipcut,30,slipcut,30,-10
infaro,31,slipcut,30,slipcut,30,slipcut,30,-10
infaro,32,slipcut,30,slipcut,30,slipcut,30,-10
infaro,33,slipcut,30,slipcut,30,slipcut,30,-10
infaro,34,slipcut,30,slipcut,30,slipcut,30,-10
infaro,35,slipcut,30,slipcut,30,slipcut,30,-10
infaro,36,slipcut,30,slipcut,30,slipcut,30,-10
infaro,37,slipcut,30,slipcut,30,slipcut,30,-10
infaro,38,slipcut,30,slipcut,30,slipcut,30,-10
infaro,39,slipcut,30,slipcut,30,slipcut,30,-10
infaro,40,slipcut,30,slipcut,30,slipcut,30,0
infaro,41,slipcut,30,slipcut,30,slipcut,30,-10
infaro,42,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,10,slipcut,30,slipcut,30,slipcut,30,220
infaroup,11,slipcut,30,slipcut,30,slipcut,30,220
infaroup,12,slipcut,30,slipcut,30,slipcut,30,220
infaroup,13,slipcut,30,slipcut,30,slipcut,30,220
infaroup,14,slipcut,30,slipcut,30,slipcut,30,220
infaroup,15,slipcut,30,slipcut,30,slipcut,30,220
infaroup,16,slipcut,30,slipcut,30,slipcut,30,190
infaroup,17,slipcut,30,slipcut,30,slipcut,30,170
infaroup,18,slipcut,30,slipcut,30,slipcut,30,150
infaroup,19,slipcut,30,slipcut,30,slipcut,30,130
infaroup,20,slipcut,30,slipcut,30,slipcut,30,110
infaroup,21,slipcut,30,slipcut,30,slipcut,30,90
infaroup,22,slipcut,30,slipcut,30,slipcut,30,70
infaroup,23,slipcut,30,slipcut,30,slipcut,30,50
infaroup,24,slipcut,30,slipcut,30,slipcut,30,30
infaroup,25,slipcut,30,slipcut,30,slipcut,30,10
infaroup,26,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,27,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,28,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,29,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,30,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,31,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,32,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,33,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,34,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,35,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,36,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,37,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,38,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,39,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,40,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,41,slipcut,30,slipcut,30,slipcut,30,-10
infaroup,42,slipcut,30,slipcut,30,slipcut,30,-10
outfaro,10,slipcut,30,slipcut,30,slipcut,30,30
outfaro,11,slipcut,30,slipcut,30,slipcut,30,10
outfaro,12,slipcut,30,slipcut,30,slipcut,30,0
outfaro,13,slipcut,30,slipcut,30,slipcut,30,0
outfaro,14,slipcut,30,slipcut,30,slipcut,30,0
outfaro,15,slipcut,30,slipcut,30,slipcut,30,0
outfaro,16,slipcut,30,slipcut,30,slipcut,30,0
outfaro,17,slipcut,30,slipcut,30,slipcut,30,0
outfaro,18,slipcut,30,slipcut,30,slipcut,30,0
outfaro,19,slipcut,30,slipcut,30,slipcut,30,0
outfaro,20,slipcut,30,slipcut,30,slipcut,30,0
outfaro,21,slipcut,30,slipcut,30,slipcut,30,0
outfaro,22,slipcut,30,slipcut,30,slipcut,30,0
outfaro,23,slipcut,30,slipcut,30,slipcut,30,0
outfaro,24,slipcut,30,slipcut,30,slipcut,30,0
outfaro,25,slipcut,30,slipcut,30,slipcut,30,0
outfaro,26,slipcut,30,slipcut,30,slipcut,30,0
outfaro,27,slipcut,30,slipcut,30,slipcut,30,0
outfaro,28,slipcut,30,slipcut,30,slipcut,30,0
outfaro,29,slipcut,30,slipcut,30,slipcut,30,0
outfaro,30,slipcut,30,slipcut,30,slipcut,30,0
outfaro,31,slipcut,30,slipcut,30,slipcut,30,0
outfaro,32,slipcut,30,slipcut,30,slipcut,30,0
outfaro,33,slipcut,30,slipcut,30,slipcut,30,0
outfaro,34,slipcut,30,slipcut,30,slipcut,30,0
outfaro,35,slipcut,30,slipcut,30,slipcut,30,0
outfaro,36,slipcut,30,slipcut,30,slipcut,30,0
outfaro,37,slipcut,30,slipcut,30,slipcut,30,0
outfaro,38,slipcut,30,slipcut,30,slipcut,30,0
outfaro,39,slipcut,30,slipcut,30,slipcut,30,0
outfaro,40,slipcut,30,slipcut,30,slipcut,30,0
outfaro,41,slipcut,30,slipcut,30,slipcut,30,0
outfaro,42,slipcut,30,slipcut,30,slipcut,30,0
outfaroup,10,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,11,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,12,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,13,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,14,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,15,slipcut,30,slipcut,30,slipcut,30,220
outfaroup,16,slipcut,30,slipcut,30,slipcut,30,200
outfaroup,17,slipcut,30,slipcut,30,slipcut,30,180
outfaroup,18,slipcut,30,slipcut,30,slipcut,30,160
outfaroup,19,slipcut,30,slipcut,30,slipcut,30,140
outfaroup,20,slipcut,30,slipcut,30,slipcut,30,120
outfaroup,21,slipcut,30,slipcut,30,slipcut,30,100
outfaroup,22,slipcut,30,slipcut,30,slipcut,30,80
outfaroup,23,slipcut,30,slipcut,30,slipcut,30,60
outfaroup,24,slipcut,30,slipcut,30,slipcut,30,40
outfaroup,25,slipcut,30,slipcut,30,slipcut,30,20
outfaroup,26,slipcut,30,slipcut,30,slipcut,30,0
outfaroup,27,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,28,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,29,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,30,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,31,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,32,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,33,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,34,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,35,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,36,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,37,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,38,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,39,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,40,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,41,slipcut,30,slipcut,30,slipcut,30,-10
outfaroup,42,slipcut,30,slipcut,30,slipcut,30,-10
