maintained,technique,is,OUTFAROUP,and,the,number,is,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,1,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,2,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,3,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,4,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,5,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,6,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,7,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,8,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,9,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,10,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,11,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,12,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,13,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,14,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,15,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,16,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,17,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,18,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,19,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,20,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,21,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,22,70
outfaroup,30,outfaroup,30,outfaroup,30,cut,23,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,24,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,25,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,26,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,27,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,28,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,29,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,30,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,31,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,32,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,33,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,34,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,35,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,36,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,37,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,38,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,39,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,40,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,41,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,42,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,43,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,44,35
outfaroup,30,outfaroup,30,outfaroup,30,cut,45,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,46,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,47,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,48,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,49,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,50,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,51,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,2,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,3,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,4,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,5,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,6,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,7,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,8,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,9,40
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,10,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,11,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,12,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,13,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,14,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,15,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,16,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,17,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,18,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,19,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,20,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,21,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,22,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,23,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,24,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,25,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,26,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,27,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,28,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,29,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,30,45
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,31,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,32,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,33,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,34,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,35,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,36,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,37,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,38,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,39,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,40,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,41,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,42,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,43,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,44,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,45,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,46,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,47,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,48,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,49,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,50,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,51,40
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,2,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,3,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,4,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,5,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,6,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,7,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,8,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,9,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,10,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,11,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,12,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,13,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,14,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,15,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,16,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,17,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,18,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,19,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,20,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,21,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,22,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,23,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,24,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,25,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,26,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,27,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,28,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,29,25
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,30,35
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,31,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,32,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,33,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,34,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,35,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,36,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,37,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,38,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,39,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,40,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,41,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,42,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,43,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,44,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,45,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,46,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,47,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,48,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,49,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,50,30
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,51,30
outfaroup,30,outfaroup,30,outfaroup,30,peal,2,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,3,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,4,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,5,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,6,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,7,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,8,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,9,40
outfaroup,30,outfaroup,30,outfaroup,30,peal,10,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,11,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,12,40
outfaroup,30,outfaroup,30,outfaroup,30,peal,13,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,14,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,15,40
outfaroup,30,outfaroup,30,outfaroup,30,peal,16,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,17,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,18,40
outfaroup,30,outfaroup,30,outfaroup,30,peal,19,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,20,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,21,40
outfaroup,30,outfaroup,30,outfaroup,30,peal,22,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,23,35
outfaroup,30,outfaroup,30,outfaroup,30,peal,24,30
outfaroup,30,outfaroup,30,outfaroup,30,peal,25,25
outfaroup,30,outfaroup,30,outfaroup,30,peal,26,15
outfaroup,30,outfaroup,30,outfaroup,30,peal,27,20
outfaroup,30,outfaroup,30,outfaroup,30,peal,28,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,29,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,30,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,31,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,32,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,33,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,34,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,35,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,36,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,37,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,38,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,39,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,40,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,41,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,42,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,43,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,44,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,45,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,46,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,47,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,48,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,49,5
outfaroup,30,outfaroup,30,outfaroup,30,peal,50,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,51,5
outfaroup,30,outfaroup,30,outfaroup,30,pealup,2,30
outfaroup,30,outfaroup,30,outfaroup,30,pealup,3,30
outfaroup,30,outfaroup,30,outfaroup,30,pealup,4,35
