maintained,technique,is,CUT,and,the,number,is,30
cut,30,cut,30,cut,30,outfaro,25,20
cut,30,cut,30,cut,30,outfaro,26,0
cut,30,cut,30,cut,30,outfaro,27,10
cut,30,cut,30,cut,30,outfaro,28,30
cut,30,cut,30,cut,30,outfaro,29,50
cut,30,cut,30,cut,30,outfaro,30,70
cut,30,cut,30,cut,30,outfaro,31,80
cut,30,cut,30,cut,30,outfaro,32,100
cut,30,cut,30,cut,30,outfaro,33,120
cut,30,cut,30,cut,30,outfaro,34,140
cut,30,cut,30,cut,30,outfaro,35,160
cut,30,cut,30,cut,30,outfaro,36,180
cut,30,cut,30,cut,30,outfaro,37,200
cut,30,cut,30,cut,30,outfaro,38,220
cut,30,cut,30,cut,30,outfaro,39,240
cut,30,cut,30,cut,30,outfaro,40,260
cut,30,cut,30,cut,30,outfaro,41,280
cut,30,cut,30,cut,30,outfaro,42,300
cut,30,cut,30,cut,30,outfaroup,10,310
cut,30,cut,30,cut,30,outfaroup,11,290
cut,30,cut,30,cut,30,outfaroup,12,280
cut,30,cut,30,cut,30,outfaroup,13,260
cut,30,cut,30,cut,30,outfaroup,14,240
cut,30,cut,30,cut,30,outfaroup,15,220
cut,30,cut,30,cut,30,outfaroup,16,200
cut,30,cut,30,cut,30,outfaroup,17,180
cut,30,cut,30,cut,30,outfaroup,18,160
cut,30,cut,30,cut,30,outfaroup,19,140
cut,30,cut,30,cut,30,outfaroup,20,120
cut,30,cut,30,cut,30,outfaroup,21,100
cut,30,cut,30,cut,30,outfaroup,22,80
cut,30,cut,30,cut,30,outfaroup,23,60
cut,30,cut,30,cut,30,outfaroup,24,40
cut,30,cut,30,cut,30,outfaroup,25,20
cut,30,cut,30,cut,30,outfaroup,26,0
cut,30,cut,30,cut,30,outfaroup,27,10
cut,30,cut,30,cut,30,outfaroup,28,30
cut,30,cut,30,cut,30,outfaroup,29,50
cut,30,cut,30,cut,30,outfaroup,30,70
cut,30,cut,30,cut,30,outfaroup,31,80
cut,30,cut,30,cut,30,outfaroup,32,100
cut,30,cut,30,cut,30,outfaroup,33,120
cut,30,cut,30,cut,30,outfaroup,34,140
cut,30,cut,30,cut,30,outfaroup,35,160
cut,30,cut,30,cut,30,outfaroup,36,180
cut,30,cut,30,cut,30,outfaroup,37,200
cut,30,cut,30,cut,30,outfaroup,38,220
cut,30,cut,30,cut,30,outfaroup,39,240
cut,30,cut,30,cut,30,outfaroup,40,260
cut,30,cut,30,cut,30,outfaroup,41,280
cut,30,cut,30,cut,30,outfaroup,42,300
