maintained,technique,is,PEALUP,and,the,number,is,40
pealup,40,pealup,40,pealup,40,peal,8,30
pealup,40,pealup,40,pealup,40,peal,9,20
pealup,40,pealup,40,pealup,40,peal,10,10
pealup,40,pealup,40,pealup,40,peal,11,0
pealup,40,pealup,40,pealup,40,peal,12,0
pealup,40,pealup,40,pealup,40,peal,13,0
pealup,40,pealup,40,pealup,40,peal,14,10
pealup,40,pealup,40,pealup,40,peal,15,20
pealup,40,pealup,40,pealup,40,peal,16,30
pealup,40,pealup,40,pealup,40,peal,17,40
pealup,40,pealup,40,pealup,40,peal,18,50
pealup,40,pealup,40,pealup,40,peal,19,60
pealup,40,pealup,40,pealup,40,peal,20,70
pealup,40,pealup,40,pealup,40,peal,21,80
pealup,40,pealup,40,pealup,40,peal,22,90
pealup,40,pealup,40,pealup,40,peal,23,100
pealup,40,pealup,40,pealup,40,peal,24,110
pealup,40,pealup,40,pealup,40,peal,25,120
pealup,40,pealup,40,pealup,40,peal,26,130
pealup,40,pealup,40,pealup,40,peal,27,140
pealup,40,pealup,40,pealup,40,peal,28,150
pealup,40,pealup,40,pealup,40,peal,29,160
pealup,40,pealup,40,pealup,40,peal,30,170
pealup,40,pealup,40,pealup,40,peal,31,180
pealup,40,pealup,40,pealup,40,peal,32,190
pealup,40,pealup,40,pealup,40,peal,33,200
pealup,40,pealup,40,pealup,40,peal,34,210
pealup,40,pealup,40,pealup,40,peal,35,220
pealup,40,pealup,40,pealup,40,peal,36,230
pealup,40,pealup,40,pealup,40,peal,37,240
pealup,40,pealup,40,pealup,40,peal,38,250
pealup,40,pealup,40,pealup,40,peal,39,260
pealup,40,pealup,40,pealup,40,peal,40,270
pealup,40,pealup,40,pealup,40,peal,41,280
pealup,40,pealup,40,pealup,40,peal,42,290
pealup,40,pealup,40,pealup,40,peal,43,300
pealup,40,pealup,40,pealup,40,peal,44,310
pealup,40,pealup,40,pealup,40,peal,45,320
pealup,40,pealup,40,pealup,40,peal,46,330
pealup,40,pealup,40,pealup,40,peal,47,340
pealup,40,pealup,40,pealup,40,peal,48,350
pealup,40,pealup,40,pealup,40,peal,49,360
pealup,40,pealup,40,pealup,40,peal,50,370
pealup,40,pealup,40,pealup,40,peal,51,380
pealup,40,pealup,40,pealup,40,pealup,2,120
pealup,40,pealup,40,pealup,40,pealup,3,130
pealup,40,pealup,40,pealup,40,pealup,4,140
pealup,40,pealup,40,pealup,40,pealup,5,150
pealup,40,pealup,40,pealup,40,pealup,6,160
pealup,40,pealup,40,pealup,40,pealup,7,170
pealup,40,pealup,40,pealup,40,pealup,8,180
pealup,40,pealup,40,pealup,40,pealup,9,190
pealup,40,pealup,40,pealup,40,pealup,10,200
pealup,40,pealup,40,pealup,40,pealup,11,210
pealup,40,pealup,40,pealup,40,pealup,12,220
pealup,40,pealup,40,pealup,40,pealup,13,230
pealup,40,pealup,40,pealup,40,pealup,14,240
pealup,40,pealup,40,pealup,40,pealup,15,250
pealup,40,pealup,40,pealup,40,pealup,16,260
pealup,40,pealup,40,pealup,40,pealup,17,270
pealup,40,pealup,40,pealup,40,pealup,18,280
pealup,40,pealup,40,pealup,40,pealup,19,290
pealup,40,pealup,40,pealup,40,pealup,20,300
pealup,40,pealup,40,pealup,40,pealup,21,310
pealup,40,pealup,40,pealup,40,pealup,22,320
pealup,40,pealup,40,pealup,40,pealup,23,330
pealup,40,pealup,40,pealup,40,pealup,24,340
pealup,40,pealup,40,pealup,40,pealup,25,350
pealup,40,pealup,40,pealup,40,pealup,26,360
pealup,40,pealup,40,pealup,40,pealup,27,370
pealup,40,pealup,40,pealup,40,pealup,28,380
pealup,40,pealup,40,pealup,40,pealup,29,390
pealup,40,pealup,40,pealup,40,pealup,30,400
pealup,40,pealup,40,pealup,40,pealup,31,410
pealup,40,pealup,40,pealup,40,pealup,32,420
pealup,40,pealup,40,pealup,40,pealup,33,430
pealup,40,pealup,40,pealup,40,pealup,34,440
pealup,40,pealup,40,pealup,40,pealup,35,450
pealup,40,pealup,40,pealup,40,pealup,36,460
pealup,40,pealup,40,pealup,40,pealup,37,470
pealup,40,pealup,40,pealup,40,pealup,38,480
pealup,40,pealup,40,pealup,40,pealup,39,490
pealup,40,pealup,40,pealup,40,pealup,40,510
pealup,40,pealup,40,pealup,40,pealup,41,490
pealup,40,pealup,40,pealup,40,pealup,42,480
pealup,40,pealup,40,pealup,40,pealup,43,470
pealup,40,pealup,40,pealup,40,pealup,44,460
pealup,40,pealup,40,pealup,40,pealup,45,450
pealup,40,pealup,40,pealup,40,pealup,46,440
pealup,40,pealup,40,pealup,40,pealup,47,430
pealup,40,pealup,40,pealup,40,pealup,48,420
pealup,40,pealup,40,pealup,40,pealup,49,410
pealup,40,pealup,40,pealup,40,pealup,50,400
pealup,40,pealup,40,pealup,40,pealup,51,390
pealup,40,pealup,40,pealup,40,infaro,10,0
pealup,40,pealup,40,pealup,40,infaro,11,0
pealup,40,pealup,40,pealup,40,infaro,12,0
pealup,40,pealup,40,pealup,40,infaro,13,0
pealup,40,pealup,40,pealup,40,infaro,14,0
pealup,40,pealup,40,pealup,40,infaro,15,0
pealup,40,pealup,40,pealup,40,infaro,16,0
pealup,40,pealup,40,pealup,40,infaro,17,0
pealup,40,pealup,40,pealup,40,infaro,18,0
pealup,40,pealup,40,pealup,40,infaro,19,0
pealup,40,pealup,40,pealup,40,infaro,20,0
pealup,40,pealup,40,pealup,40,infaro,21,0
pealup,40,pealup,40,pealup,40,infaro,22,0
pealup,40,pealup,40,pealup,40,infaro,23,0
pealup,40,pealup,40,pealup,40,infaro,24,0
pealup,40,pealup,40,pealup,40,infaro,25,0
pealup,40,pealup,40,pealup,40,infaro,26,0
pealup,40,pealup,40,pealup,40,infaro,27,0
pealup,40,pealup,40,pealup,40,infaro,28,0
pealup,40,pealup,40,pealup,40,infaro,29,0
pealup,40,pealup,40,pealup,40,infaro,30,0
pealup,40,pealup,40,pealup,40,infaro,31,0
pealup,40,pealup,40,pealup,40,infaro,32,0
pealup,40,pealup,40,pealup,40,infaro,33,0
pealup,40,pealup,40,pealup,40,infaro,34,0
pealup,40,pealup,40,pealup,40,infaro,35,0
pealup,40,pealup,40,pealup,40,infaro,36,0
pealup,40,pealup,40,pealup,40,infaro,37,0
pealup,40,pealup,40,pealup,40,infaro,38,0
pealup,40,pealup,40,pealup,40,infaro,39,10
pealup,40,pealup,40,pealup,40,infaro,40,0
pealup,40,pealup,40,pealup,40,infaro,41,10
pealup,40,pealup,40,pealup,40,infaro,42,20
pealup,40,pealup,40,pealup,40,infaroup,10,110
pealup,40,pealup,40,pealup,40,infaroup,11,110
pealup,40,pealup,40,pealup,40,infaroup,12,110
pealup,40,pealup,40,pealup,40,infaroup,13,110
pealup,40,pealup,40,pealup,40,infaroup,14,110
pealup,40,pealup,40,pealup,40,infaroup,15,110
pealup,40,pealup,40,pealup,40,infaroup,16,110
pealup,40,pealup,40,pealup,40,infaroup,17,110
pealup,40,pealup,40,pealup,40,infaroup,18,110
pealup,40,pealup,40,pealup,40,infaroup,19,110
pealup,40,pealup,40,pealup,40,infaroup,20,110
pealup,40,pealup,40,pealup,40,infaroup,21,90
pealup,40,pealup,40,pealup,40,infaroup,22,70
pealup,40,pealup,40,pealup,40,infaroup,23,50
pealup,40,pealup,40,pealup,40,infaroup,24,30
pealup,40,pealup,40,pealup,40,infaroup,25,10
pealup,40,pealup,40,pealup,40,infaroup,26,0
pealup,40,pealup,40,pealup,40,infaroup,27,0
pealup,40,pealup,40,pealup,40,infaroup,28,0
pealup,40,pealup,40,pealup,40,infaroup,29,0
pealup,40,pealup,40,pealup,40,infaroup,30,0
pealup,40,pealup,40,pealup,40,infaroup,31,0
pealup,40,pealup,40,pealup,40,infaroup,32,0
pealup,40,pealup,40,pealup,40,infaroup,33,0
pealup,40,pealup,40,pealup,40,infaroup,34,0
pealup,40,pealup,40,pealup,40,infaroup,35,0
pealup,40,pealup,40,pealup,40,infaroup,36,0
pealup,40,pealup,40,pealup,40,infaroup,37,0
pealup,40,pealup,40,pealup,40,infaroup,38,0
pealup,40,pealup,40,pealup,40,infaroup,39,10
pealup,40,pealup,40,pealup,40,infaroup,40,0
pealup,40,pealup,40,pealup,40,infaroup,41,0
pealup,40,pealup,40,pealup,40,infaroup,42,10
pealup,40,pealup,40,pealup,40,outfaro,10,0
pealup,40,pealup,40,pealup,40,outfaro,11,0
pealup,40,pealup,40,pealup,40,outfaro,12,0
pealup,40,pealup,40,pealup,40,outfaro,13,0
pealup,40,pealup,40,pealup,40,outfaro,14,0
pealup,40,pealup,40,pealup,40,outfaro,15,0
pealup,40,pealup,40,pealup,40,outfaro,16,0
pealup,40,pealup,40,pealup,40,outfaro,17,0
pealup,40,pealup,40,pealup,40,outfaro,18,0
pealup,40,pealup,40,pealup,40,outfaro,19,0
pealup,40,pealup,40,pealup,40,outfaro,20,0
pealup,40,pealup,40,pealup,40,outfaro,21,0
pealup,40,pealup,40,pealup,40,outfaro,22,0
pealup,40,pealup,40,pealup,40,outfaro,23,0
pealup,40,pealup,40,pealup,40,outfaro,24,0
pealup,40,pealup,40,pealup,40,outfaro,25,0
pealup,40,pealup,40,pealup,40,outfaro,26,0
pealup,40,pealup,40,pealup,40,outfaro,27,0
pealup,40,pealup,40,pealup,40,outfaro,28,0
pealup,40,pealup,40,pealup,40,outfaro,29,0
pealup,40,pealup,40,pealup,40,outfaro,30,0
pealup,40,pealup,40,pealup,40,outfaro,31,0
pealup,40,pealup,40,pealup,40,outfaro,32,0
pealup,40,pealup,40,pealup,40,outfaro,33,0
pealup,40,pealup,40,pealup,40,outfaro,34,0
pealup,40,pealup,40,pealup,40,outfaro,35,0
pealup,40,pealup,40,pealup,40,outfaro,36,0
pealup,40,pealup,40,pealup,40,outfaro,37,0
pealup,40,pealup,40,pealup,40,outfaro,38,0
pealup,40,pealup,40,pealup,40,outfaro,39,0
pealup,40,pealup,40,pealup,40,outfaro,40,10
pealup,40,pealup,40,pealup,40,outfaro,41,0
pealup,40,pealup,40,pealup,40,outfaro,42,10
pealup,40,pealup,40,pealup,40,outfaroup,10,110
pealup,40,pealup,40,pealup,40,outfaroup,11,110
pealup,40,pealup,40,pealup,40,outfaroup,12,110
pealup,40,pealup,40,pealup,40,outfaroup,13,110
pealup,40,pealup,40,pealup,40,outfaroup,14,110
pealup,40,pealup,40,pealup,40,outfaroup,15,110
pealup,40,pealup,40,pealup,40,outfaroup,16,110
pealup,40,pealup,40,pealup,40,outfaroup,17,110
pealup,40,pealup,40,pealup,40,outfaroup,18,110
pealup,40,pealup,40,pealup,40,outfaroup,19,110
pealup,40,pealup,40,pealup,40,outfaroup,20,110
pealup,40,pealup,40,pealup,40,outfaroup,21,100
pealup,40,pealup,40,pealup,40,outfaroup,22,80
pealup,40,pealup,40,pealup,40,outfaroup,23,60
pealup,40,pealup,40,pealup,40,outfaroup,24,40
pealup,40,pealup,40,pealup,40,outfaroup,25,20
pealup,40,pealup,40,pealup,40,outfaroup,26,0
pealup,40,pealup,40,pealup,40,outfaroup,27,0
pealup,40,pealup,40,pealup,40,outfaroup,28,0
pealup,40,pealup,40,pealup,40,outfaroup,29,0
pealup,40,pealup,40,pealup,40,outfaroup,30,0
pealup,40,pealup,40,pealup,40,outfaroup,31,0
pealup,40,pealup,40,pealup,40,outfaroup,32,0
pealup,40,pealup,40,pealup,40,outfaroup,33,0
pealup,40,pealup,40,pealup,40,outfaroup,34,0
pealup,40,pealup,40,pealup,40,outfaroup,35,0
pealup,40,pealup,40,pealup,40,outfaroup,36,0
pealup,40,pealup,40,pealup,40,outfaroup,37,0
pealup,40,pealup,40,pealup,40,outfaroup,38,0
pealup,40,pealup,40,pealup,40,outfaroup,39,0
pealup,40,pealup,40,pealup,40,outfaroup,40,10
pealup,40,pealup,40,pealup,40,outfaroup,41,0
pealup,40,pealup,40,pealup,40,outfaroup,42,10
