maintained,technique,is,INFAROUP,and,the,number,is,40
cut,1,infaroup,40,infaroup,40,infaroup,40,0
cut,2,infaroup,40,infaroup,40,infaroup,40,0
cut,3,infaroup,40,infaroup,40,infaroup,40,0
cut,4,infaroup,40,infaroup,40,infaroup,40,0
cut,5,infaroup,40,infaroup,40,infaroup,40,0
cut,6,infaroup,40,infaroup,40,infaroup,40,0
cut,7,infaroup,40,infaroup,40,infaroup,40,0
cut,8,infaroup,40,infaroup,40,infaroup,40,0
cut,9,infaroup,40,infaroup,40,infaroup,40,0
cut,10,infaroup,40,infaroup,40,infaroup,40,0
cut,11,infaroup,40,infaroup,40,infaroup,40,0
cut,12,infaroup,40,infaroup,40,infaroup,40,290
cut,13,infaroup,40,infaroup,40,infaroup,40,0
cut,14,infaroup,40,infaroup,40,infaroup,40,0
cut,15,infaroup,40,infaroup,40,infaroup,40,0
cut,16,infaroup,40,infaroup,40,infaroup,40,0
cut,17,infaroup,40,infaroup,40,infaroup,40,0
cut,18,infaroup,40,infaroup,40,infaroup,40,0
cut,19,infaroup,40,infaroup,40,infaroup,40,0
cut,20,infaroup,40,infaroup,40,infaroup,40,0
cut,21,infaroup,40,infaroup,40,infaroup,40,0
cut,22,infaroup,40,infaroup,40,infaroup,40,0
cut,23,infaroup,40,infaroup,40,infaroup,40,0
cut,24,infaroup,40,infaroup,40,infaroup,40,-10
cut,25,infaroup,40,infaroup,40,infaroup,40,-10
cut,26,infaroup,40,infaroup,40,infaroup,40,-10
cut,27,infaroup,40,infaroup,40,infaroup,40,-10
cut,28,infaroup,40,infaroup,40,infaroup,40,-10
cut,29,infaroup,40,infaroup,40,infaroup,40,-10
cut,30,infaroup,40,infaroup,40,infaroup,40,-10
cut,31,infaroup,40,infaroup,40,infaroup,40,-10
cut,32,infaroup,40,infaroup,40,infaroup,40,-10
cut,33,infaroup,40,infaroup,40,infaroup,40,-10
cut,34,infaroup,40,infaroup,40,infaroup,40,-10
cut,35,infaroup,40,infaroup,40,infaroup,40,-10
cut,36,infaroup,40,infaroup,40,infaroup,40,-10
cut,37,infaroup,40,infaroup,40,infaroup,40,-10
cut,38,infaroup,40,infaroup,40,infaroup,40,-10
cut,39,infaroup,40,infaroup,40,infaroup,40,-10
cut,40,infaroup,40,infaroup,40,infaroup,40,-10
cut,41,infaroup,40,infaroup,40,infaroup,40,-10
cut,42,infaroup,40,infaroup,40,infaroup,40,-10
cut,43,infaroup,40,infaroup,40,infaroup,40,-10
cut,44,infaroup,40,infaroup,40,infaroup,40,-10
cut,45,infaroup,40,infaroup,40,infaroup,40,-10
cut,46,infaroup,40,infaroup,40,infaroup,40,-10
cut,47,infaroup,40,infaroup,40,infaroup,40,-10
cut,48,infaroup,40,infaroup,40,infaroup,40,-10
cut,49,infaroup,40,infaroup,40,infaroup,40,-10
cut,50,infaroup,40,infaroup,40,infaroup,40,-10
cut,51,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,2,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,3,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,4,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,5,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,6,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,7,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,8,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,9,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,10,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,11,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,12,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,13,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,14,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,15,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,16,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,17,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,18,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,19,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,20,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,21,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,22,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,23,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,24,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,25,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,26,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,27,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,28,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,29,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,30,infaroup,40,infaroup,40,infaroup,40,0
slipcut,31,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,32,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,33,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,34,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,35,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,36,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,37,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,38,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,39,infaroup,40,infaroup,40,infaroup,40,-10
slipcut,40,infaroup,40,infaroup,40,infaroup,40,-10
