maintained,technique,is,OUTFAROUP,and,the,number,is,30
outfaroup,30,outfaroup,30,outfaroup,30,cut,47,-10
outfaroup,30,outfaroup,30,outfaroup,30,cut,48,-10
outfaroup,30,outfaroup,30,outfaroup,30,cut,49,-10
outfaroup,30,outfaroup,30,outfaroup,30,cut,50,-10
outfaroup,30,outfaroup,30,outfaroup,30,cut,51,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,2,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,3,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,4,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,5,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,6,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,7,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,8,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,9,10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,10,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,11,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,12,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,13,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,14,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,15,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,16,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,17,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,18,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,19,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,20,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,21,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,22,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,23,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,24,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,25,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,26,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,27,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,28,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,29,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,30,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,31,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,32,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,33,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,34,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,35,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,36,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,37,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,38,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,39,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,40,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,41,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,42,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,43,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,44,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,45,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,46,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,47,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,48,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,49,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,50,0
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,51,10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,2,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,3,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,4,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,5,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,6,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,7,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,8,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,9,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,10,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,11,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,12,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,13,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,14,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,15,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,16,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,17,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,18,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,19,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,20,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,21,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,22,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,23,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,24,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,25,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,26,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,27,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,28,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,29,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,30,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,31,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,32,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,33,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,34,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,35,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,36,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,37,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,38,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,39,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,40,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,41,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,42,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,43,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,44,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,45,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,46,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,47,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,48,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,49,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,50,-10
outfaroup,30,outfaroup,30,outfaroup,30,slipcut,51,-10
outfaroup,30,outfaroup,30,outfaroup,30,peal,2,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,3,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,4,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,5,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,6,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,7,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,8,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,9,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,10,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,11,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,12,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,13,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,14,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,15,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,16,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,17,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,18,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,19,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,20,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,21,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,22,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,23,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,24,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,25,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,26,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,27,20
outfaroup,30,outfaroup,30,outfaroup,30,peal,28,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,29,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,30,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,31,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,32,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,33,20
outfaroup,30,outfaroup,30,outfaroup,30,peal,34,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,35,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,36,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,37,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,38,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,39,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,40,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,41,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,42,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,43,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,44,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,45,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,46,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,47,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,48,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,49,10
outfaroup,30,outfaroup,30,outfaroup,30,peal,50,0
outfaroup,30,outfaroup,30,outfaroup,30,peal,51,10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,2,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,3,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,4,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,5,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,6,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,7,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,8,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,9,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,10,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,11,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,12,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,13,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,14,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,15,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,16,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,17,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,18,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,19,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,20,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,21,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,22,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,23,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,24,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,25,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,26,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,27,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,28,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,29,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,30,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,31,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,32,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,33,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,34,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,35,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,36,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,37,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,38,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,39,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,40,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,41,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,42,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,43,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,44,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,45,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,46,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,47,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,48,-10
outfaroup,30,outfaroup,30,outfaroup,30,pealup,49,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,50,0
outfaroup,30,outfaroup,30,outfaroup,30,pealup,51,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,10,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,11,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,12,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,13,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,14,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,15,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,16,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,17,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,18,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,19,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,20,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,21,0
outfaroup,30,outfaroup,30,outfaroup,30,infaro,22,10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,23,10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,24,10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,25,10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,26,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,27,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,28,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,29,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,30,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,31,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,32,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,33,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,34,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,35,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,36,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,37,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,38,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,39,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,40,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,41,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaro,42,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,10,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,11,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,12,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,13,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,14,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,15,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,16,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,17,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,18,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,19,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,20,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,21,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,22,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,23,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,24,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,25,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,26,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,27,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,28,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,29,-10
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,30,70
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,31,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,32,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,33,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,34,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,35,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,36,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,37,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,38,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,39,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,40,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,41,0
outfaroup,30,outfaroup,30,outfaroup,30,infaroup,42,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,10,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,11,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,12,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,13,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,14,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,15,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,16,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,17,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,18,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,19,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,20,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,21,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,22,0
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,23,10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,24,10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,25,10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,26,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,27,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,28,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,29,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,30,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,31,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,32,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,33,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,34,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,35,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,36,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,37,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,38,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,39,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,40,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,41,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaro,42,-10
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,10,90
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,11,100
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,12,110
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,13,120
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,14,130
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,15,140
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,16,150
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,17,160
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,18,170
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,19,180
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,20,190
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,21,200
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,22,210
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,23,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,24,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,25,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,26,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,27,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,28,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,29,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,30,510
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,31,210
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,32,200
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,33,190
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,34,180
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,35,170
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,36,160
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,37,150
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,38,140
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,39,130
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,40,120
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,41,110
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,42,100
