maintained,technique,is,INFAROUP,and,the,number,is,20
infaroup,20,infaroup,20,infaroup,20,slipcut,10,110
infaroup,20,infaroup,20,infaroup,20,slipcut,11,110
infaroup,20,infaroup,20,infaroup,20,slipcut,12,110
infaroup,20,infaroup,20,infaroup,20,slipcut,13,110
infaroup,20,infaroup,20,infaroup,20,slipcut,14,110
infaroup,20,infaroup,20,infaroup,20,slipcut,15,110
infaroup,20,infaroup,20,infaroup,20,slipcut,16,110
infaroup,20,infaroup,20,infaroup,20,slipcut,17,110
infaroup,20,infaroup,20,infaroup,20,slipcut,18,110
infaroup,20,infaroup,20,infaroup,20,slipcut,19,110
infaroup,20,infaroup,20,infaroup,20,slipcut,20,110
infaroup,20,infaroup,20,infaroup,20,slipcut,21,120
infaroup,20,infaroup,20,infaroup,20,slipcut,22,110
infaroup,20,infaroup,20,infaroup,20,slipcut,23,110
infaroup,20,infaroup,20,infaroup,20,slipcut,24,110
infaroup,20,infaroup,20,infaroup,20,slipcut,25,110
infaroup,20,infaroup,20,infaroup,20,slipcut,26,110
infaroup,20,infaroup,20,infaroup,20,slipcut,27,110
infaroup,20,infaroup,20,infaroup,20,slipcut,28,110
infaroup,20,infaroup,20,infaroup,20,slipcut,29,110
infaroup,20,infaroup,20,infaroup,20,slipcut,30,110
infaroup,20,infaroup,20,infaroup,20,slipcut,31,110
infaroup,20,infaroup,20,infaroup,20,slipcut,32,110
infaroup,20,infaroup,20,infaroup,20,slipcut,33,110
infaroup,20,infaroup,20,infaroup,20,slipcut,34,110
infaroup,20,infaroup,20,infaroup,20,slipcut,35,110
infaroup,20,infaroup,20,infaroup,20,slipcut,36,110
infaroup,20,infaroup,20,infaroup,20,slipcut,37,110
infaroup,20,infaroup,20,infaroup,20,slipcut,38,110
infaroup,20,infaroup,20,infaroup,20,slipcut,39,110
infaroup,20,infaroup,20,infaroup,20,slipcut,40,115
infaroup,20,infaroup,20,infaroup,20,slipcut,41,105
infaroup,20,infaroup,20,infaroup,20,slipcut,42,100
infaroup,20,infaroup,20,infaroup,20,slipcut,43,95
infaroup,20,infaroup,20,infaroup,20,slipcut,44,90
infaroup,20,infaroup,20,infaroup,20,slipcut,45,85
infaroup,20,infaroup,20,infaroup,20,slipcut,46,80
infaroup,20,infaroup,20,infaroup,20,slipcut,47,75
infaroup,20,infaroup,20,infaroup,20,slipcut,48,70
infaroup,20,infaroup,20,infaroup,20,slipcut,49,65
infaroup,20,infaroup,20,infaroup,20,slipcut,50,60
infaroup,20,infaroup,20,infaroup,20,slipcut,51,55
infaroup,20,infaroup,20,infaroup,20,peal,2,90
infaroup,20,infaroup,20,infaroup,20,peal,3,85
infaroup,20,infaroup,20,infaroup,20,peal,4,70
infaroup,20,infaroup,20,infaroup,20,peal,5,65
infaroup,20,infaroup,20,infaroup,20,peal,6,50
infaroup,20,infaroup,20,infaroup,20,peal,7,45
infaroup,20,infaroup,20,infaroup,20,peal,8,30
infaroup,20,infaroup,20,infaroup,20,peal,9,25
infaroup,20,infaroup,20,infaroup,20,peal,10,10
infaroup,20,infaroup,20,infaroup,20,peal,11,5
infaroup,20,infaroup,20,infaroup,20,peal,12,-5
infaroup,20,infaroup,20,infaroup,20,peal,13,0
infaroup,20,infaroup,20,infaroup,20,peal,14,-5
infaroup,20,infaroup,20,infaroup,20,peal,15,0
infaroup,20,infaroup,20,infaroup,20,peal,16,-5
infaroup,20,infaroup,20,infaroup,20,peal,17,0
infaroup,20,infaroup,20,infaroup,20,peal,18,-5
infaroup,20,infaroup,20,infaroup,20,peal,19,0
infaroup,20,infaroup,20,infaroup,20,peal,20,-5
infaroup,20,infaroup,20,infaroup,20,peal,21,0
infaroup,20,infaroup,20,infaroup,20,peal,22,-5
infaroup,20,infaroup,20,infaroup,20,peal,23,0
infaroup,20,infaroup,20,infaroup,20,peal,24,-5
infaroup,20,infaroup,20,infaroup,20,peal,25,-5
infaroup,20,infaroup,20,infaroup,20,peal,26,0
infaroup,20,infaroup,20,infaroup,20,peal,27,-5
infaroup,20,infaroup,20,infaroup,20,peal,28,-5
infaroup,20,infaroup,20,infaroup,20,peal,29,0
infaroup,20,infaroup,20,infaroup,20,peal,30,-5
infaroup,20,infaroup,20,infaroup,20,peal,31,-5
infaroup,20,infaroup,20,infaroup,20,peal,32,0
infaroup,20,infaroup,20,infaroup,20,peal,33,-5
infaroup,20,infaroup,20,infaroup,20,peal,34,-5
infaroup,20,infaroup,20,infaroup,20,peal,35,0
infaroup,20,infaroup,20,infaroup,20,peal,36,-5
infaroup,20,infaroup,20,infaroup,20,peal,37,-5
infaroup,20,infaroup,20,infaroup,20,peal,38,0
infaroup,20,infaroup,20,infaroup,20,peal,39,-5
infaroup,20,infaroup,20,infaroup,20,peal,40,-5
infaroup,20,infaroup,20,infaroup,20,peal,41,0
infaroup,20,infaroup,20,infaroup,20,peal,42,-5
infaroup,20,infaroup,20,infaroup,20,peal,43,-5
infaroup,20,infaroup,20,infaroup,20,peal,44,0
infaroup,20,infaroup,20,infaroup,20,peal,45,0
infaroup,20,infaroup,20,infaroup,20,peal,46,-5
infaroup,20,infaroup,20,infaroup,20,peal,47,0
infaroup,20,infaroup,20,infaroup,20,peal,48,0
infaroup,20,infaroup,20,infaroup,20,peal,49,-5
infaroup,20,infaroup,20,infaroup,20,peal,50,0
infaroup,20,infaroup,20,infaroup,20,peal,51,0
infaroup,20,infaroup,20,infaroup,20,pealup,2,115
infaroup,20,infaroup,20,infaroup,20,pealup,3,110
infaroup,20,infaroup,20,infaroup,20,pealup,4,110
infaroup,20,infaroup,20,infaroup,20,pealup,5,115
infaroup,20,infaroup,20,infaroup,20,pealup,6,110
infaroup,20,infaroup,20,infaroup,20,pealup,7,110
infaroup,20,infaroup,20,infaroup,20,pealup,8,115
infaroup,20,infaroup,20,infaroup,20,pealup,9,110
infaroup,20,infaroup,20,infaroup,20,pealup,10,110
infaroup,20,infaroup,20,infaroup,20,pealup,11,115
infaroup,20,infaroup,20,infaroup,20,pealup,12,110
infaroup,20,infaroup,20,infaroup,20,pealup,13,110
infaroup,20,infaroup,20,infaroup,20,pealup,14,115
infaroup,20,infaroup,20,infaroup,20,pealup,15,110
infaroup,20,infaroup,20,infaroup,20,pealup,16,110
infaroup,20,infaroup,20,infaroup,20,pealup,17,115
infaroup,20,infaroup,20,infaroup,20,pealup,18,110
infaroup,20,infaroup,20,infaroup,20,pealup,19,110
infaroup,20,infaroup,20,infaroup,20,pealup,20,115
infaroup,20,infaroup,20,infaroup,20,pealup,21,120
infaroup,20,infaroup,20,infaroup,20,pealup,22,110
infaroup,20,infaroup,20,infaroup,20,pealup,23,115
infaroup,20,infaroup,20,infaroup,20,pealup,24,115
infaroup,20,infaroup,20,infaroup,20,pealup,25,110
infaroup,20,infaroup,20,infaroup,20,pealup,26,115
infaroup,20,infaroup,20,infaroup,20,pealup,27,115
infaroup,20,infaroup,20,infaroup,20,pealup,28,110
infaroup,20,infaroup,20,infaroup,20,pealup,29,115
infaroup,20,infaroup,20,infaroup,20,pealup,30,115
infaroup,20,infaroup,20,infaroup,20,pealup,31,110
infaroup,20,infaroup,20,infaroup,20,pealup,32,115
infaroup,20,infaroup,20,infaroup,20,pealup,33,115
infaroup,20,infaroup,20,infaroup,20,pealup,34,110
infaroup,20,infaroup,20,infaroup,20,pealup,35,115
infaroup,20,infaroup,20,infaroup,20,pealup,36,115
infaroup,20,infaroup,20,infaroup,20,pealup,37,110
infaroup,20,infaroup,20,infaroup,20,pealup,38,115
infaroup,20,infaroup,20,infaroup,20,pealup,39,115
infaroup,20,infaroup,20,infaroup,20,pealup,40,110
infaroup,20,infaroup,20,infaroup,20,pealup,41,105
infaroup,20,infaroup,20,infaroup,20,pealup,42,95
infaroup,20,infaroup,20,infaroup,20,pealup,43,80
infaroup,20,infaroup,20,infaroup,20,pealup,44,75
infaroup,20,infaroup,20,infaroup,20,pealup,45,65
infaroup,20,infaroup,20,infaroup,20,pealup,46,50
infaroup,20,infaroup,20,infaroup,20,pealup,47,45
infaroup,20,infaroup,20,infaroup,20,pealup,48,35
infaroup,20,infaroup,20,infaroup,20,pealup,49,20
infaroup,20,infaroup,20,infaroup,20,pealup,50,15
infaroup,20,infaroup,20,infaroup,20,pealup,51,5
infaroup,20,infaroup,20,infaroup,20,infaro,10,-5
infaroup,20,infaroup,20,infaroup,20,infaro,11,-5
infaroup,20,infaroup,20,infaroup,20,infaro,12,-5
infaroup,20,infaroup,20,infaroup,20,infaro,13,-5
infaroup,20,infaroup,20,infaroup,20,infaro,14,-5
infaroup,20,infaroup,20,infaroup,20,infaro,15,-5
infaroup,20,infaroup,20,infaroup,20,infaro,16,-5
infaroup,20,infaroup,20,infaroup,20,infaro,17,-5
infaroup,20,infaroup,20,infaroup,20,infaro,18,-5
infaroup,20,infaroup,20,infaroup,20,infaro,19,-5
infaroup,20,infaroup,20,infaroup,20,infaro,20,80
infaroup,20,infaroup,20,infaroup,20,infaro,21,-5
infaroup,20,infaroup,20,infaroup,20,infaro,22,-5
infaroup,20,infaroup,20,infaroup,20,infaro,23,-5
infaroup,20,infaroup,20,infaroup,20,infaro,24,-5
infaroup,20,infaroup,20,infaroup,20,infaro,25,-5
infaroup,20,infaroup,20,infaroup,20,infaro,26,95
infaroup,20,infaroup,20,infaroup,20,infaro,27,-5
infaroup,20,infaroup,20,infaroup,20,infaro,28,-5
infaroup,20,infaroup,20,infaroup,20,infaro,29,-5
infaroup,20,infaroup,20,infaroup,20,infaro,30,-5
infaroup,20,infaroup,20,infaroup,20,infaro,31,-5
infaroup,20,infaroup,20,infaroup,20,infaro,32,0
infaroup,20,infaroup,20,infaroup,20,infaro,33,0
infaroup,20,infaroup,20,infaroup,20,infaro,34,0
infaroup,20,infaroup,20,infaroup,20,infaro,35,0
infaroup,20,infaroup,20,infaroup,20,infaro,36,0
infaroup,20,infaroup,20,infaroup,20,infaro,37,0
infaroup,20,infaroup,20,infaroup,20,infaro,38,0
infaroup,20,infaroup,20,infaroup,20,infaro,39,0
infaroup,20,infaroup,20,infaroup,20,infaro,40,0
infaroup,20,infaroup,20,infaroup,20,infaro,41,5
infaroup,20,infaroup,20,infaroup,20,infaro,42,10
infaroup,20,infaroup,20,infaroup,20,infaroup,10,160
infaroup,20,infaroup,20,infaroup,20,infaroup,11,165
infaroup,20,infaroup,20,infaroup,20,infaroup,12,170
infaroup,20,infaroup,20,infaroup,20,infaroup,13,175
infaroup,20,infaroup,20,infaroup,20,infaroup,14,180
infaroup,20,infaroup,20,infaroup,20,infaroup,15,185
infaroup,20,infaroup,20,infaroup,20,infaroup,16,190
infaroup,20,infaroup,20,infaroup,20,infaroup,17,195
infaroup,20,infaroup,20,infaroup,20,infaroup,18,200
infaroup,20,infaroup,20,infaroup,20,infaroup,19,205
infaroup,20,infaroup,20,infaroup,20,infaroup,20,510
infaroup,20,infaroup,20,infaroup,20,infaroup,21,190
infaroup,20,infaroup,20,infaroup,20,infaroup,22,170
infaroup,20,infaroup,20,infaroup,20,infaroup,23,150
infaroup,20,infaroup,20,infaroup,20,infaroup,24,130
infaroup,20,infaroup,20,infaroup,20,infaroup,25,110
infaroup,20,infaroup,20,infaroup,20,infaroup,26,95
infaroup,20,infaroup,20,infaroup,20,infaroup,27,95
infaroup,20,infaroup,20,infaroup,20,infaroup,28,95
