maintained,technique,is,OUTFAROUP,and,the,number,is,30
outfaroup,30,slipcut,50,outfaroup,30,outfaroup,30,0
outfaroup,30,slipcut,51,outfaroup,30,outfaroup,30,10
outfaroup,30,slipcut,2,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,3,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,4,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,5,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,6,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,7,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,8,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,9,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,10,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,11,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,12,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,13,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,14,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,15,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,16,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,17,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,18,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,19,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,20,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,21,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,22,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,23,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,24,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,25,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,26,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,27,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,28,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,29,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,30,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,31,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,32,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,33,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,34,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,35,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,36,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,37,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,38,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,39,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,40,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,41,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,42,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,43,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,44,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,45,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,46,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,47,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,48,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,49,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,50,outfaroup,30,outfaroup,30,-10
outfaroup,30,slipcut,51,outfaroup,30,outfaroup,30,-10
outfaroup,30,peal,2,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,3,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,4,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,5,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,6,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,7,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,8,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,9,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,10,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,11,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,12,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,13,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,14,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,15,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,16,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,17,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,18,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,19,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,20,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,21,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,22,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,23,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,24,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,25,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,26,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,27,outfaroup,30,outfaroup,30,20
outfaroup,30,peal,28,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,29,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,30,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,31,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,32,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,33,outfaroup,30,outfaroup,30,20
outfaroup,30,peal,34,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,35,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,36,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,37,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,38,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,39,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,40,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,41,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,42,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,43,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,44,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,45,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,46,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,47,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,48,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,49,outfaroup,30,outfaroup,30,10
outfaroup,30,peal,50,outfaroup,30,outfaroup,30,0
outfaroup,30,peal,51,outfaroup,30,outfaroup,30,10
outfaroup,30,pealup,2,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,3,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,4,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,5,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,6,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,7,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,8,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,9,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,10,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,11,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,12,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,13,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,14,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,15,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,16,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,17,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,18,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,19,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,20,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,21,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,22,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,23,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,24,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,25,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,26,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,27,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,28,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,29,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,30,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,31,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,32,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,33,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,34,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,35,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,36,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,37,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,38,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,39,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,40,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,41,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,42,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,43,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,44,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,45,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,46,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,47,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,48,outfaroup,30,outfaroup,30,-10
outfaroup,30,pealup,49,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,50,outfaroup,30,outfaroup,30,0
outfaroup,30,pealup,51,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,10,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,11,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,12,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,13,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,14,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,15,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,16,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,17,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,18,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,19,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,20,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,21,outfaroup,30,outfaroup,30,0
outfaroup,30,infaro,22,outfaroup,30,outfaroup,30,10
outfaroup,30,infaro,23,outfaroup,30,outfaroup,30,10
outfaroup,30,infaro,24,outfaroup,30,outfaroup,30,10
outfaroup,30,infaro,25,outfaroup,30,outfaroup,30,10
outfaroup,30,infaro,26,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,27,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,28,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,29,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,30,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,31,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,32,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,33,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,34,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,35,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,36,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,37,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,38,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,39,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,40,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,41,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaro,42,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,10,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,11,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,12,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,13,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,14,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,15,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,16,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,17,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,18,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,19,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,20,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,21,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,22,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,23,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,24,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,25,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,26,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,27,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,28,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,29,outfaroup,30,outfaroup,30,-10
outfaroup,30,infaroup,30,outfaroup,30,outfaroup,30,70
outfaroup,30,infaroup,31,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,32,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,33,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,34,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,35,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,36,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,37,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,38,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,39,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,40,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,41,outfaroup,30,outfaroup,30,0
outfaroup,30,infaroup,42,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,10,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,11,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,12,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,13,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,14,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,15,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,16,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,17,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,18,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,19,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,20,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,21,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,22,outfaroup,30,outfaroup,30,0
outfaroup,30,outfaro,23,outfaroup,30,outfaroup,30,10
outfaroup,30,outfaro,24,outfaroup,30,outfaroup,30,10
outfaroup,30,outfaro,25,outfaroup,30,outfaroup,30,10
outfaroup,30,outfaro,26,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaro,27,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,28,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,29,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,30,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,31,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,32,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,33,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,34,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,35,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,36,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,37,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,38,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,39,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,40,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,41,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaro,42,outfaroup,30,outfaroup,30,-10
outfaroup,30,outfaroup,10,outfaroup,30,outfaroup,30,90
outfaroup,30,outfaroup,11,outfaroup,30,outfaroup,30,100
outfaroup,30,outfaroup,12,outfaroup,30,outfaroup,30,110
outfaroup,30,outfaroup,13,outfaroup,30,outfaroup,30,120
outfaroup,30,outfaroup,14,outfaroup,30,outfaroup,30,130
outfaroup,30,outfaroup,15,outfaroup,30,outfaroup,30,140
outfaroup,30,outfaroup,16,outfaroup,30,outfaroup,30,150
outfaroup,30,outfaroup,17,outfaroup,30,outfaroup,30,160
outfaroup,30,outfaroup,18,outfaroup,30,outfaroup,30,170
outfaroup,30,outfaroup,19,outfaroup,30,outfaroup,30,180
outfaroup,30,outfaroup,20,outfaroup,30,outfaroup,30,190
outfaroup,30,outfaroup,21,outfaroup,30,outfaroup,30,200
outfaroup,30,outfaroup,22,outfaroup,30,outfaroup,30,210
outfaroup,30,outfaroup,23,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,24,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,25,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,26,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,27,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,28,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,29,outfaroup,30,outfaroup,30,220
outfaroup,30,outfaroup,30,outfaroup,30,outfaroup,30,510
outfaroup,30,outfaroup,31,outfaroup,30,outfaroup,30,210
outfaroup,30,outfaroup,32,outfaroup,30,outfaroup,30,200
outfaroup,30,outfaroup,33,outfaroup,30,outfaroup,30,190
outfaroup,30,outfaroup,34,outfaroup,30,outfaroup,30,180
outfaroup,30,outfaroup,35,outfaroup,30,outfaroup,30,170
outfaroup,30,outfaroup,36,outfaroup,30,outfaroup,30,160
outfaroup,30,outfaroup,37,outfaroup,30,outfaroup,30,150
outfaroup,30,outfaroup,38,outfaroup,30,outfaroup,30,140
outfaroup,30,outfaroup,39,outfaroup,30,outfaroup,30,130
outfaroup,30,outfaroup,40,outfaroup,30,outfaroup,30,120
outfaroup,30,outfaroup,41,outfaroup,30,outfaroup,30,110
outfaroup,30,outfaroup,42,outfaroup,30,outfaroup,30,100
