maintained,technique,is,INFAROUP,and,the,number,is,40
slipcut,34,infaroup,40,infaroup,40,infaroup,40,25
slipcut,35,infaroup,40,infaroup,40,infaroup,40,20
slipcut,36,infaroup,40,infaroup,40,infaroup,40,15
slipcut,37,infaroup,40,infaroup,40,infaroup,40,10
slipcut,38,infaroup,40,infaroup,40,infaroup,40,5
slipcut,39,infaroup,40,infaroup,40,infaroup,40,0
slipcut,40,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,41,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,42,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,43,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,44,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,45,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,46,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,47,infaroup,40,infaroup,40,infaroup,40,-5
slipcut,48,infaroup,40,infaroup,40,infaroup,40,5
slipcut,49,infaroup,40,infaroup,40,infaroup,40,5
slipcut,50,infaroup,40,infaroup,40,infaroup,40,5
slipcut,51,infaroup,40,infaroup,40,infaroup,40,5
peal,2,infaroup,40,infaroup,40,infaroup,40,135
peal,3,infaroup,40,infaroup,40,infaroup,40,135
peal,4,infaroup,40,infaroup,40,infaroup,40,135
peal,5,infaroup,40,infaroup,40,infaroup,40,125
peal,6,infaroup,40,infaroup,40,infaroup,40,115
peal,7,infaroup,40,infaroup,40,infaroup,40,105
peal,8,infaroup,40,infaroup,40,infaroup,40,95
peal,9,infaroup,40,infaroup,40,infaroup,40,95
peal,10,infaroup,40,infaroup,40,infaroup,40,75
peal,11,infaroup,40,infaroup,40,infaroup,40,80
peal,12,infaroup,40,infaroup,40,infaroup,40,70
peal,13,infaroup,40,infaroup,40,infaroup,40,85
peal,14,infaroup,40,infaroup,40,infaroup,40,60
peal,15,infaroup,40,infaroup,40,infaroup,40,65
peal,16,infaroup,40,infaroup,40,infaroup,40,50
peal,17,infaroup,40,infaroup,40,infaroup,40,55
peal,18,infaroup,40,infaroup,40,infaroup,40,40
peal,19,infaroup,40,infaroup,40,infaroup,40,45
peal,20,infaroup,40,infaroup,40,infaroup,40,20
peal,21,infaroup,40,infaroup,40,infaroup,40,30
peal,22,infaroup,40,infaroup,40,infaroup,40,10
peal,23,infaroup,40,infaroup,40,infaroup,40,25
peal,24,infaroup,40,infaroup,40,infaroup,40,20
peal,25,infaroup,40,infaroup,40,infaroup,40,15
peal,26,infaroup,40,infaroup,40,infaroup,40,15
peal,27,infaroup,40,infaroup,40,infaroup,40,15
peal,28,infaroup,40,infaroup,40,infaroup,40,0
peal,29,infaroup,40,infaroup,40,infaroup,40,5
peal,30,infaroup,40,infaroup,40,infaroup,40,0
peal,31,infaroup,40,infaroup,40,infaroup,40,5
peal,32,infaroup,40,infaroup,40,infaroup,40,-5
peal,33,infaroup,40,infaroup,40,infaroup,40,35
peal,34,infaroup,40,infaroup,40,infaroup,40,5
peal,35,infaroup,40,infaroup,40,infaroup,40,10
peal,36,infaroup,40,infaroup,40,infaroup,40,20
peal,37,infaroup,40,infaroup,40,infaroup,40,5
peal,38,infaroup,40,infaroup,40,infaroup,40,-5
peal,39,infaroup,40,infaroup,40,infaroup,40,15
peal,40,infaroup,40,infaroup,40,infaroup,40,-5
peal,41,infaroup,40,infaroup,40,infaroup,40,0
peal,42,infaroup,40,infaroup,40,infaroup,40,0
peal,43,infaroup,40,infaroup,40,infaroup,40,0
peal,44,infaroup,40,infaroup,40,infaroup,40,-5
peal,45,infaroup,40,infaroup,40,infaroup,40,25
peal,46,infaroup,40,infaroup,40,infaroup,40,-5
peal,47,infaroup,40,infaroup,40,infaroup,40,0
peal,48,infaroup,40,infaroup,40,infaroup,40,20
peal,49,infaroup,40,infaroup,40,infaroup,40,10
peal,50,infaroup,40,infaroup,40,infaroup,40,5
peal,51,infaroup,40,infaroup,40,infaroup,40,25
pealup,2,infaroup,40,infaroup,40,infaroup,40,130
pealup,3,infaroup,40,infaroup,40,infaroup,40,125
pealup,4,infaroup,40,infaroup,40,infaroup,40,105
pealup,5,infaroup,40,infaroup,40,infaroup,40,110
pealup,6,infaroup,40,infaroup,40,infaroup,40,85
pealup,7,infaroup,40,infaroup,40,infaroup,40,85
pealup,8,infaroup,40,infaroup,40,infaroup,40,75
pealup,9,infaroup,40,infaroup,40,infaroup,40,80
pealup,10,infaroup,40,infaroup,40,infaroup,40,70
pealup,11,infaroup,40,infaroup,40,infaroup,40,85
pealup,12,infaroup,40,infaroup,40,infaroup,40,80
pealup,13,infaroup,40,infaroup,40,infaroup,40,85
pealup,14,infaroup,40,infaroup,40,infaroup,40,75
pealup,15,infaroup,40,infaroup,40,infaroup,40,75
pealup,16,infaroup,40,infaroup,40,infaroup,40,70
pealup,17,infaroup,40,infaroup,40,infaroup,40,75
pealup,18,infaroup,40,infaroup,40,infaroup,40,70
pealup,19,infaroup,40,infaroup,40,infaroup,40,70
pealup,20,infaroup,40,infaroup,40,infaroup,40,75
pealup,21,infaroup,40,infaroup,40,infaroup,40,70
pealup,22,infaroup,40,infaroup,40,infaroup,40,70
pealup,23,infaroup,40,infaroup,40,infaroup,40,65
pealup,24,infaroup,40,infaroup,40,infaroup,40,55
pealup,25,infaroup,40,infaroup,40,infaroup,40,60
pealup,26,infaroup,40,infaroup,40,infaroup,40,45
pealup,27,infaroup,40,infaroup,40,infaroup,40,40
pealup,28,infaroup,40,infaroup,40,infaroup,40,25
pealup,29,infaroup,40,infaroup,40,infaroup,40,40
pealup,30,infaroup,40,infaroup,40,infaroup,40,35
pealup,31,infaroup,40,infaroup,40,infaroup,40,30
pealup,32,infaroup,40,infaroup,40,infaroup,40,30
pealup,33,infaroup,40,infaroup,40,infaroup,40,25
pealup,34,infaroup,40,infaroup,40,infaroup,40,25
pealup,35,infaroup,40,infaroup,40,infaroup,40,25
pealup,36,infaroup,40,infaroup,40,infaroup,40,15
pealup,37,infaroup,40,infaroup,40,infaroup,40,25
pealup,38,infaroup,40,infaroup,40,infaroup,40,15
pealup,39,infaroup,40,infaroup,40,infaroup,40,5
pealup,40,infaroup,40,infaroup,40,infaroup,40,0
pealup,41,infaroup,40,infaroup,40,infaroup,40,20
pealup,42,infaroup,40,infaroup,40,infaroup,40,0
pealup,43,infaroup,40,infaroup,40,infaroup,40,5
pealup,44,infaroup,40,infaroup,40,infaroup,40,20
pealup,45,infaroup,40,infaroup,40,infaroup,40,0
pealup,46,infaroup,40,infaroup,40,infaroup,40,-5
pealup,47,infaroup,40,infaroup,40,infaroup,40,15
pealup,48,infaroup,40,infaroup,40,infaroup,40,-5
pealup,49,infaroup,40,infaroup,40,infaroup,40,0
pealup,50,infaroup,40,infaroup,40,infaroup,40,5
pealup,51,infaroup,40,infaroup,40,infaroup,40,5
infaro,10,infaroup,40,infaroup,40,infaroup,40,20
infaro,11,infaroup,40,infaroup,40,infaroup,40,10
infaro,12,infaroup,40,infaroup,40,infaroup,40,20
infaro,13,infaroup,40,infaroup,40,infaroup,40,10
infaro,14,infaroup,40,infaroup,40,infaroup,40,5
infaro,15,infaroup,40,infaroup,40,infaroup,40,0
infaro,16,infaroup,40,infaroup,40,infaroup,40,0
infaro,17,infaroup,40,infaroup,40,infaroup,40,0
infaro,18,infaroup,40,infaroup,40,infaroup,40,0
infaro,19,infaroup,40,infaroup,40,infaroup,40,0
infaro,20,infaroup,40,infaroup,40,infaroup,40,0
infaro,21,infaroup,40,infaroup,40,infaroup,40,0
infaro,22,infaroup,40,infaroup,40,infaroup,40,0
infaro,23,infaroup,40,infaroup,40,infaroup,40,0
infaro,24,infaroup,40,infaroup,40,infaroup,40,5
infaro,25,infaroup,40,infaroup,40,infaroup,40,0
infaro,26,infaroup,40,infaroup,40,infaroup,40,60
infaro,27,infaroup,40,infaroup,40,infaroup,40,-5
infaro,28,infaroup,40,infaroup,40,infaroup,40,5
infaro,29,infaroup,40,infaroup,40,infaroup,40,5
infaro,30,infaroup,40,infaroup,40,infaroup,40,-5
infaro,31,infaroup,40,infaroup,40,infaroup,40,-5
infaro,32,infaroup,40,infaroup,40,infaroup,40,5
infaro,33,infaroup,40,infaroup,40,infaroup,40,-5
infaro,34,infaroup,40,infaroup,40,infaroup,40,-5
infaro,35,infaroup,40,infaroup,40,infaroup,40,-5
infaro,36,infaroup,40,infaroup,40,infaroup,40,-5
infaro,37,infaroup,40,infaroup,40,infaroup,40,5
infaro,38,infaroup,40,infaroup,40,infaroup,40,-5
infaro,39,infaroup,40,infaroup,40,infaroup,40,-5
infaro,40,infaroup,40,infaroup,40,infaroup,40,-5
infaro,41,infaroup,40,infaroup,40,infaroup,40,0
infaro,42,infaroup,40,infaroup,40,infaroup,40,0
infaroup,10,infaroup,40,infaroup,40,infaroup,40,120
infaroup,11,infaroup,40,infaroup,40,infaroup,40,125
infaroup,12,infaroup,40,infaroup,40,infaroup,40,125
infaroup,13,infaroup,40,infaroup,40,infaroup,40,110
infaroup,14,infaroup,40,infaroup,40,infaroup,40,90
infaroup,15,infaroup,40,infaroup,40,infaroup,40,90
infaroup,16,infaroup,40,infaroup,40,infaroup,40,90
infaroup,17,infaroup,40,infaroup,40,infaroup,40,90
infaroup,18,infaroup,40,infaroup,40,infaroup,40,80
infaroup,19,infaroup,40,infaroup,40,infaroup,40,70
infaroup,20,infaroup,40,infaroup,40,infaroup,40,60
infaroup,21,infaroup,40,infaroup,40,infaroup,40,65
infaroup,22,infaroup,40,infaroup,40,infaroup,40,65
infaroup,23,infaroup,40,infaroup,40,infaroup,40,65
infaroup,24,infaroup,40,infaroup,40,infaroup,40,70
infaroup,25,infaroup,40,infaroup,40,infaroup,40,60
infaroup,26,infaroup,40,infaroup,40,infaroup,40,60
infaroup,27,infaroup,40,infaroup,40,infaroup,40,60
infaroup,28,infaroup,40,infaroup,40,infaroup,40,90
infaroup,29,infaroup,40,infaroup,40,infaroup,40,65
infaroup,30,infaroup,40,infaroup,40,infaroup,40,60
infaroup,31,infaroup,40,infaroup,40,infaroup,40,60
infaroup,32,infaroup,40,infaroup,40,infaroup,40,60
infaroup,33,infaroup,40,infaroup,40,infaroup,40,60
infaroup,34,infaroup,40,infaroup,40,infaroup,40,60
infaroup,35,infaroup,40,infaroup,40,infaroup,40,65
infaroup,36,infaroup,40,infaroup,40,infaroup,40,70
infaroup,37,infaroup,40,infaroup,40,infaroup,40,75
infaroup,38,infaroup,40,infaroup,40,infaroup,40,80
infaroup,39,infaroup,40,infaroup,40,infaroup,40,80
infaroup,40,infaroup,40,infaroup,40,infaroup,40,510
infaroup,41,infaroup,40,infaroup,40,infaroup,40,65
infaroup,42,infaroup,40,infaroup,40,infaroup,40,55
outfaro,10,infaroup,40,infaroup,40,infaroup,40,30
outfaro,11,infaroup,40,infaroup,40,infaroup,40,15
outfaro,12,infaroup,40,infaroup,40,infaroup,40,15
outfaro,13,infaroup,40,infaroup,40,infaroup,40,10
outfaro,14,infaroup,40,infaroup,40,infaroup,40,15
