maintained,technique,is,PEAL,and,the,number,is,20
peal,20,cut,46,peal,20,peal,20,-10
peal,20,cut,47,peal,20,peal,20,0
peal,20,cut,48,peal,20,peal,20,-10
peal,20,cut,49,peal,20,peal,20,0
peal,20,cut,50,peal,20,peal,20,-10
peal,20,cut,51,peal,20,peal,20,0
peal,20,slipcut,2,peal,20,peal,20,310
peal,20,slipcut,3,peal,20,peal,20,310
peal,20,slipcut,4,peal,20,peal,20,310
peal,20,slipcut,5,peal,20,peal,20,310
peal,20,slipcut,6,peal,20,peal,20,310
peal,20,slipcut,7,peal,20,peal,20,310
peal,20,slipcut,8,peal,20,peal,20,310
peal,20,slipcut,9,peal,20,peal,20,310
peal,20,slipcut,10,peal,20,peal,20,310
peal,20,slipcut,11,peal,20,peal,20,320
peal,20,slipcut,12,peal,20,peal,20,320
peal,20,slipcut,13,peal,20,peal,20,320
peal,20,slipcut,14,peal,20,peal,20,320
peal,20,slipcut,15,peal,20,peal,20,320
peal,20,slipcut,16,peal,20,peal,20,320
peal,20,slipcut,17,peal,20,peal,20,320
peal,20,slipcut,18,peal,20,peal,20,320
peal,20,slipcut,19,peal,20,peal,20,320
peal,20,slipcut,20,peal,20,peal,20,330
peal,20,slipcut,21,peal,20,peal,20,310
peal,20,slipcut,22,peal,20,peal,20,300
peal,20,slipcut,23,peal,20,peal,20,290
peal,20,slipcut,24,peal,20,peal,20,280
peal,20,slipcut,25,peal,20,peal,20,270
peal,20,slipcut,26,peal,20,peal,20,260
peal,20,slipcut,27,peal,20,peal,20,250
peal,20,slipcut,28,peal,20,peal,20,240
peal,20,slipcut,29,peal,20,peal,20,230
peal,20,slipcut,30,peal,20,peal,20,220
peal,20,slipcut,31,peal,20,peal,20,210
peal,20,slipcut,32,peal,20,peal,20,200
peal,20,slipcut,33,peal,20,peal,20,190
peal,20,slipcut,34,peal,20,peal,20,180
peal,20,slipcut,35,peal,20,peal,20,170
peal,20,slipcut,36,peal,20,peal,20,160
peal,20,slipcut,37,peal,20,peal,20,150
peal,20,slipcut,38,peal,20,peal,20,140
peal,20,slipcut,39,peal,20,peal,20,130
peal,20,slipcut,40,peal,20,peal,20,120
peal,20,slipcut,41,peal,20,peal,20,110
peal,20,slipcut,42,peal,20,peal,20,100
peal,20,slipcut,43,peal,20,peal,20,90
peal,20,slipcut,44,peal,20,peal,20,80
peal,20,slipcut,45,peal,20,peal,20,70
peal,20,slipcut,46,peal,20,peal,20,60
peal,20,slipcut,47,peal,20,peal,20,50
peal,20,slipcut,48,peal,20,peal,20,40
peal,20,slipcut,49,peal,20,peal,20,30
peal,20,slipcut,50,peal,20,peal,20,20
peal,20,slipcut,51,peal,20,peal,20,10
peal,20,slipcut,2,peal,20,peal,20,290
peal,20,slipcut,3,peal,20,peal,20,280
peal,20,slipcut,4,peal,20,peal,20,270
peal,20,slipcut,5,peal,20,peal,20,260
peal,20,slipcut,6,peal,20,peal,20,250
peal,20,slipcut,7,peal,20,peal,20,240
peal,20,slipcut,8,peal,20,peal,20,230
peal,20,slipcut,9,peal,20,peal,20,220
peal,20,slipcut,10,peal,20,peal,20,210
peal,20,slipcut,11,peal,20,peal,20,200
peal,20,slipcut,12,peal,20,peal,20,190
peal,20,slipcut,13,peal,20,peal,20,180
peal,20,slipcut,14,peal,20,peal,20,170
peal,20,slipcut,15,peal,20,peal,20,160
peal,20,slipcut,16,peal,20,peal,20,150
peal,20,slipcut,17,peal,20,peal,20,140
peal,20,slipcut,18,peal,20,peal,20,130
peal,20,slipcut,19,peal,20,peal,20,120
peal,20,slipcut,20,peal,20,peal,20,110
peal,20,slipcut,21,peal,20,peal,20,100
peal,20,slipcut,22,peal,20,peal,20,90
peal,20,slipcut,23,peal,20,peal,20,80
peal,20,slipcut,24,peal,20,peal,20,70
peal,20,slipcut,25,peal,20,peal,20,60
peal,20,slipcut,26,peal,20,peal,20,50
peal,20,slipcut,27,peal,20,peal,20,40
peal,20,slipcut,28,peal,20,peal,20,30
peal,20,slipcut,29,peal,20,peal,20,20
peal,20,slipcut,30,peal,20,peal,20,10
peal,20,slipcut,31,peal,20,peal,20,0
peal,20,slipcut,32,peal,20,peal,20,-10
peal,20,slipcut,33,peal,20,peal,20,-10
peal,20,slipcut,34,peal,20,peal,20,-10
peal,20,slipcut,35,peal,20,peal,20,-10
peal,20,slipcut,36,peal,20,peal,20,-10
peal,20,slipcut,37,peal,20,peal,20,-10
peal,20,slipcut,38,peal,20,peal,20,-10
peal,20,slipcut,39,peal,20,peal,20,-10
peal,20,slipcut,40,peal,20,peal,20,-10
peal,20,slipcut,41,peal,20,peal,20,-10
peal,20,slipcut,42,peal,20,peal,20,-10
peal,20,slipcut,43,peal,20,peal,20,0
peal,20,slipcut,44,peal,20,peal,20,0
peal,20,slipcut,45,peal,20,peal,20,0
peal,20,slipcut,46,peal,20,peal,20,0
peal,20,slipcut,47,peal,20,peal,20,0
peal,20,slipcut,48,peal,20,peal,20,0
peal,20,slipcut,49,peal,20,peal,20,0
peal,20,slipcut,50,peal,20,peal,20,0
peal,20,slipcut,51,peal,20,peal,20,0
peal,20,peal,2,peal,20,peal,20,310
peal,20,peal,3,peal,20,peal,20,310
peal,20,peal,4,peal,20,peal,20,310
peal,20,peal,5,peal,20,peal,20,310
peal,20,peal,6,peal,20,peal,20,310
peal,20,peal,7,peal,20,peal,20,310
peal,20,peal,8,peal,20,peal,20,310
peal,20,peal,9,peal,20,peal,20,310
peal,20,peal,10,peal,20,peal,20,310
peal,20,peal,11,peal,20,peal,20,310
peal,20,peal,12,peal,20,peal,20,310
peal,20,peal,13,peal,20,peal,20,310
peal,20,peal,14,peal,20,peal,20,310
peal,20,peal,15,peal,20,peal,20,310
peal,20,peal,16,peal,20,peal,20,310
peal,20,peal,17,peal,20,peal,20,310
peal,20,peal,18,peal,20,peal,20,310
peal,20,peal,19,peal,20,peal,20,310
peal,20,peal,20,peal,20,peal,20,510
peal,20,peal,21,peal,20,peal,20,300
peal,20,peal,22,peal,20,peal,20,290
peal,20,peal,23,peal,20,peal,20,280
peal,20,peal,24,peal,20,peal,20,270
peal,20,peal,25,peal,20,peal,20,260
peal,20,peal,26,peal,20,peal,20,250
peal,20,peal,27,peal,20,peal,20,240
peal,20,peal,28,peal,20,peal,20,230
peal,20,peal,29,peal,20,peal,20,220
peal,20,peal,30,peal,20,peal,20,210
peal,20,peal,31,peal,20,peal,20,200
peal,20,peal,32,peal,20,peal,20,190
peal,20,peal,33,peal,20,peal,20,180
peal,20,peal,34,peal,20,peal,20,170
peal,20,peal,35,peal,20,peal,20,160
peal,20,peal,36,peal,20,peal,20,150
peal,20,peal,37,peal,20,peal,20,140
peal,20,peal,38,peal,20,peal,20,130
peal,20,peal,39,peal,20,peal,20,120
peal,20,peal,40,peal,20,peal,20,110
peal,20,peal,41,peal,20,peal,20,110
peal,20,peal,42,peal,20,peal,20,90
peal,20,peal,43,peal,20,peal,20,90
peal,20,peal,44,peal,20,peal,20,70
peal,20,peal,45,peal,20,peal,20,70
peal,20,peal,46,peal,20,peal,20,50
peal,20,peal,47,peal,20,peal,20,50
peal,20,peal,48,peal,20,peal,20,30
peal,20,peal,49,peal,20,peal,20,30
peal,20,peal,50,peal,20,peal,20,10
peal,20,peal,51,peal,20,peal,20,10
peal,20,pealup,2,peal,20,peal,20,290
peal,20,pealup,3,peal,20,peal,20,290
peal,20,pealup,4,peal,20,peal,20,270
peal,20,pealup,5,peal,20,peal,20,270
peal,20,pealup,6,peal,20,peal,20,250
peal,20,pealup,7,peal,20,peal,20,250
peal,20,pealup,8,peal,20,peal,20,230
peal,20,pealup,9,peal,20,peal,20,230
peal,20,pealup,10,peal,20,peal,20,210
peal,20,pealup,11,peal,20,peal,20,210
peal,20,pealup,12,peal,20,peal,20,190
peal,20,pealup,13,peal,20,peal,20,190
peal,20,pealup,14,peal,20,peal,20,170
peal,20,pealup,15,peal,20,peal,20,170
peal,20,pealup,16,peal,20,peal,20,150
peal,20,pealup,17,peal,20,peal,20,150
peal,20,pealup,18,peal,20,peal,20,130
peal,20,pealup,19,peal,20,peal,20,130
peal,20,pealup,20,peal,20,peal,20,110
peal,20,pealup,21,peal,20,peal,20,110
peal,20,pealup,22,peal,20,peal,20,90
peal,20,pealup,23,peal,20,peal,20,90
peal,20,pealup,24,peal,20,peal,20,70
peal,20,pealup,25,peal,20,peal,20,70
peal,20,pealup,26,peal,20,peal,20,50
peal,20,pealup,27,peal,20,peal,20,50
peal,20,pealup,28,peal,20,peal,20,30
peal,20,pealup,29,peal,20,peal,20,30
peal,20,pealup,30,peal,20,peal,20,10
peal,20,pealup,31,peal,20,peal,20,10
peal,20,pealup,32,peal,20,peal,20,-10
peal,20,pealup,33,peal,20,peal,20,0
peal,20,pealup,34,peal,20,peal,20,-10
peal,20,pealup,35,peal,20,peal,20,0
peal,20,pealup,36,peal,20,peal,20,-10
peal,20,pealup,37,peal,20,peal,20,0
peal,20,pealup,38,peal,20,peal,20,-10
peal,20,pealup,39,peal,20,peal,20,0
peal,20,pealup,40,peal,20,peal,20,-10
peal,20,pealup,41,peal,20,peal,20,0
peal,20,pealup,42,peal,20,peal,20,-10
peal,20,pealup,43,peal,20,peal,20,0
peal,20,pealup,44,peal,20,peal,20,-10
peal,20,pealup,45,peal,20,peal,20,0
peal,20,pealup,46,peal,20,peal,20,-10
peal,20,pealup,47,peal,20,peal,20,0
peal,20,pealup,48,peal,20,peal,20,-10
peal,20,pealup,49,peal,20,peal,20,0
peal,20,pealup,50,peal,20,peal,20,-10
peal,20,pealup,51,peal,20,peal,20,0
peal,20,infaro,10,peal,20,peal,20,330
peal,20,infaro,11,peal,20,peal,20,300
peal,20,infaro,12,peal,20,peal,20,280
peal,20,infaro,13,peal,20,peal,20,270
peal,20,infaro,14,peal,20,peal,20,240
peal,20,infaro,15,peal,20,peal,20,220
peal,20,infaro,16,peal,20,peal,20,210
peal,20,infaro,17,peal,20,peal,20,180
peal,20,infaro,18,peal,20,peal,20,160
peal,20,infaro,19,peal,20,peal,20,150
peal,20,infaro,20,peal,20,peal,20,120
peal,20,infaro,21,peal,20,peal,20,100
peal,20,infaro,22,peal,20,peal,20,80
peal,20,infaro,23,peal,20,peal,20,60
peal,20,infaro,24,peal,20,peal,20,40
peal,20,infaro,25,peal,20,peal,20,20
peal,20,infaro,26,peal,20,peal,20,0
peal,20,infaro,27,peal,20,peal,20,0
peal,20,infaro,28,peal,20,peal,20,0
peal,20,infaro,29,peal,20,peal,20,0
peal,20,infaro,30,peal,20,peal,20,0
peal,20,infaro,31,peal,20,peal,20,0
peal,20,infaro,32,peal,20,peal,20,0
peal,20,infaro,33,peal,20,peal,20,0
peal,20,infaro,34,peal,20,peal,20,0
peal,20,infaro,35,peal,20,peal,20,0
peal,20,infaro,36,peal,20,peal,20,0
peal,20,infaro,37,peal,20,peal,20,0
peal,20,infaro,38,peal,20,peal,20,0
peal,20,infaro,39,peal,20,peal,20,0
peal,20,infaro,40,peal,20,peal,20,0
peal,20,infaro,41,peal,20,peal,20,0
peal,20,infaro,42,peal,20,peal,20,0
peal,20,infaroup,10,peal,20,peal,20,110
peal,20,infaroup,11,peal,20,peal,20,90
peal,20,infaroup,12,peal,20,peal,20,70
peal,20,infaroup,13,peal,20,peal,20,50
peal,20,infaroup,14,peal,20,peal,20,30
peal,20,infaroup,15,peal,20,peal,20,10
peal,20,infaroup,16,peal,20,peal,20,-10
peal,20,infaroup,17,peal,20,peal,20,-10
peal,20,infaroup,18,peal,20,peal,20,-10
peal,20,infaroup,19,peal,20,peal,20,-10
peal,20,infaroup,20,peal,20,peal,20,-10
peal,20,infaroup,21,peal,20,peal,20,-10
peal,20,infaroup,22,peal,20,peal,20,-10
peal,20,infaroup,23,peal,20,peal,20,0
peal,20,infaroup,24,peal,20,peal,20,-10
peal,20,infaroup,25,peal,20,peal,20,-10
peal,20,infaroup,26,peal,20,peal,20,0
peal,20,infaroup,27,peal,20,peal,20,-10
peal,20,infaroup,28,peal,20,peal,20,-10
peal,20,infaroup,29,peal,20,peal,20,0
peal,20,infaroup,30,peal,20,peal,20,-10
peal,20,infaroup,31,peal,20,peal,20,-10
peal,20,infaroup,32,peal,20,peal,20,0
peal,20,infaroup,33,peal,20,peal,20,0
peal,20,infaroup,34,peal,20,peal,20,-10
peal,20,infaroup,35,peal,20,peal,20,10
peal,20,infaroup,36,peal,20,peal,20,-10
peal,20,infaroup,37,peal,20,peal,20,0
peal,20,infaroup,38,peal,20,peal,20,-10
peal,20,infaroup,39,peal,20,peal,20,0
peal,20,infaroup,40,peal,20,peal,20,-10
peal,20,infaroup,41,peal,20,peal,20,0
peal,20,infaroup,42,peal,20,peal,20,-10
peal,20,outfaro,10,peal,20,peal,20,310
peal,20,outfaro,11,peal,20,peal,20,300
peal,20,outfaro,12,peal,20,peal,20,290
peal,20,outfaro,13,peal,20,peal,20,260
peal,20,outfaro,14,peal,20,peal,20,240
peal,20,outfaro,15,peal,20,peal,20,230
peal,20,outfaro,16,peal,20,peal,20,200
peal,20,outfaro,17,peal,20,peal,20,180
peal,20,outfaro,18,peal,20,peal,20,170
peal,20,outfaro,19,peal,20,peal,20,140
peal,20,outfaro,20,peal,20,peal,20,120
peal,20,outfaro,21,peal,20,peal,20,100
peal,20,outfaro,22,peal,20,peal,20,80
peal,20,outfaro,23,peal,20,peal,20,60
peal,20,outfaro,24,peal,20,peal,20,40
peal,20,outfaro,25,peal,20,peal,20,20
peal,20,outfaro,26,peal,20,peal,20,0
peal,20,outfaro,27,peal,20,peal,20,-10
peal,20,outfaro,28,peal,20,peal,20,-10
peal,20,outfaro,29,peal,20,peal,20,-10
peal,20,outfaro,30,peal,20,peal,20,-10
peal,20,outfaro,31,peal,20,peal,20,-10
peal,20,outfaro,32,peal,20,peal,20,-10
peal,20,outfaro,33,peal,20,peal,20,-10
peal,20,outfaro,34,peal,20,peal,20,-10
peal,20,outfaro,35,peal,20,peal,20,-10
peal,20,outfaro,36,peal,20,peal,20,-10
peal,20,outfaro,37,peal,20,peal,20,-10
peal,20,outfaro,38,peal,20,peal,20,-10
peal,20,outfaro,39,peal,20,peal,20,-10
peal,20,outfaro,40,peal,20,peal,20,-10
peal,20,outfaro,41,peal,20,peal,20,-10
peal,20,outfaro,42,peal,20,peal,20,-10
peal,20,outfaroup,10,peal,20,peal,20,130
peal,20,outfaroup,11,peal,20,peal,20,110
peal,20,outfaroup,12,peal,20,peal,20,90
peal,20,outfaroup,13,peal,20,peal,20,70
peal,20,outfaroup,14,peal,20,peal,20,50
peal,20,outfaroup,15,peal,20,peal,20,30
peal,20,outfaroup,16,peal,20,peal,20,10
peal,20,outfaroup,17,peal,20,peal,20,0
peal,20,outfaroup,18,peal,20,peal,20,0
peal,20,outfaroup,19,peal,20,peal,20,0
peal,20,outfaroup,20,peal,20,peal,20,0
peal,20,outfaroup,21,peal,20,peal,20,0
peal,20,outfaroup,22,peal,20,peal,20,10
peal,20,outfaroup,23,peal,20,peal,20,0
peal,20,outfaroup,24,peal,20,peal,20,0
peal,20,outfaroup,25,peal,20,peal,20,10
peal,20,outfaroup,26,peal,20,peal,20,0
peal,20,outfaroup,27,peal,20,peal,20,0
peal,20,outfaroup,28,peal,20,peal,20,10
peal,20,outfaroup,29,peal,20,peal,20,0
peal,20,outfaroup,30,peal,20,peal,20,0
peal,20,outfaroup,31,peal,20,peal,20,10
peal,20,outfaroup,32,peal,20,peal,20,0
peal,20,outfaroup,33,peal,20,peal,20,10
peal,20,outfaroup,34,peal,20,peal,20,10
peal,20,outfaroup,35,peal,20,peal,20,10
peal,20,outfaroup,36,peal,20,peal,20,0
peal,20,outfaroup,37,peal,20,peal,20,10
peal,20,outfaroup,38,peal,20,peal,20,0
peal,20,outfaroup,39,peal,20,peal,20,10
peal,20,outfaroup,40,peal,20,peal,20,0
peal,20,outfaroup,41,peal,20,peal,20,10
peal,20,outfaroup,42,peal,20,peal,20,0
