maintained,technique,is,INFARO,and,the,number,is,20
infaro,20,cut,48,infaro,20,infaro,20,0
infaro,20,cut,49,infaro,20,infaro,20,0
infaro,20,cut,50,infaro,20,infaro,20,0
infaro,20,cut,51,infaro,20,infaro,20,0
infaro,20,slipcut,2,infaro,20,infaro,20,120
infaro,20,slipcut,3,infaro,20,infaro,20,110
infaro,20,slipcut,4,infaro,20,infaro,20,110
infaro,20,slipcut,5,infaro,20,infaro,20,110
infaro,20,slipcut,6,infaro,20,infaro,20,110
infaro,20,slipcut,7,infaro,20,infaro,20,110
infaro,20,slipcut,8,infaro,20,infaro,20,110
infaro,20,slipcut,9,infaro,20,infaro,20,110
infaro,20,slipcut,10,infaro,20,infaro,20,110
infaro,20,slipcut,11,infaro,20,infaro,20,110
infaro,20,slipcut,12,infaro,20,infaro,20,110
infaro,20,slipcut,13,infaro,20,infaro,20,110
infaro,20,slipcut,14,infaro,20,infaro,20,110
infaro,20,slipcut,15,infaro,20,infaro,20,110
infaro,20,slipcut,16,infaro,20,infaro,20,110
infaro,20,slipcut,17,infaro,20,infaro,20,110
infaro,20,slipcut,18,infaro,20,infaro,20,110
infaro,20,slipcut,19,infaro,20,infaro,20,110
infaro,20,slipcut,20,infaro,20,infaro,20,110
infaro,20,slipcut,21,infaro,20,infaro,20,110
infaro,20,slipcut,22,infaro,20,infaro,20,110
infaro,20,slipcut,23,infaro,20,infaro,20,110
infaro,20,slipcut,24,infaro,20,infaro,20,110
infaro,20,slipcut,25,infaro,20,infaro,20,110
infaro,20,slipcut,26,infaro,20,infaro,20,110
infaro,20,slipcut,27,infaro,20,infaro,20,110
infaro,20,slipcut,28,infaro,20,infaro,20,110
infaro,20,slipcut,29,infaro,20,infaro,20,110
infaro,20,slipcut,30,infaro,20,infaro,20,110
infaro,20,slipcut,31,infaro,20,infaro,20,110
infaro,20,slipcut,32,infaro,20,infaro,20,110
infaro,20,slipcut,33,infaro,20,infaro,20,110
infaro,20,slipcut,34,infaro,20,infaro,20,110
infaro,20,slipcut,35,infaro,20,infaro,20,110
infaro,20,slipcut,36,infaro,20,infaro,20,110
infaro,20,slipcut,37,infaro,20,infaro,20,110
infaro,20,slipcut,38,infaro,20,infaro,20,110
infaro,20,slipcut,39,infaro,20,infaro,20,110
infaro,20,slipcut,40,infaro,20,infaro,20,120
infaro,20,slipcut,41,infaro,20,infaro,20,110
infaro,20,slipcut,42,infaro,20,infaro,20,100
infaro,20,slipcut,43,infaro,20,infaro,20,90
infaro,20,slipcut,44,infaro,20,infaro,20,80
infaro,20,slipcut,45,infaro,20,infaro,20,70
infaro,20,slipcut,46,infaro,20,infaro,20,60
infaro,20,slipcut,47,infaro,20,infaro,20,50
infaro,20,slipcut,48,infaro,20,infaro,20,40
infaro,20,slipcut,49,infaro,20,infaro,20,30
infaro,20,slipcut,50,infaro,20,infaro,20,20
infaro,20,slipcut,51,infaro,20,infaro,20,10
infaro,20,slipcut,2,infaro,20,infaro,20,90
infaro,20,slipcut,3,infaro,20,infaro,20,80
infaro,20,slipcut,4,infaro,20,infaro,20,70
infaro,20,slipcut,5,infaro,20,infaro,20,60
infaro,20,slipcut,6,infaro,20,infaro,20,50
infaro,20,slipcut,7,infaro,20,infaro,20,40
infaro,20,slipcut,8,infaro,20,infaro,20,30
infaro,20,slipcut,9,infaro,20,infaro,20,20
infaro,20,slipcut,10,infaro,20,infaro,20,10
infaro,20,slipcut,11,infaro,20,infaro,20,0
infaro,20,slipcut,12,infaro,20,infaro,20,-10
infaro,20,slipcut,13,infaro,20,infaro,20,-10
infaro,20,slipcut,14,infaro,20,infaro,20,-10
infaro,20,slipcut,15,infaro,20,infaro,20,-10
infaro,20,slipcut,16,infaro,20,infaro,20,-10
infaro,20,slipcut,17,infaro,20,infaro,20,-10
infaro,20,slipcut,18,infaro,20,infaro,20,-10
infaro,20,slipcut,19,infaro,20,infaro,20,-10
infaro,20,slipcut,20,infaro,20,infaro,20,-10
infaro,20,slipcut,21,infaro,20,infaro,20,-10
infaro,20,slipcut,22,infaro,20,infaro,20,-10
infaro,20,slipcut,23,infaro,20,infaro,20,-10
infaro,20,slipcut,24,infaro,20,infaro,20,-10
infaro,20,slipcut,25,infaro,20,infaro,20,-10
infaro,20,slipcut,26,infaro,20,infaro,20,-10
infaro,20,slipcut,27,infaro,20,infaro,20,-10
infaro,20,slipcut,28,infaro,20,infaro,20,-10
infaro,20,slipcut,29,infaro,20,infaro,20,-10
infaro,20,slipcut,30,infaro,20,infaro,20,-10
infaro,20,slipcut,31,infaro,20,infaro,20,-10
infaro,20,slipcut,32,infaro,20,infaro,20,-10
infaro,20,slipcut,33,infaro,20,infaro,20,-10
infaro,20,slipcut,34,infaro,20,infaro,20,-10
infaro,20,slipcut,35,infaro,20,infaro,20,-10
infaro,20,slipcut,36,infaro,20,infaro,20,-10
infaro,20,slipcut,37,infaro,20,infaro,20,-10
infaro,20,slipcut,38,infaro,20,infaro,20,-10
infaro,20,slipcut,39,infaro,20,infaro,20,-10
infaro,20,slipcut,40,infaro,20,infaro,20,-10
infaro,20,slipcut,41,infaro,20,infaro,20,-10
infaro,20,slipcut,42,infaro,20,infaro,20,-10
infaro,20,slipcut,43,infaro,20,infaro,20,-10
infaro,20,slipcut,44,infaro,20,infaro,20,-10
infaro,20,slipcut,45,infaro,20,infaro,20,-10
infaro,20,slipcut,46,infaro,20,infaro,20,-10
infaro,20,slipcut,47,infaro,20,infaro,20,-10
infaro,20,slipcut,48,infaro,20,infaro,20,-10
infaro,20,slipcut,49,infaro,20,infaro,20,-10
infaro,20,slipcut,50,infaro,20,infaro,20,-10
infaro,20,slipcut,51,infaro,20,infaro,20,-10
infaro,20,peal,2,infaro,20,infaro,20,120
infaro,20,peal,3,infaro,20,infaro,20,110
infaro,20,peal,4,infaro,20,infaro,20,110
infaro,20,peal,5,infaro,20,infaro,20,120
infaro,20,peal,6,infaro,20,infaro,20,110
infaro,20,peal,7,infaro,20,infaro,20,110
infaro,20,peal,8,infaro,20,infaro,20,120
infaro,20,peal,9,infaro,20,infaro,20,110
infaro,20,peal,10,infaro,20,infaro,20,110
infaro,20,peal,11,infaro,20,infaro,20,120
infaro,20,peal,12,infaro,20,infaro,20,110
infaro,20,peal,13,infaro,20,infaro,20,110
infaro,20,peal,14,infaro,20,infaro,20,120
infaro,20,peal,15,infaro,20,infaro,20,110
infaro,20,peal,16,infaro,20,infaro,20,110
infaro,20,peal,17,infaro,20,infaro,20,120
infaro,20,peal,18,infaro,20,infaro,20,110
infaro,20,peal,19,infaro,20,infaro,20,110
infaro,20,peal,20,infaro,20,infaro,20,120
infaro,20,peal,21,infaro,20,infaro,20,120
infaro,20,peal,22,infaro,20,infaro,20,110
infaro,20,peal,23,infaro,20,infaro,20,120
infaro,20,peal,24,infaro,20,infaro,20,120
infaro,20,peal,25,infaro,20,infaro,20,110
infaro,20,peal,26,infaro,20,infaro,20,120
infaro,20,peal,27,infaro,20,infaro,20,120
infaro,20,peal,28,infaro,20,infaro,20,110
infaro,20,peal,29,infaro,20,infaro,20,120
infaro,20,peal,30,infaro,20,infaro,20,120
infaro,20,peal,31,infaro,20,infaro,20,110
infaro,20,peal,32,infaro,20,infaro,20,120
infaro,20,peal,33,infaro,20,infaro,20,120
infaro,20,peal,34,infaro,20,infaro,20,110
infaro,20,peal,35,infaro,20,infaro,20,120
infaro,20,peal,36,infaro,20,infaro,20,120
infaro,20,peal,37,infaro,20,infaro,20,110
infaro,20,peal,38,infaro,20,infaro,20,120
infaro,20,peal,39,infaro,20,infaro,20,120
infaro,20,peal,40,infaro,20,infaro,20,110
infaro,20,peal,41,infaro,20,infaro,20,110
infaro,20,peal,42,infaro,20,infaro,20,100
infaro,20,peal,43,infaro,20,infaro,20,80
infaro,20,peal,44,infaro,20,infaro,20,80
infaro,20,peal,45,infaro,20,infaro,20,70
infaro,20,peal,46,infaro,20,infaro,20,50
infaro,20,peal,47,infaro,20,infaro,20,50
infaro,20,peal,48,infaro,20,infaro,20,40
infaro,20,peal,49,infaro,20,infaro,20,20
infaro,20,peal,50,infaro,20,infaro,20,20
infaro,20,peal,51,infaro,20,infaro,20,10
infaro,20,pealup,2,infaro,20,infaro,20,90
infaro,20,pealup,3,infaro,20,infaro,20,90
infaro,20,pealup,4,infaro,20,infaro,20,70
infaro,20,pealup,5,infaro,20,infaro,20,70
infaro,20,pealup,6,infaro,20,infaro,20,50
infaro,20,pealup,7,infaro,20,infaro,20,50
infaro,20,pealup,8,infaro,20,infaro,20,30
infaro,20,pealup,9,infaro,20,infaro,20,30
infaro,20,pealup,10,infaro,20,infaro,20,10
infaro,20,pealup,11,infaro,20,infaro,20,10
infaro,20,pealup,12,infaro,20,infaro,20,-10
infaro,20,pealup,13,infaro,20,infaro,20,0
infaro,20,pealup,14,infaro,20,infaro,20,-10
infaro,20,pealup,15,infaro,20,infaro,20,0
infaro,20,pealup,16,infaro,20,infaro,20,-10
infaro,20,pealup,17,infaro,20,infaro,20,0
infaro,20,pealup,18,infaro,20,infaro,20,-10
infaro,20,pealup,19,infaro,20,infaro,20,0
infaro,20,pealup,20,infaro,20,infaro,20,-10
infaro,20,pealup,21,infaro,20,infaro,20,0
infaro,20,pealup,22,infaro,20,infaro,20,-10
infaro,20,pealup,23,infaro,20,infaro,20,0
infaro,20,pealup,24,infaro,20,infaro,20,-10
infaro,20,pealup,25,infaro,20,infaro,20,-10
infaro,20,pealup,26,infaro,20,infaro,20,0
infaro,20,pealup,27,infaro,20,infaro,20,-10
infaro,20,pealup,28,infaro,20,infaro,20,-10
infaro,20,pealup,29,infaro,20,infaro,20,0
infaro,20,pealup,30,infaro,20,infaro,20,-10
infaro,20,pealup,31,infaro,20,infaro,20,-10
infaro,20,pealup,32,infaro,20,infaro,20,0
infaro,20,pealup,33,infaro,20,infaro,20,-10
infaro,20,pealup,34,infaro,20,infaro,20,-10
infaro,20,pealup,35,infaro,20,infaro,20,0
infaro,20,pealup,36,infaro,20,infaro,20,-10
infaro,20,pealup,37,infaro,20,infaro,20,-10
infaro,20,pealup,38,infaro,20,infaro,20,0
infaro,20,pealup,39,infaro,20,infaro,20,-10
infaro,20,pealup,40,infaro,20,infaro,20,-10
infaro,20,pealup,41,infaro,20,infaro,20,0
infaro,20,pealup,42,infaro,20,infaro,20,-10
infaro,20,pealup,43,infaro,20,infaro,20,-10
infaro,20,pealup,44,infaro,20,infaro,20,0
infaro,20,pealup,45,infaro,20,infaro,20,0
infaro,20,pealup,46,infaro,20,infaro,20,-10
infaro,20,pealup,47,infaro,20,infaro,20,0
infaro,20,pealup,48,infaro,20,infaro,20,0
infaro,20,pealup,49,infaro,20,infaro,20,-10
infaro,20,pealup,50,infaro,20,infaro,20,0
infaro,20,pealup,51,infaro,20,infaro,20,0
infaro,20,infaro,10,infaro,20,infaro,20,210
infaro,20,infaro,11,infaro,20,infaro,20,220
infaro,20,infaro,12,infaro,20,infaro,20,230
infaro,20,infaro,13,infaro,20,infaro,20,240
infaro,20,infaro,14,infaro,20,infaro,20,250
infaro,20,infaro,15,infaro,20,infaro,20,260
infaro,20,infaro,16,infaro,20,infaro,20,270
infaro,20,infaro,17,infaro,20,infaro,20,280
infaro,20,infaro,18,infaro,20,infaro,20,290
infaro,20,infaro,19,infaro,20,infaro,20,300
infaro,20,infaro,20,infaro,20,infaro,20,510
infaro,20,infaro,21,infaro,20,infaro,20,290
infaro,20,infaro,22,infaro,20,infaro,20,270
infaro,20,infaro,23,infaro,20,infaro,20,250
infaro,20,infaro,24,infaro,20,infaro,20,230
infaro,20,infaro,25,infaro,20,infaro,20,210
infaro,20,infaro,26,infaro,20,infaro,20,190
infaro,20,infaro,27,infaro,20,infaro,20,190
infaro,20,infaro,28,infaro,20,infaro,20,190
infaro,20,infaro,29,infaro,20,infaro,20,190
infaro,20,infaro,30,infaro,20,infaro,20,190
infaro,20,infaro,31,infaro,20,infaro,20,190
infaro,20,infaro,32,infaro,20,infaro,20,190
infaro,20,infaro,33,infaro,20,infaro,20,180
infaro,20,infaro,34,infaro,20,infaro,20,170
infaro,20,infaro,35,infaro,20,infaro,20,160
infaro,20,infaro,36,infaro,20,infaro,20,150
infaro,20,infaro,37,infaro,20,infaro,20,140
infaro,20,infaro,38,infaro,20,infaro,20,130
infaro,20,infaro,39,infaro,20,infaro,20,120
infaro,20,infaro,40,infaro,20,infaro,20,110
infaro,20,infaro,41,infaro,20,infaro,20,100
infaro,20,infaro,42,infaro,20,infaro,20,90
infaro,20,infaroup,10,infaro,20,infaro,20,-10
infaro,20,infaroup,11,infaro,20,infaro,20,-10
infaro,20,infaroup,12,infaro,20,infaro,20,-10
infaro,20,infaroup,13,infaro,20,infaro,20,-10
infaro,20,infaroup,14,infaro,20,infaro,20,-10
infaro,20,infaroup,15,infaro,20,infaro,20,-10
infaro,20,infaroup,16,infaro,20,infaro,20,-10
infaro,20,infaroup,17,infaro,20,infaro,20,-10
infaro,20,infaroup,18,infaro,20,infaro,20,-10
infaro,20,infaroup,19,infaro,20,infaro,20,-10
infaro,20,infaroup,20,infaro,20,infaro,20,-10
infaro,20,infaroup,21,infaro,20,infaro,20,-10
infaro,20,infaroup,22,infaro,20,infaro,20,-10
infaro,20,infaroup,23,infaro,20,infaro,20,-10
infaro,20,infaroup,24,infaro,20,infaro,20,-10
infaro,20,infaroup,25,infaro,20,infaro,20,-10
infaro,20,infaroup,26,infaro,20,infaro,20,190
infaro,20,infaroup,27,infaro,20,infaro,20,-10
infaro,20,infaroup,28,infaro,20,infaro,20,-10
infaro,20,infaroup,29,infaro,20,infaro,20,-10
infaro,20,infaroup,30,infaro,20,infaro,20,-10
infaro,20,infaroup,31,infaro,20,infaro,20,-10
infaro,20,infaroup,32,infaro,20,infaro,20,0
infaro,20,infaroup,33,infaro,20,infaro,20,0
infaro,20,infaroup,34,infaro,20,infaro,20,0
infaro,20,infaroup,35,infaro,20,infaro,20,0
infaro,20,infaroup,36,infaro,20,infaro,20,0
infaro,20,infaroup,37,infaro,20,infaro,20,0
infaro,20,infaroup,38,infaro,20,infaro,20,0
infaro,20,infaroup,39,infaro,20,infaro,20,0
infaro,20,infaroup,40,infaro,20,infaro,20,0
infaro,20,infaroup,41,infaro,20,infaro,20,0
infaro,20,infaroup,42,infaro,20,infaro,20,0
infaro,20,outfaro,10,infaro,20,infaro,20,110
infaro,20,outfaro,11,infaro,20,infaro,20,110
infaro,20,outfaro,12,infaro,20,infaro,20,110
infaro,20,outfaro,13,infaro,20,infaro,20,110
infaro,20,outfaro,14,infaro,20,infaro,20,110
infaro,20,outfaro,15,infaro,20,infaro,20,110
infaro,20,outfaro,16,infaro,20,infaro,20,110
infaro,20,outfaro,17,infaro,20,infaro,20,110
infaro,20,outfaro,18,infaro,20,infaro,20,110
infaro,20,outfaro,19,infaro,20,infaro,20,110
infaro,20,outfaro,20,infaro,20,infaro,20,110
infaro,20,outfaro,21,infaro,20,infaro,20,100
infaro,20,outfaro,22,infaro,20,infaro,20,80
infaro,20,outfaro,23,infaro,20,infaro,20,60
infaro,20,outfaro,24,infaro,20,infaro,20,40
infaro,20,outfaro,25,infaro,20,infaro,20,20
infaro,20,outfaro,26,infaro,20,infaro,20,0
infaro,20,outfaro,27,infaro,20,infaro,20,-10
infaro,20,outfaro,28,infaro,20,infaro,20,-10
infaro,20,outfaro,29,infaro,20,infaro,20,-10
infaro,20,outfaro,30,infaro,20,infaro,20,-10
infaro,20,outfaro,31,infaro,20,infaro,20,-10
infaro,20,outfaro,32,infaro,20,infaro,20,-10
infaro,20,outfaro,33,infaro,20,infaro,20,-10
infaro,20,outfaro,34,infaro,20,infaro,20,-10
infaro,20,outfaro,35,infaro,20,infaro,20,-10
infaro,20,outfaro,36,infaro,20,infaro,20,-10
infaro,20,outfaro,37,infaro,20,infaro,20,-10
infaro,20,outfaro,38,infaro,20,infaro,20,-10
infaro,20,outfaro,39,infaro,20,infaro,20,-10
infaro,20,outfaro,40,infaro,20,infaro,20,-10
infaro,20,outfaro,41,infaro,20,infaro,20,-10
infaro,20,outfaro,42,infaro,20,infaro,20,-10
infaro,20,outfaroup,10,infaro,20,infaro,20,0
infaro,20,outfaroup,11,infaro,20,infaro,20,0
infaro,20,outfaroup,12,infaro,20,infaro,20,0
infaro,20,outfaroup,13,infaro,20,infaro,20,0
infaro,20,outfaroup,14,infaro,20,infaro,20,0
infaro,20,outfaroup,15,infaro,20,infaro,20,0
infaro,20,outfaroup,16,infaro,20,infaro,20,0
infaro,20,outfaroup,17,infaro,20,infaro,20,0
infaro,20,outfaroup,18,infaro,20,infaro,20,0
infaro,20,outfaroup,19,infaro,20,infaro,20,0
infaro,20,outfaroup,20,infaro,20,infaro,20,0
infaro,20,outfaroup,21,infaro,20,infaro,20,0
infaro,20,outfaroup,22,infaro,20,infaro,20,0
infaro,20,outfaroup,23,infaro,20,infaro,20,0
infaro,20,outfaroup,24,infaro,20,infaro,20,0
infaro,20,outfaroup,25,infaro,20,infaro,20,0
infaro,20,outfaroup,26,infaro,20,infaro,20,0
infaro,20,outfaroup,27,infaro,20,infaro,20,0
infaro,20,outfaroup,28,infaro,20,infaro,20,0
infaro,20,outfaroup,29,infaro,20,infaro,20,0
infaro,20,outfaroup,30,infaro,20,infaro,20,0
infaro,20,outfaroup,31,infaro,20,infaro,20,0
infaro,20,outfaroup,32,infaro,20,infaro,20,10
infaro,20,outfaroup,33,infaro,20,infaro,20,10
infaro,20,outfaroup,34,infaro,20,infaro,20,10
infaro,20,outfaroup,35,infaro,20,infaro,20,10
infaro,20,outfaroup,36,infaro,20,infaro,20,10
infaro,20,outfaroup,37,infaro,20,infaro,20,10
infaro,20,outfaroup,38,infaro,20,infaro,20,10
infaro,20,outfaroup,39,infaro,20,infaro,20,10
infaro,20,outfaroup,40,infaro,20,infaro,20,10
infaro,20,outfaroup,41,infaro,20,infaro,20,10
infaro,20,outfaroup,42,infaro,20,infaro,20,10
