maintained,technique,is,INFARO,and,the,number,is,30
infaro,30,slipcut,3,infaro,30,infaro,30,35
infaro,30,slipcut,4,infaro,30,infaro,30,35
infaro,30,slipcut,5,infaro,30,infaro,30,35
infaro,30,slipcut,6,infaro,30,infaro,30,25
infaro,30,slipcut,7,infaro,30,infaro,30,15
infaro,30,slipcut,8,infaro,30,infaro,30,15
infaro,30,slipcut,9,infaro,30,infaro,30,15
infaro,30,slipcut,10,infaro,30,infaro,30,15
infaro,30,slipcut,11,infaro,30,infaro,30,15
infaro,30,slipcut,12,infaro,30,infaro,30,15
infaro,30,slipcut,13,infaro,30,infaro,30,15
infaro,30,slipcut,14,infaro,30,infaro,30,15
infaro,30,slipcut,15,infaro,30,infaro,30,15
infaro,30,slipcut,16,infaro,30,infaro,30,15
infaro,30,slipcut,17,infaro,30,infaro,30,15
infaro,30,slipcut,18,infaro,30,infaro,30,15
infaro,30,slipcut,19,infaro,30,infaro,30,15
infaro,30,slipcut,20,infaro,30,infaro,30,15
infaro,30,slipcut,21,infaro,30,infaro,30,15
infaro,30,slipcut,22,infaro,30,infaro,30,15
infaro,30,slipcut,23,infaro,30,infaro,30,10
infaro,30,slipcut,24,infaro,30,infaro,30,10
infaro,30,slipcut,25,infaro,30,infaro,30,10
infaro,30,slipcut,26,infaro,30,infaro,30,15
infaro,30,slipcut,27,infaro,30,infaro,30,10
infaro,30,slipcut,28,infaro,30,infaro,30,10
infaro,30,slipcut,29,infaro,30,infaro,30,10
infaro,30,slipcut,30,infaro,30,infaro,30,10
infaro,30,slipcut,31,infaro,30,infaro,30,10
infaro,30,slipcut,32,infaro,30,infaro,30,10
infaro,30,slipcut,33,infaro,30,infaro,30,10
infaro,30,slipcut,34,infaro,30,infaro,30,10
infaro,30,slipcut,35,infaro,30,infaro,30,10
infaro,30,slipcut,36,infaro,30,infaro,30,15
infaro,30,slipcut,37,infaro,30,infaro,30,15
infaro,30,slipcut,38,infaro,30,infaro,30,15
infaro,30,slipcut,39,infaro,30,infaro,30,15
infaro,30,slipcut,40,infaro,30,infaro,30,15
infaro,30,slipcut,41,infaro,30,infaro,30,15
infaro,30,slipcut,42,infaro,30,infaro,30,15
infaro,30,slipcut,43,infaro,30,infaro,30,15
infaro,30,slipcut,44,infaro,30,infaro,30,15
infaro,30,slipcut,45,infaro,30,infaro,30,15
infaro,30,slipcut,46,infaro,30,infaro,30,15
infaro,30,slipcut,47,infaro,30,infaro,30,15
infaro,30,slipcut,48,infaro,30,infaro,30,15
infaro,30,slipcut,49,infaro,30,infaro,30,15
infaro,30,slipcut,50,infaro,30,infaro,30,15
infaro,30,slipcut,51,infaro,30,infaro,30,15
infaro,30,slipcut,2,infaro,30,infaro,30,25
infaro,30,slipcut,3,infaro,30,infaro,30,25
infaro,30,slipcut,4,infaro,30,infaro,30,25
infaro,30,slipcut,5,infaro,30,infaro,30,25
infaro,30,slipcut,6,infaro,30,infaro,30,25
infaro,30,slipcut,7,infaro,30,infaro,30,25
infaro,30,slipcut,8,infaro,30,infaro,30,25
infaro,30,slipcut,9,infaro,30,infaro,30,25
infaro,30,slipcut,10,infaro,30,infaro,30,30
infaro,30,slipcut,11,infaro,30,infaro,30,25
infaro,30,slipcut,12,infaro,30,infaro,30,25
infaro,30,slipcut,13,infaro,30,infaro,30,25
infaro,30,slipcut,14,infaro,30,infaro,30,25
infaro,30,slipcut,15,infaro,30,infaro,30,20
infaro,30,slipcut,16,infaro,30,infaro,30,15
infaro,30,slipcut,17,infaro,30,infaro,30,10
infaro,30,slipcut,18,infaro,30,infaro,30,10
infaro,30,slipcut,19,infaro,30,infaro,30,10
infaro,30,slipcut,20,infaro,30,infaro,30,10
infaro,30,slipcut,21,infaro,30,infaro,30,10
infaro,30,slipcut,22,infaro,30,infaro,30,10
infaro,30,slipcut,23,infaro,30,infaro,30,10
infaro,30,slipcut,24,infaro,30,infaro,30,10
infaro,30,slipcut,25,infaro,30,infaro,30,10
infaro,30,slipcut,26,infaro,30,infaro,30,10
infaro,30,slipcut,27,infaro,30,infaro,30,10
infaro,30,slipcut,28,infaro,30,infaro,30,10
infaro,30,slipcut,29,infaro,30,infaro,30,10
infaro,30,slipcut,30,infaro,30,infaro,30,10
infaro,30,slipcut,31,infaro,30,infaro,30,0
infaro,30,slipcut,32,infaro,30,infaro,30,0
infaro,30,slipcut,33,infaro,30,infaro,30,0
infaro,30,slipcut,34,infaro,30,infaro,30,0
infaro,30,slipcut,35,infaro,30,infaro,30,0
infaro,30,slipcut,36,infaro,30,infaro,30,0
infaro,30,slipcut,37,infaro,30,infaro,30,0
infaro,30,slipcut,38,infaro,30,infaro,30,0
infaro,30,slipcut,39,infaro,30,infaro,30,0
infaro,30,slipcut,40,infaro,30,infaro,30,0
infaro,30,slipcut,41,infaro,30,infaro,30,0
infaro,30,slipcut,42,infaro,30,infaro,30,0
infaro,30,slipcut,43,infaro,30,infaro,30,0
infaro,30,slipcut,44,infaro,30,infaro,30,0
infaro,30,slipcut,45,infaro,30,infaro,30,0
infaro,30,slipcut,46,infaro,30,infaro,30,0
infaro,30,slipcut,47,infaro,30,infaro,30,5
infaro,30,slipcut,48,infaro,30,infaro,30,5
infaro,30,slipcut,49,infaro,30,infaro,30,5
infaro,30,slipcut,50,infaro,30,infaro,30,5
infaro,30,slipcut,51,infaro,30,infaro,30,5
infaro,30,peal,2,infaro,30,infaro,30,40
infaro,30,peal,3,infaro,30,infaro,30,35
infaro,30,peal,4,infaro,30,infaro,30,35
infaro,30,peal,5,infaro,30,infaro,30,40
infaro,30,peal,6,infaro,30,infaro,30,25
infaro,30,peal,7,infaro,30,infaro,30,15
infaro,30,peal,8,infaro,30,infaro,30,20
infaro,30,peal,9,infaro,30,infaro,30,15
infaro,30,peal,10,infaro,30,infaro,30,15
infaro,30,peal,11,infaro,30,infaro,30,30
infaro,30,peal,12,infaro,30,infaro,30,15
infaro,30,peal,13,infaro,30,infaro,30,25
infaro,30,peal,14,infaro,30,infaro,30,20
infaro,30,peal,15,infaro,30,infaro,30,25
infaro,30,peal,16,infaro,30,infaro,30,15
infaro,30,peal,17,infaro,30,infaro,30,20
infaro,30,peal,18,infaro,30,infaro,30,25
infaro,30,peal,19,infaro,30,infaro,30,15
infaro,30,peal,20,infaro,30,infaro,30,20
infaro,30,peal,21,infaro,30,infaro,30,10
infaro,30,peal,22,infaro,30,infaro,30,5
infaro,30,peal,23,infaro,30,infaro,30,5
infaro,30,peal,24,infaro,30,infaro,30,0
infaro,30,peal,25,infaro,30,infaro,30,0
infaro,30,peal,26,infaro,30,infaro,30,15
infaro,30,peal,27,infaro,30,infaro,30,0
infaro,30,peal,28,infaro,30,infaro,30,0
infaro,30,peal,29,infaro,30,infaro,30,15
infaro,30,peal,30,infaro,30,infaro,30,10
infaro,30,peal,31,infaro,30,infaro,30,5
infaro,30,peal,32,infaro,30,infaro,30,15
infaro,30,peal,33,infaro,30,infaro,30,5
infaro,30,peal,34,infaro,30,infaro,30,5
infaro,30,peal,35,infaro,30,infaro,30,5
infaro,30,peal,36,infaro,30,infaro,30,0
infaro,30,peal,37,infaro,30,infaro,30,0
infaro,30,peal,38,infaro,30,infaro,30,10
infaro,30,peal,39,infaro,30,infaro,30,0
infaro,30,peal,40,infaro,30,infaro,30,10
infaro,30,peal,41,infaro,30,infaro,30,5
infaro,30,peal,42,infaro,30,infaro,30,5
infaro,30,peal,43,infaro,30,infaro,30,10
infaro,30,peal,44,infaro,30,infaro,30,15
infaro,30,peal,45,infaro,30,infaro,30,-5
infaro,30,peal,46,infaro,30,infaro,30,5
infaro,30,peal,47,infaro,30,infaro,30,5
infaro,30,peal,48,infaro,30,infaro,30,-5
infaro,30,peal,49,infaro,30,infaro,30,5
infaro,30,peal,50,infaro,30,infaro,30,5
infaro,30,peal,51,infaro,30,infaro,30,-5
infaro,30,pealup,2,infaro,30,infaro,30,25
infaro,30,pealup,3,infaro,30,infaro,30,25
infaro,30,pealup,4,infaro,30,infaro,30,25
infaro,30,pealup,5,infaro,30,infaro,30,25
infaro,30,pealup,6,infaro,30,infaro,30,25
infaro,30,pealup,7,infaro,30,infaro,30,25
infaro,30,pealup,8,infaro,30,infaro,30,25
infaro,30,pealup,9,infaro,30,infaro,30,35
infaro,30,pealup,10,infaro,30,infaro,30,30
infaro,30,pealup,11,infaro,30,infaro,30,25
infaro,30,pealup,12,infaro,30,infaro,30,35
infaro,30,pealup,13,infaro,30,infaro,30,30
infaro,30,pealup,14,infaro,30,infaro,30,25
infaro,30,pealup,15,infaro,30,infaro,30,20
infaro,30,pealup,16,infaro,30,infaro,30,20
infaro,30,pealup,17,infaro,30,infaro,30,10
infaro,30,pealup,18,infaro,30,infaro,30,10
infaro,30,pealup,19,infaro,30,infaro,30,15
infaro,30,pealup,20,infaro,30,infaro,30,10
infaro,30,pealup,21,infaro,30,infaro,30,10
infaro,30,pealup,22,infaro,30,infaro,30,15
infaro,30,pealup,23,infaro,30,infaro,30,15
infaro,30,pealup,24,infaro,30,infaro,30,10
infaro,30,pealup,25,infaro,30,infaro,30,20
infaro,30,pealup,26,infaro,30,infaro,30,30
infaro,30,pealup,27,infaro,30,infaro,30,15
infaro,30,pealup,28,infaro,30,infaro,30,15
infaro,30,pealup,29,infaro,30,infaro,30,40
infaro,30,pealup,30,infaro,30,infaro,30,15
infaro,30,pealup,31,infaro,30,infaro,30,15
infaro,30,pealup,32,infaro,30,infaro,30,10
infaro,30,pealup,33,infaro,30,infaro,30,5
infaro,30,pealup,34,infaro,30,infaro,30,5
infaro,30,pealup,35,infaro,30,infaro,30,10
infaro,30,pealup,36,infaro,30,infaro,30,0
infaro,30,pealup,37,infaro,30,infaro,30,5
infaro,30,pealup,38,infaro,30,infaro,30,-5
infaro,30,pealup,39,infaro,30,infaro,30,0
infaro,30,pealup,40,infaro,30,infaro,30,0
infaro,30,pealup,41,infaro,30,infaro,30,-5
infaro,30,pealup,42,infaro,30,infaro,30,0
infaro,30,pealup,43,infaro,30,infaro,30,0
infaro,30,pealup,44,infaro,30,infaro,30,-5
infaro,30,pealup,45,infaro,30,infaro,30,15
infaro,30,pealup,46,infaro,30,infaro,30,15
infaro,30,pealup,47,infaro,30,infaro,30,0
infaro,30,pealup,48,infaro,30,infaro,30,10
infaro,30,pealup,49,infaro,30,infaro,30,5
infaro,30,pealup,50,infaro,30,infaro,30,5
infaro,30,pealup,51,infaro,30,infaro,30,5
infaro,30,infaro,10,infaro,30,infaro,30,65
infaro,30,infaro,11,infaro,30,infaro,30,60
infaro,30,infaro,12,infaro,30,infaro,30,65
infaro,30,infaro,13,infaro,30,infaro,30,70
infaro,30,infaro,14,infaro,30,infaro,30,80
infaro,30,infaro,15,infaro,30,infaro,30,85
infaro,30,infaro,16,infaro,30,infaro,30,90
infaro,30,infaro,17,infaro,30,infaro,30,95
infaro,30,infaro,18,infaro,30,infaro,30,100
infaro,30,infaro,19,infaro,30,infaro,30,105
infaro,30,infaro,20,infaro,30,infaro,30,115
infaro,30,infaro,21,infaro,30,infaro,30,125
infaro,30,infaro,22,infaro,30,infaro,30,135
infaro,30,infaro,23,infaro,30,infaro,30,135
infaro,30,infaro,24,infaro,30,infaro,30,135
infaro,30,infaro,25,infaro,30,infaro,30,135
infaro,30,infaro,26,infaro,30,infaro,30,135
infaro,30,infaro,27,infaro,30,infaro,30,135
infaro,30,infaro,28,infaro,30,infaro,30,135
infaro,30,infaro,29,infaro,30,infaro,30,140
infaro,30,infaro,30,infaro,30,infaro,30,510
infaro,30,infaro,31,infaro,30,infaro,30,125
infaro,30,infaro,32,infaro,30,infaro,30,115
infaro,30,infaro,33,infaro,30,infaro,30,105
infaro,30,infaro,34,infaro,30,infaro,30,95
infaro,30,infaro,35,infaro,30,infaro,30,90
infaro,30,infaro,36,infaro,30,infaro,30,90
infaro,30,infaro,37,infaro,30,infaro,30,90
infaro,30,infaro,38,infaro,30,infaro,30,85
infaro,30,infaro,39,infaro,30,infaro,30,75
infaro,30,infaro,40,infaro,30,infaro,30,75
infaro,30,infaro,41,infaro,30,infaro,30,60
infaro,30,infaro,42,infaro,30,infaro,30,55
infaro,30,infaroup,10,infaro,30,infaro,30,15
infaro,30,infaroup,11,infaro,30,infaro,30,15
infaro,30,infaroup,12,infaro,30,infaro,30,15
infaro,30,infaroup,13,infaro,30,infaro,30,25
infaro,30,infaroup,14,infaro,30,infaro,30,15
infaro,30,infaroup,15,infaro,30,infaro,30,25
infaro,30,infaroup,16,infaro,30,infaro,30,5
infaro,30,infaroup,17,infaro,30,infaro,30,-5
infaro,30,infaroup,18,infaro,30,infaro,30,-5
infaro,30,infaroup,19,infaro,30,infaro,30,-5
infaro,30,infaroup,20,infaro,30,infaro,30,-5
infaro,30,infaroup,21,infaro,30,infaro,30,-5
infaro,30,infaroup,22,infaro,30,infaro,30,10
infaro,30,infaroup,23,infaro,30,infaro,30,0
infaro,30,infaroup,24,infaro,30,infaro,30,0
infaro,30,infaroup,25,infaro,30,infaro,30,5
infaro,30,infaroup,26,infaro,30,infaro,30,135
infaro,30,infaroup,27,infaro,30,infaro,30,0
infaro,30,infaroup,28,infaro,30,infaro,30,5
infaro,30,infaroup,29,infaro,30,infaro,30,5
infaro,30,infaroup,30,infaro,30,infaro,30,-5
infaro,30,infaroup,31,infaro,30,infaro,30,0
infaro,30,infaroup,32,infaro,30,infaro,30,0
infaro,30,infaroup,33,infaro,30,infaro,30,-5
infaro,30,infaroup,34,infaro,30,infaro,30,-5
infaro,30,infaroup,35,infaro,30,infaro,30,0
infaro,30,infaroup,36,infaro,30,infaro,30,20
infaro,30,infaroup,37,infaro,30,infaro,30,5
infaro,30,infaroup,38,infaro,30,infaro,30,5
infaro,30,infaroup,39,infaro,30,infaro,30,0
infaro,30,infaroup,40,infaro,30,infaro,30,-5
infaro,30,infaroup,41,infaro,30,infaro,30,-5
infaro,30,infaroup,42,infaro,30,infaro,30,-5
infaro,30,outfaro,10,infaro,30,infaro,30,15
infaro,30,outfaro,11,infaro,30,infaro,30,10
infaro,30,outfaro,12,infaro,30,infaro,30,0
infaro,30,outfaro,13,infaro,30,infaro,30,10
infaro,30,outfaro,14,infaro,30,infaro,30,0
infaro,30,outfaro,15,infaro,30,infaro,30,0
infaro,30,outfaro,16,infaro,30,infaro,30,0
infaro,30,outfaro,17,infaro,30,infaro,30,0
infaro,30,outfaro,18,infaro,30,infaro,30,0
infaro,30,outfaro,19,infaro,30,infaro,30,-5
infaro,30,outfaro,20,infaro,30,infaro,30,-5
infaro,30,outfaro,21,infaro,30,infaro,30,-5
infaro,30,outfaro,22,infaro,30,infaro,30,0
infaro,30,outfaro,23,infaro,30,infaro,30,5
infaro,30,outfaro,24,infaro,30,infaro,30,5
infaro,30,outfaro,25,infaro,30,infaro,30,5
infaro,30,outfaro,26,infaro,30,infaro,30,5
infaro,30,outfaro,27,infaro,30,infaro,30,5
infaro,30,outfaro,28,infaro,30,infaro,30,5
infaro,30,outfaro,29,infaro,30,infaro,30,5
infaro,30,outfaro,30,infaro,30,infaro,30,45
infaro,30,outfaro,31,infaro,30,infaro,30,140
infaro,30,outfaro,32,infaro,30,infaro,30,-5
infaro,30,outfaro,33,infaro,30,infaro,30,-5
infaro,30,outfaro,34,infaro,30,infaro,30,-5
infaro,30,outfaro,35,infaro,30,infaro,30,-5
infaro,30,outfaro,36,infaro,30,infaro,30,0
infaro,30,outfaro,37,infaro,30,infaro,30,5
infaro,30,outfaro,38,infaro,30,infaro,30,5
infaro,30,outfaro,39,infaro,30,infaro,30,5
infaro,30,outfaro,40,infaro,30,infaro,30,15
infaro,30,outfaro,41,infaro,30,infaro,30,5
infaro,30,outfaro,42,infaro,30,infaro,30,10
infaro,30,outfaroup,10,infaro,30,infaro,30,15
infaro,30,outfaroup,11,infaro,30,infaro,30,15
infaro,30,outfaroup,12,infaro,30,infaro,30,15
infaro,30,outfaroup,13,infaro,30,infaro,30,15
infaro,30,outfaroup,14,infaro,30,infaro,30,20
infaro,30,outfaroup,15,infaro,30,infaro,30,15
infaro,30,outfaroup,16,infaro,30,infaro,30,15
infaro,30,outfaroup,17,infaro,30,infaro,30,15
infaro,30,outfaroup,18,infaro,30,infaro,30,0
infaro,30,outfaroup,19,infaro,30,infaro,30,0
infaro,30,outfaroup,20,infaro,30,infaro,30,5
infaro,30,outfaroup,21,infaro,30,infaro,30,10
infaro,30,outfaroup,22,infaro,30,infaro,30,0
infaro,30,outfaroup,23,infaro,30,infaro,30,5
infaro,30,outfaroup,24,infaro,30,infaro,30,10
infaro,30,outfaroup,25,infaro,30,infaro,30,0
infaro,30,outfaroup,26,infaro,30,infaro,30,5
infaro,30,outfaroup,27,infaro,30,infaro,30,5
infaro,30,outfaroup,28,infaro,30,infaro,30,0
infaro,30,outfaroup,29,infaro,30,infaro,30,15
infaro,30,outfaroup,30,infaro,30,infaro,30,15
infaro,30,outfaroup,31,infaro,30,infaro,30,5
infaro,30,outfaroup,32,infaro,30,infaro,30,-5
infaro,30,outfaroup,33,infaro,30,infaro,30,0
infaro,30,outfaroup,34,infaro,30,infaro,30,-5
infaro,30,outfaroup,35,infaro,30,infaro,30,-5
infaro,30,outfaroup,36,infaro,30,infaro,30,0
infaro,30,outfaroup,37,infaro,30,infaro,30,15
infaro,30,outfaroup,38,infaro,30,infaro,30,0
infaro,30,outfaroup,39,infaro,30,infaro,30,-5
infaro,30,outfaroup,40,infaro,30,infaro,30,5
infaro,30,outfaroup,41,infaro,30,infaro,30,-5
infaro,30,outfaroup,42,infaro,30,infaro,30,-5
